,tweetnegative,keyphrases
160,twitter is a cesspit chelsea and leicester fans racially abusing each other s players post game some chelsea fans even going as far as mocking the dead disgusting suddenly friends of leicester city can t talk again shame man united and man city did not do any favour losing to liverpool and cheksea its unfair to expect anything from burnley villa or palace we dominated leicester in both games cant score goals or wed be up there with city var ridiculously inconsistent clear handball on saturday not given leicester city s losing out on the cl spot again i guess embarrassing cl exit the leicester city defenders were rude but chelseas defense was rudiger oh my god city lost again we could have pushed them without that stupid leicester game starting on this nosedive,"[('chelsea', 0.5004), ('cesspit chelsea', 0.5025), ('leicester fans', 0.5567), ('chelsea fans', 0.5584), ('stupid leicester game', 0.5954)]"
161,can u imagine just for leicester city to almost loose a match and turn it in to fight poor leicester city the leicester city defenders were rude but chelsea attackers were rudiger he will only move on to a bigger club because leicester city sure hell isnt a big club look at this prick not r diger what an idoit why racism thats never acceptable timo just can t catch a break vardy is finished amp it causes me pain to admit it the more i see chelsea ball leicester city today the more that final loss pains me we could easily have won that fa cup amartey trying to steal the show again leicester city bought you to play football not do wrestling siaaato leicester city might not qualify for champions league learn to pick your battles,"[('leicester city', 0.5407), ('leicester city today', 0.56), ('leicester city defenders', 0.5647), ('chelsea ball leicester city today', 0.5879), ('poor leicester city', 0.6096)]"
162,leicester city defense was rude but chelsea defense was rudiger omo no be small thing oo battered by leicester in quarter final battered at home to city in league cup quarter final and embarrassing exit from champs league when it s going wrong it goes horribly wrong anti chelsea fans almost bullied me to silence when the female barca team won the female chelsea team and the male chelsea te anti chelsea fans almost bullied me to silence when the female barca team won the female chelsea team and the male chelsea team lost to leicester city last week coward hiding behind leicester city leicester city are bad losers,"[('chelsea defense', 0.5498), ('male chelsea te anti chelsea fans', 0.5596), ('chelsea fans', 0.5625), ('leicester city defense', 0.5865), ('wrong anti chelsea fans', 0.6159)]"
163,so heres the thing winning the cup was brilliant but now we are on the verge of blowing the top four again how can fans not be disappointed by tonights performance and dreadful tactics whats maddison doing to justify a place in the side the final was played amid rising tensions and horrific violence in gaza and as thousands protested on the streets of dubli and this guy has forgotten that this pennant incident will have a lot of implications on his career after leicester city cos which club would be ready to sign him when u lack that fair play kinda mindset players were rude but s defense was rudiger tottenham and westham can no longer make top 4,"[('rudiger tottenham', 0.349), ('leicester city', 0.3732), ('tottenham', 0.3863), ('dreadful tactics', 0.3955), ('leicester', 0.4383)]"
164,man utd just had to win draw against leicester city uno but these bastards decided to play their team c smfh one job bro just one sigh united didn t win chelsea over take leicester city fi 3th place it a cause problem leicester city should be ashamed of themselves no way leicester city would have lost this match if they started iheanacho amp ricardo i really no know wetin these managers dey think or smoke sometimes id be gutted of leicester city miss out on the ucl now its up to liverpool to get rid of leicester city the are not mature enough to have that top 4 spot,"[('leicester', 0.4626), ('united', 0.4647), ('leicester city uno', 0.475), ('cause problem leicester city', 0.4802), ('man utd', 0.5971)]"
165,im still baffled why rodgers left our only in form striker on the bench for the biggest league game of the season and replaced him with a player in perez who is constantly on his arse or fouling the opposition and couldnt hit a barn door some fans making helicopter jokes yet forget the fact their own vice chairman matthew harding died in one as well dear me we are frustrated with the decisions against arsenal we were denied a clear goal with the hand then we lose a final to wembley because of a handball from leicester city than lead to a goal manchester city lost the penalty is very very very very harsh,"[('form striker', 0.2896), ('clear goal', 0.298), ('goal manchester city', 0.366), ('penalty', 0.3746), ('rodgers', 0.4981)]"
166,you have literally only watched football in the past 4 years havent you man u finished 7th the season after winning the league leicester almost went down man city finished 18 points behind us chelsea finished 5th in 17 18 we are nowhere near the worst if we end up missing out of top 4 again which im praying we dont it wont be because of tonights result it will be dropping points to the likes of soton and newcastle and our home form in general this season thats cost us a player like a parasite a player who shows no respect if i were to own leicester city i would teach sportsmanship or i would throw it away like a shit chelsea revenge their fa cup final defeat as kelechi iheanachos goal proves not enough,"[('leicester city', 0.3738), ('leicester', 0.4213), ('chelsea', 0.4305), ('league leicester', 0.4651), ('shit chelsea revenge', 0.5436)]"
167,leicester city arent worthy of top 4 to be honest theyd to weak teams in the cl the fact that sky believe finishing 4th is bigger than winning the fa cup is everything that is wrong with modern football and is the soof attitude that drives super league talk gutted tonight but saturday is something i will tell my grandkids about 4th place is not so true been saying our fan base has had the wrong mentality for years i mean this from the bottom of my heaand speak for all leicester fans please leave the club you are the worst player in this clubs illustrious 135 year history you do nothing and provide only pain to this city and its people,"[('weak teams', 0.3144), ('4th place', 0.4138), ('leicester city', 0.5109), ('leicester', 0.5459), ('leicester fans', 0.5627)]"
168,why have you stopped selling the maroon kit on the website theyve worn it twice in a row now but you wont sell it tuchel shown hes the bad loser your whole club and fanbase being rattled by a leicester city bench warmer you concede the goal for leicester but damn youre too good mateo city arent ready for you leicester can screw into the europa league misread this as city in leicester and was very confused for a team that has ndidi leicester city know how to lose their temper chelsea fans are angry at amartey cus he flinged their pennant into the thrash after leicester city beat chelsea in the,"[('tuchel', 0.4238), ('leicester city bench', 0.4335), ('chelsea fans', 0.475), ('europa league misread', 0.4785), ('temper chelsea fans', 0.4942)]"
169,if liverpool beat both burnley and crystal palace amp leicester city lose to tottenham it means brendon rodgers team end the league at 5 this will be really sad now its up to liverpool to get rid of leicester city out of that too 4 the are not mature enough to have that spot fuck you leicester city fuck you premier league fuck you mike dean fuck you martin tyler fuck you amartey fuck you alan smit leicester city off side bitches stranger things have happened leicester city doesnt deserve top 4 fair play to chelsea was a below par performance from leicester is that amartey if leicester city was smathey would get rid of that disrespectful jerk all of a sudden nobody supports leicester city again,"[('leicester', 0.4624), ('premier league', 0.5024), ('liverpool', 0.5185), ('leicester city fuck', 0.5261), ('premier league fuck', 0.5461)]"
170,perez should be nowhere near the club just another terrible performance from him tonight lightweight zero impact and capped it with that dreadful late miss waiting for his fans to defend him as usual tuchel is an arse isn t he looking forward to him being sacked by xmas we want to see rudiger burning the leicester citys flag you are never sniffing that ucl so many miserable whining leicester city fans on here tonight we ve won the fa cup everything else is gravy quit moaning leicester city champions league just doesn t sound right for me leicester city can go back to thursday night football morons have won enough and while you re at it take that piece o,"[('tuchel', 0.3824), ('usual tuchel', 0.401), ('leicester city fans', 0.4608), ('moaning leicester city champions league', 0.4959), ('perez', 0.5387)]"
171,when you know that leicester city beat you hard at the fa so you cry amp trying to be kid in mens game im not saying hes been lazy the whole season i just mean before the goal against city he lost possession so much and against leicester it didnt seem like he cared man leicester citys nightmare leicester city can go back to thursday night football morons have won enough and while you re at it take that piece of shit amartey with you and dump him in the garbage where he belongs fuck off leicester fucking city,"[('leicester citys', 0.4431), ('leicester city', 0.4433), ('leicester', 0.4652), ('leicester fucking city', 0.565), ('man leicester citys nightmare leicester city', 0.6043)]"
172,i feel harsh having a go at the players after saturday but just expected a lot more from us tonight it was a real nothing performance and lackluster from all rodgers got it wrong tonight he must get it spot on sunday theres not a hope of this liverpool side beating both burnley and crystal palace i realized that leicester city doesn t have fans in zim they all suppoman utd and man city who drew and lost tonight so do we all hate each other again leicester city fc forgot so soon what we did for them now they want to flex muscle only because the won the f a cup such is life chelsea fc will end you soon,"[('leicester city fc', 0.4252), ('chelsea fc', 0.4386), ('life chelsea fc', 0.4434), ('liverpool', 0.4623), ('liverpool side', 0.4752)]"
173,i hope liverpool makes it to the champions league with us leicester city wont be a worthy champions league contender representing england they dont have the quality for champions league football clearly know nothing about leicester city if you think no one cares about winning the fa cup and moreover hatred too much for chelsea i shall preface this by saying the performance at the weekend took a lot out of the side amp thus limited the chances of performing to a high standard tonight we didnt lose champions league football tonight we lost it because of these results another late season collapse by leicester city and this is the problem with the fan base e go pain me for leicester city if they jinx the champions league qualification again causs of this same chelsea,"[('champions league football', 0.5234), ('champions league', 0.5251), ('worthy champions league contender', 0.5524), ('liverpool', 0.5524), ('champions league football tonight', 0.5635)]"
174,do not understand why praet is not given a chance fucking hell id be distraught as frustrating as it is we need to try and learn how to score and not useless mistake man city is not leicester narrow come back ayoze would have cause am upset chelsea fans will forget they qualified for before the decade is over this club standard dropping to the level of dragging finishing top 4 with leicester city for back to back season and losing back to back fa cup final that perez chance is making my blood boil some people will have sleepless night because of leicester city losing despite not being a fan,"[('praet', 0.4131), ('chelsea fans', 0.4351), ('useless mistake man city', 0.4412), ('perez chance', 0.4466), ('upset chelsea fans', 0.5168)]"
175,i know we ve just won the fa cup we re top five again but fucking hell why have we not gone out there tonight and gone for it we had go get something we just sat back and did nothing such a shame we didn t even try to win the game why were so many players slipping over tonight far more than usual it s not bitterness that we lost but does anyone else just find sky s choice of pundits so dull and boring half the time i mean souness and hasselbaink premier league officiant mike dean is criticised for not calling a penalty as some fans believe leicester city s youri tielemans fouled chelsea s timo werner during their matchup on tuesday,"[('leicester', 0.3426), ('fa cup', 0.345), ('chelsea', 0.3498), ('premier league officiant mike dean', 0.3782), ('premier league', 0.3834)]"
176,3 but leicester goal was sloppy like arsenal city will really harm in such situation they did to real madrid last year 2nd leg leicester city couldnt win with 12 man mike dean playing against chelsea somebody please tell him its time to goooo we should stop banking on leicester city remember 2018 2019 season when they had just one job against city one job to get a point and they couldnt throughout the second half really lacked a midfielder offering for the ball only ndidi but he s not progressive looking to maintain possession rather than playing vertically no doubting chelsea deserved that they were by far the better team but so frustrating that their goals were the result of a shit corner to give away and a rash challenge when he was going nowhere gggggrrrrrr,"[('leicester city', 0.4416), ('chelsea', 0.4481), ('leicester', 0.4724), ('last year 2nd leg leicester city', 0.5626), ('leicester goal', 0.6074)]"
177,chelse were fuck all before abramovich came in ur club is small compared to the likes of city and united the fact leicester are challenging u for top 4 says a lot about your team in possession looked scared as if the game had massive consequences if our home form has been so shit and it was pre covid with fans in the stadium too what makes you think kane won t bag a hat trick in his last game for spurs liverpool please do the needful tomorrow leicester city should not play champions league next season remember how disconsolate we were when barnes got injured justin we ve lost too ricardo isn t fit vardy can t score maddison isn t fit either we ve fought on regardless i m determined to stay glass half full on this,"[('leicester', 0.432), ('champions league', 0.4359), ('liverpool', 0.4403), ('fact leicester', 0.4723), ('needful tomorrow leicester city', 0.5067)]"
178,fully rattled by leicester city you are an absolute disgrace carrying on and diving around like a wanker against the club that has given you so much i hope you never come home all chelsea fans getting hyped remember you got slapped by leicester in fa cup you ll also getting slapped up by man city obviously dias didnt play in all the epl games for city this season the games he missed include he hasnt been able to produce chelsea fans are angry at amartey cus he flinged their pennant into the thrash after leicester city beat chelsea in the fa cup final fucking garbage leicester city fuck off bokachodar dol fuck off,"[('absolute disgrace', 0.4408), ('chelsea', 0.4419), ('leicester city fuck', 0.5574), ('chelsea fans', 0.5642), ('final fucking garbage leicester city', 0.6329)]"
179,this club are going to put me in the fucking ground the last 4 games have nearly tipped me over the edge unbelievable season regardless of what comes on sunday my biggest regret is supporting leicester city in 2016 to win the premier league got what we deserved tonight 2 1 flattered us to be honest think rodgers got it wrong tonight set us up to negative and showed chelsea to much respect expected a lot more from us tonight we looked scared to death at times all burnley fans tommorow now ive had a negative mentality on leicester city since 1990 and have no intention of changing that now leicester city trying to force a rivery with chelsea pip down you absolute nuts leicester city will surely miss out losing 2 1 to chelsea 3 days,"[('premier league', 0.3981), ('chelsea', 0.4341), ('leicester', 0.439), ('burnley fans', 0.4655), ('absolute nuts leicester city', 0.4796)]"
180,the problem and the real frustration is saturday was why i love football today was why i hate football the behaviour of players just needs to be addressed when will it change no fans like it it ruins the spectacle and the game is becoming a joke stress levels back up to the normal level of a fan r diger what an asshole could be worse we could not of won the fa cup maybe not the most palatable thing to say but apafrom scoring the opener for chelsea rudiger exhibited some dark intelligence to instigate that free for all which totally killed leicester citys momentum perez should be nowhere near leicester s squad too weak chases the ball no quality and offers no finish feel for praet,"[('frustration', 0.3944), ('leicester', 0.3976), ('real frustration', 0.4257), ('football today', 0.4297), ('leicester citys momentum perez', 0.4806)]"
181,had it been this was the type of performance they put in who the hell is leicester city lmaoooo that s such a lazy comment and you know it give it a rest man so by ur logic city only won cuz liverpool got injuries chelsea only bout to get top 4 cuz pool injuries how bout leicester or does it only count for united stop this is still not over imagine still being angry about that amartey thing like just get over it swears leicester city ridiculed fair play others suffered for it they won t talk about how city as a whole is dysfunctional whenever pep plays him last 2 games city were already champions nobody cared about these games leicester loss city as a whole were very bad in the beginning of the season,"[('injuries chelsea', 0.4868), ('games leicester', 0.4892), ('games leicester loss city', 0.5518), ('bout leicester', 0.558), ('leicester city lmaoooo', 0.5855)]"
182,seems like we lost it will possibly drink through the liverpool game right up until dyche mentions money in his post match interview feels like weve probably fucked it now need favours whats most pressing though is whos winning us the game on sunday other than nacho that amartey stunt really rattle the whole chelsea fc sha i thought theyll wreck leicester city up to 5 like the fans said wreck it ralph fc leicester always failing to offer us help if top 4 is gone it s not tonight we threw it away didnt deserve to win today but its still shit possibly giving up ucl to clubs that didnt want to be in it a few weeks ago they can t can they leicester city disasterclass incoming,"[('chelsea fc', 0.4345), ('liverpool', 0.4416), ('whole chelsea fc sha', 0.4487), ('chelsea', 0.453), ('liverpool game', 0.465)]"
183,when did some fans make it a choice for others between fa cup success and qualifying for the champions league we could have both if we want them enough sick of hearing that shit and we shouldn t be in a position to have to rely on others to get in the top four woeful no but it incites racist actions the convoy of cars in london s jewish areas and public disorder protestors attacking met police during s on field stunt at the daniel amartey of leicester city has been involved in the wrong things for two consecutive games the first player this season to sit on the bench and still be involved in two controversies pennant throwing and shoving idle loads of possession but cant score from open play,"[('leicester city', 0.4231), ('fa cup', 0.4462), ('leicester', 0.4695), ('fa cup success', 0.4954), ('champions league', 0.5264)]"
184,out of our hands now really didn t deserve anything tonight but that perez chance will haunt many fans for a long time the scores on the doors as city suffer a huge blow yet another very abject performance from him fuck leicester city leicester were out to injure our players and make it easier for man city theres bad blood between you and me if youre a leicester fan 3 point secure leicester city can kiss my ass leicester city you don t want that smoke y all bitch asses got lucky af last weekend chelsea conceding late on was the last thing we needed tonight was weird on so many levels when chelsea scored i was fuck off leicester city leicester city will miss out on the top 4 it seems,"[('secure leicester city', 0.4215), ('perez chance', 0.4363), ('leicester fan', 0.4506), ('ass leicester city', 0.4728), ('fuck leicester city leicester', 0.5611)]"
185,only disappointing because missed so many chances they had point to prove and left everything out there on saturday and it showed fa cup was massive european football a bonus still incredible season for the very limited respect i had for chelsea completely went tonight if i were a leicester city fan i would say no this is where losing to newcastle and failing to beat 10 man southampton bears its teeth deja vu anyone not very good from tonight 2 1 flatters us you can point fingers at individual mistakes but collectively disappointing chances looking shot need favours,"[('chelsea', 0.3647), ('leicester city fan', 0.3651), ('southampton', 0.3743), ('man southampton', 0.421), ('disappointing chances', 0.5524)]"
186,wasnt expecting much b4 the game chelsea are a good side amp our lg form is very poor but the most concerning thing for me were fans pundits said chelsea would want it more than us they were right totally unacceptable can accept defeat but we went down with a total whimper 3 disallowed goals against man city 3 disallowed goals against leicester to the day i die i will always say i would have wanted to win the fa cup over today s game but that doesn t make our performance tonight acceptable after watching chelsea x leicester city tonight i must say i miss football fans is this your leicester city rubbish team didnt offer enough tonight but if we end up 5th it wont be from that game,"[('chelsea leicester', 0.4801), ('chelsea', 0.4809), ('leicester city rubbish team', 0.4974), ('leicester city tonight', 0.5096), ('game chelsea', 0.548)]"
187,didn t expect anything less had a feeling we d lose knew chelsea would be dominant and that the fans would incite the circus and petulance into the game some of the behaviour out there was shameful mike dean had no control disappointing all round 0 in the tank today chelsea and leicester players lose their heads and clash in lengthy spat gonna have to make some bloody loud noise on sunday at home iheanacho was trying to stop them wasn t fighting don t know why tf leicester have been hitting their opponents tonight think city paid them to injure them ahead of the final leicester will beat you again you will lose to city and won t qualify for champions league like say na una won play the match,"[('chelsea', 0.4412), ('tf leicester', 0.4457), ('final leicester', 0.5033), ('today chelsea', 0.5364), ('tank today chelsea', 0.5366)]"
188,you just fucking knew it was too good to be true for us to win the fa cup and get top 4 good i don t really want leicester city in the champions league because they will disgrace the english team daniel amartey keep disgracing ghana smh against chelsea again unused sub fooling leicester city will definitely fine him you played for leicester city shame you signed for a carpoteam league loser leicester city is not an easy team to beat ask chelsea also i m not sure there s a more dislike able player for an fan than ben chilwell right now what an absolute grade a thundercunt just not a fan of perez excited to stawith but he s just been a let down,"[('leicester', 0.466), ('unused sub fooling leicester city', 0.4818), ('champions league', 0.5059), ('carpoteam league loser leicester city', 0.5147), ('leicester city shame', 0.559)]"
189,every year the last two matches for leicester city the premier league put idiot and bad referees to make leicester lose the qualify for the champions league shame on you leicester city actually didnt play football in the two games i ll take fa cup over top 4 all day every day but that s a disappointing performance looked like they were still hungover from saturday didn t like the team selection either dropping iheanacho who had dragged us into the race to begin with was a shocking decision well i get the impression cant stand chilwell iheanacho why didn t he start maybe he wasn t 100 fit that perez miss is painful disappointing performance from the lads tonight we didnt deserve anything from that game would take a miracle for us to get top four now,"[('leicester city', 0.4114), ('premier league', 0.4222), ('champions league', 0.4482), ('leicester', 0.456), ('champions league shame', 0.5081)]"
190,got a champions league cup final coming up yeah we will kick the fuck out of you then 1 2 ft in the end chelsea didnt beat us we beat ourselves with goal from two needless errors by youngsters playing before a hostile crowd for the first time never thought leicester would enter my blackbook but its now official i hate leicester city football club lfc with all their injuries chelsea under lampard imploding leicester no going away and city being city ps we havent won anything yet suck u mada leicester city football club chelsea suffer major injury blow vs leicester city with champions league final on the horizon cant believe we let leicester city staplaying towards the end of the game,"[('champions league', 0.5151), ('champions league cup', 0.5231), ('chelsea', 0.5272), ('leicester city football', 0.5398), ('end chelsea', 0.6095)]"
191,ayoze perez playing 99 minutes in our most important game of the season and being shit and missing a easy goal is just a crime against football didn t deserve anything from that but that miss from perez poor performance perez missed a sitter chelsea on top from the staand it never seemed like would get anything from the game but ayoze perez has to score what a crucial miss that could be it goes to the last day once again we didn t deserve anything tonight poor perez is shit leicester city thought that little fa cup was sweet lol that team trash as hell leicester city bought amartey to replace ngolo kante hes not and will never be anything ngolo kante does in his sleep let alone when hes bored,"[('anything ngolo kante', 0.4567), ('perez', 0.5927), ('ayoze perez', 0.62), ('poor performance perez', 0.6486), ('poor perez', 0.6698)]"
192,rudiger and azpilicueta really can t take the fact they aren t winning a trophy this season and you see them love to push someone then quick to run away chelsea just did city arsenal leicester so i dont want to hear it what a f king game all the goals we have conceded in the premier league in the last 3 games are our own doing christensen against city jorginho against arsenal now kovacic against leicester whats wrong with these players this liverpool team cannot be trusted to win their 2 games switch the fucking results of chelsea vs leicester city leicester city is a wicked football club og they planned to disgrace us today but the plan was foiled as it is now leicester city might not make top 4 after spending about 3 months in third position,"[('leicester', 0.4263), ('liverpool team', 0.4429), ('premier league', 0.443), ('liverpool', 0.446), ('chelsea', 0.4888)]"
193,leicester city didnt deserve that fa cup fvcck var fvcck var fvcck var fvcck var fvcck var fvcck var fvcck var fvcck var fvcck var fvcck var fvcck var fvcck var that was fucking horrible chelsea sending leicester city to europa for snatching the fa cup away from them a proper beef leicester city has bottled their spot once again like they did last season fuck off mother fucker leicester city fuck off mother fucker football hasn t been fair to leicester city too bad they might end up missing out on ucl mike dean is a twat ben chillwell is a wanker chelsea fans are crap commentators are pointless out of all fights i ve seen in football that chelsea vs leicester city deffo has to be the worst av seen,"[('leicester city deffo', 0.5106), ('chelsea fans', 0.5132), ('wanker chelsea fans', 0.5339), ('mother fucker leicester city', 0.5642), ('leicester city fuck', 0.5656)]"
194,that s on rodgers we got destroyed first half and made no adjustments until we were losing albrighton wasn t helping at either end and needed to come off at ht revenge is sweet fuck leicester city no complaints tonight didnt deserve anything leicester city really are fucking unbearable have they won the title embarrassing why does leicester city fumble at the end of the season if chelsea and leicester city got in a fist fight chelsea would annihilate them g you ain t beating james rudiger edou zouma giroud etc can t even begin to moan about how bad perez was again tonight na this chelsea leicester city wanna be rivalry is becoming a real rivalry too intense you will never be top club leicester city pip down you absolute nuts,"[('chelsea leicester city wanna', 0.4312), ('chelsea leicester', 0.4321), ('leicester', 0.4342), ('fist fight chelsea', 0.4565), ('sweet fuck leicester city', 0.5774)]"
195,who ever thought chelsea fc will lose against leicester city three times in a season should go and fuck him herself fuck a perez may have just cost us the top 4 fuck leicester city wheeyyyyy suck your mom leicester city and you didnt boys chelsea cheat thats helped by a piss poor official love this club leicester city can fuck off fofana cost leicester city this match let s stop these greedy pricks from reaching the top4 cue the return of all the negativity always gets me why we dont show that passion earlier in the games now all we need is liverpool to grab that 4th and final spot cause fuck leicester city and ayoze perez just caused leicester city champions league qualification leicester bottling it up for the 2nd season in a roll,"[('club leicester city', 0.4049), ('chelsea', 0.4164), ('chelsea fc', 0.4363), ('final spot cause fuck leicester city', 0.5567), ('fuck leicester city wheeyyyyy', 0.5903)]"
196,fuck off leicester city amartey can now kiss our badge leicester city oh well no points tonight leicester city can suck one payback for the fa cup final today only reason why they even won was because of the ref and var also how bad is werner leicester city defensive errors gave chelsea this match ah sucks that we lost but we all know which game counted the most poor performance got what we deserved looked tired but would not swap saturday for tonight lets gooo fuck leicester city get out of top 4 screw you leicester city fuck you alan smith fucking come on chelsea fuck you leicester city you absolute flaps the line has been drawn chelsea and leicester city are now full time enemies fuck leicester city and everyone that hates my club,"[('tonight leicester city', 0.593), ('badge leicester city', 0.5939), ('points tonight leicester city', 0.6142), ('leicester city fuck', 0.6291), ('gooo fuck leicester city', 0.6844)]"
197,leicester city will lose their top 4 place in jesus name damn literally fist fight happening between leicester city and chelsea players leicester city have became too big for their boots and are proper wankers now wouldn t mind if liverpool took their spot tbh man city last season we were 18points behind lost 9 games just got battered 5 2 by leicester before dias came fuck you leicester city fuck you amartey get fuck out off ucl awful tonight don t deserve champions league playing like that 3 tonight saw man city man utd and leicester all fail to win the first day in the premier league to see each of the sides starting the day in the top three all play but not win since 31st january 2017 chelsea arsenal spurs oddity,"[('champions league', 0.5148), ('champions league playing', 0.5175), ('leicester city', 0.5474), ('leicester', 0.5506), ('leicester city fuck', 0.6087)]"
198,fuck off mike dean fuck off leicester city leicester miss the chance to secure football and it goes down to the final weekend that last 5mins should have been like that all game get fucking into them a defeat for the foxes means that even a win on the final day of the season my not be enough to secure champions league football as things stand this thing the chelsea players dey do dey bore me leicester city s players are losing their minds wtff ayoze perez might just have caused leicester city a champions league spot with that miss in the dying minutes alish te could screw up twice vs city and again vs leicester unaaaa,"[('ayoze perez', 0.405), ('champions league spot', 0.414), ('champions league', 0.4258), ('champions league football', 0.4382), ('minds wtff ayoze perez', 0.49)]"
199,i guess the fa cup leicester city won was too heavy for them no wonder they will drop out of top 4 sinking foxes fuck leicester city we want all the smoke i hate leicester city football it was revengeful outing we stole what is most special for leicester city the fa cup was a gift lesson in play acting guile cheating from the blues tonight what a brawl that was get stuck in lads leicester city instigating fights when they losing with 2 minutes left gotta be the dumbest thing u can do rudiger has been sniping and taking leicester players down all day dude can f off leicester city never see anything what was said this is just wasting our own time,"[('leicester city football', 0.5313), ('foxes fuck leicester city', 0.5823), ('fa cup leicester city', 0.5926), ('fa cup leicester', 0.6061), ('lads leicester city instigating fights', 0.6131)]"
200,chelsea amp leicester city having a who s got the biggest dick contest trying to impress fans as they are back in the stadium fuck you leicester city go to europa what the hell just happened what s mendy getting involved for fuck off pal i fuckin hate this leicester city tram mendy rudi james and zouma naa leicester your whole city getting rushed ooooooo ya fuker get intoem somebody s dropped their handbag leicester city s player really hate chilwell lol leicester city can t represent england i see them bottling it again leicester city are cunts im beginning to really despise leicester city handbags alert pereira has just made the mistake of trying to take rudiger on now the subs are getting involved,"[('leicester city tram mendy rudi james', 0.5459), ('handbag leicester city', 0.5508), ('leicester city handbags alert pereira', 0.5641), ('chelsea amp leicester city', 0.5869), ('lol leicester city', 0.6238)]"
201,i know back the players blah blah but perez has to go at the end of the season he s terrible and for where we want to be has no place in our team time to go you knew when that dropped to perez he wouldnt have the composure to finish that backed him when others have slated him but just consistently poor perez has got to score that and just about sums up his time here not quite good enough i despise perez both as a player and a character leicester city are their own downfall leicester city have had a great chance to equalise but perez hits his shot over should of scored really horrible last few minutes which the fans are going through just because of a stupid mistake which led to their goal,"[('leicester', 0.2739), ('character leicester city', 0.2791), ('downfall leicester city', 0.3623), ('perez', 0.6583), ('poor perez', 0.6917)]"
202,the anti leicester rhetoric from commentary and pundits is embarrassing as much as chelsea have dominated this match they have also shown what petulant play acting pathetic boys they are too and has highlighted all the points i hate about football summed up perfectly by the obnoxious aspacuileta leicester city just missed a sitter my gosh perez needs to go in the summer he s so fucking bollocks also if chelsea miss out on top 4 theyll be extra motivated to beat city in the final and fuck city lol i like ayo but fuck me he doesn t help himself does he that is why its like playing with 10 players every week perez offers absolutely nothing perez is not good enough and i won t be convinced otherwise,"[('week perez', 0.4312), ('obnoxious aspacuileta leicester city', 0.4597), ('anti leicester rhetoric', 0.4696), ('perez', 0.4708), ('nothing perez', 0.4823)]"
203,how the fook has perez skied that shot man wtf fumingggg the amount of actual play acting on show by some of these chelsea lads is embarrassing again ayoze perez is the worst leicester city player how do you miss that i absolutely hate leicester city man theyre absolutely dirty this is all fault btw every game covers for im amazed how negative he is towards the team that made him what is his problem did you leave on bad terms never heard a good word about the team that gave you a chance from non league yeah fair the problem is that teams have been letting us down too frequently this year city bottled it against chelsea united played a b team vs leicester we should just focus on trying score a load of goals against burnley and palace,"[('chelsea lads', 0.4028), ('leicester city man', 0.4244), ('perez', 0.4833), ('ayoze perez', 0.4837), ('worst leicester city player', 0.5093)]"
204,those southampton and newcastle results are going to bite us arent they its just poor from chelsea matt upson that song would be very repetitive if it was about him city going to choke once again would be a sad sad story hes underrated anyway leicester city players leaving things late this is not what champions stuff is made off i doubt if they can get a draw here im going to need a sick note for stress and i will be citing as the reason leicester city showing huge ass ambition by getting soumare and edouard in asap shows the pitful show going on htt leicester city showing huge ass ambition by getting soumare and edouard in asap shows the pitful show going on,"[('southampton', 0.4172), ('leicester city players', 0.4304), ('htt leicester city', 0.442), ('newcastle results', 0.4705), ('reason leicester city', 0.4809)]"
205,just in chelsea will face 3 years ban for celebrating timo werners handball goal against leicester city leicester city is gonna annoy me now watching perez is like watching a 90 year old behind the wheel you know they kind of get it but they re just 5 minutes behind everyone else and it s equally dangerous amp fucking annoying still in it no silly bloody mistakes please you didn t kick him hard enough ricardo its very messy from chelsea matthew upson leicester city have been hilariously bad in these two chelsea games leicester city have this recent reputation for being bottlers ayoze perez is leicester citys erik lamela pointless footballer how can you play for him knowing your manager did that argghhhh chai i dont want this leicester city getting ucl football,"[('chelsea', 0.4155), ('timo werners handball goal', 0.4172), ('chelsea matthew upson leicester city', 0.45), ('chelsea games leicester city', 0.5016), ('leicester citys erik lamela pointless footballer', 0.571)]"
206,leicester city just made liverpools life harder tbf i bet leicester have been on the piss since saturday night they lost in the final leicester city is the most useless team ever win the and lose tonight knowing theoretically it had cost you football shambolic performance from the leicester city players they are not coordinated at all they keep giving the ball away they are not ready and they dont deserve this game the same lackluster performance in their previous epl game why couldn t have played like this against leicester city on saturday in the fa cup final this could go wrong for me but ill take the risk manchester city have conceded more than 2 goals in back to back pl games for the first time since dec 2016 when they conceded,"[('leicester', 0.515), ('risk manchester city', 0.5234), ('liverpools life', 0.5427), ('final leicester', 0.5614), ('final leicester city', 0.5802)]"
207,leicester city definitely on the piss in vardys gaf all weekend lads look fatigued such an emotional weekend let s be honest we haven t chucked anything away just yet but if we do end up in 5th spot it won t be tonight i m angry at it ll be the newcastle h fulham h to many poor home performances have been the downfall imo 3 days after winning the fa cup we re losing and the blue mongies are out in full force i despise some of our fans especially the day trippers two seasons in a row weve completely thrown away champions league utterly ridiculous ndidi and tielemans been run ragged tonight not got near chelsea 20 years i missed 0 city game i just missed brighton vs city,"[('weekend lads', 0.4378), ('chelsea', 0.4559), ('newcastle', 0.4656), ('leicester city', 0.4963), ('leicester', 0.526)]"
