,tweetpositive,keyphrases
544,that is one that i would do one in 50 but he does it eight out of 10 it was pure quality wasn t it a joy to watch cunha s been a joy to watch for both rb leipzig and hertha berlin in germany still only 21 great article by in now that would be fun jonjo shelvey is a decent footballer but patrick bamford is more talented more skillful and more intelligent leeds united proving hard work pays would be great to see and in the same team thank you leeds united a real football game is always with fans we re gunna win because for the 3rd game on the trot i m not going to be home to watch it thank me later lets have a win today please leeds,"[('leipzig', 0.3473), ('real football game', 0.3626), ('intelligent leeds', 0.3793), ('leeds', 0.4125), ('leeds united', 0.4919)]"
545,leeds united are yet to draw an away game this season a positive result tonight when they visit southampton will see can t wait to get back to elland road it s so sad seeing it empty each game the last game we were at was huddersfield and oh what a goal by luke bill ayling roll on sunday makes ya proud all leeds arent we leeds united are yet to draw an away game this season a positive result tonight when they visit southampton will see them equal spurs record set in season 2018 19 see preview from i m excited to announce that the dynamic duo of leeds united commentary adam pope and noel whelan will be going up a its matchday come on leeeeeeeeeeds jack harrison against liverpool what a goal this is,"[('away game', 0.4603), ('huddersfield', 0.5086), ('leeds', 0.5277), ('leeds united commentary adam pope', 0.5805), ('leeds united', 0.596)]"
546,the lucky 10 000 fans have to carry the voices of the many but i am sure they will give the team everything on sunday a brentford fan happily predicting that the cookstown cafu would be just a bit paplayer for this season bless him leeds united have gone the whole season unbeaten at home against the big six clubs in england do you think they will return to what they used to be and be a big threat next season kane imo is the best captain option this week at home with fans in my opinion is a massive reason i think he gets the advantage if he scored the chances he had vs leeds and sheffield united he would be more talked about than salah i feel has been massively unlucky,"[('brentford fan', 0.3641), ('kane', 0.3989), ('sheffield united', 0.4169), ('leeds united', 0.422), ('next season kane imo', 0.5193)]"
547,in the penultimate round of fixtures welcome back fans for their final home game of the campaign high flying leeds united are the visitors as both teams will be seeking their third consecutive victory leeds have been a breath of fresh air this season played some cracking stuff just dont do a sheffield united and invest to make yourselves even better for next season just wish my lot were up there too this has been such a joyous season given the past two decades my player of the season was between and both have been superb this season i chose stuadallas have a good day,"[('sheffield', 0.4562), ('third consecutive victory leeds', 0.4936), ('leeds', 0.4986), ('sheffield united', 0.5263), ('leeds united', 0.5577)]"
548,have a nice holiday please watch kevin debruyne homework i think you and have got it will save millions default to behind the ball imho we have asked too much and realise how much you have done as coach we can motivate them to do it but attitude will determine how well they do it find the player with attitude and motivation no longer comes from the coach this is key in building success one of the most wanted players in europe talks morning good luck to tonight hope you all have a great e marcelo bielsa praises the unsung heroes at leeds united in a season when their team ethic has been unstinting and outstanding,"[('players', 0.3332), ('motivation', 0.3425), ('team ethic', 0.3654), ('leeds', 0.425), ('leeds united', 0.4972)]"
549,great day yesterday back in a football ground for a lunch time ko for skelmersdale united v mossley afc with and then back to leeds for some beers in my local rodley pubs in the evening real life are we excited fans i think it is dallas however you could make the case for 5 or 6 others individual awards are great but difficult when we have played so well throughout dallas has been the most consistent though ally mccoist has told talkspo 7 25am monday that rangers star ryan kent is a joy to watch and is the best player in scottish foot bielsa praises unsung heroes v good morning we appreciate your valued feedback catch this weeks premier league live matc,"[('premier league', 0.4401), ('weeks premier league', 0.4596), ('scottish foot bielsa praises unsung heroes', 0.4723), ('rangers star ryan kent', 0.5149), ('rangers', 0.519)]"
550,good morning we appreciate your valued feedback catch this weeks premier league live matches on our gotv platform 2021 5 18 premier league matchday 37 southampton v leeds united at 1950hrs on superspogotv football ch 31 1 3 will we get united leeds southampton early team news today will help my wc for sure special offer free pin badge giveaway to celebrate the last week of an amazing return to the premiership i am g man city crest good dc united crest good the leeds united coach its only that the club does not have billions of dollars to buy expensive players but he has been good he should join leeds united his profile is perfect for what bielsa expects of his number 9 leeds united next year will be champion of england looks quite good doesn t he fans,"[('leeds southampton', 0.5644), ('leeds united coach', 0.5803), ('leeds united', 0.5885), ('united leeds', 0.6018), ('united leeds southampton early team news today', 0.6144)]"
551,right prem predictions to seal 2nd place uppa united 3 0 man utd leeds always find a way to make the game interesting 3 2 leeds pointless game dont care 4 0 city uppa west ham for champions league 2 1 leicester loved every moment of this season weve been thrashed but weve surprised many proper leeds hard graft and honesty and a genius called bielsa danny mcgrain jimmy johnstone amp captain billy bremner celebrate scotlands 2 0 win versus england at hampden park otd 18 5 74 my interpretation is that if bielsa keeps picking you you re doing something right in his eyes can t see bamford being rested but absolutely guarantee we ll see rodrigo off the bench if he doesn t start he s been excellent against fading defences of late,"[('many proper leeds', 0.3927), ('leeds', 0.4037), ('interesting leeds', 0.4063), ('man utd', 0.422), ('prem predictions', 0.5071)]"
552,so many candidates whomever wins theyll have earned it roberts will be involved in the last two matches i d wager if you look at the matches he s been involved in during the back half of the season there are some very good results against tough opposition bielsa clearly rates him its a pleasure to watch these again and again not just for rodrigos brace but because of all the crow dyche was served nice to build some cushion in the goal differential as well i think he s right too rodrigo has been good off the bench but roberts is more suited to the role klich played in the last match last encounter with saints was odd they had the better of us for a half but we ultimately deserved to win i think it ll be tough,"[('rodrigos brace', 0.3611), ('role klich', 0.3673), ('klich', 0.3687), ('tough opposition bielsa', 0.5108), ('roberts', 0.5355)]"
553,haaland is definitely going to city he is made for that club but if leeds could find a winning bid fair shout this bill has done everything asked of him amp more some amazing performances at centre half too including a clean sheet playing on the left side against villa shame var robbed him of his goal there s a lot of love for leeds out there we might not like it because we love been hated but we playing such great football we are gaining followers probably prefer cunha to lang as i think he has a better capacity to play wide though im not complaining 1 bit if either joins from what i gather he actually did play wide at leipzig and certainly has the 1v1 ability for it,"[('cunha', 0.385), ('villa', 0.4017), ('leeds', 0.4251), ('leipzig', 0.4382), ('villa shame var', 0.4884)]"
554,looks a quality player some of these goals are lethal would be a great signing for leeds yeah this is an excellent point he s also started every single game amp produced some memorable performances at centre half particularly villa away burnley at home amp west brom away three very good clean sheets because it s been stop stafor him it s easy to undervalue the contribution of rodrigo but he combines really well with raphinha he s also got real skill amp a good footballing brain the fans around the world are unique there is simply no fan base like it marching on together what this man has done for leeds united will only be truly appreciated after hes gone mot,"[('quality player', 0.3774), ('rodrigo', 0.3935), ('signing', 0.3958), ('leeds united', 0.4088), ('great signing', 0.4704)]"
555,the other thing that i noticed is that meslier has made so many good stops it s too easy to forget them all obviously the save against sheff utd basically won us that crucial early derby but there s one away at fulham that is unbelievable too he s too class also players like klich roberts alioski amp costa have all been involved in so many more goals than i remembered amp they all deserve more credit it s takes a squad amp they ve all chipped in great to see pablo amp shackleton popping up with key passes amp assists too,"[('klich roberts alioski amp costa', 0.3598), ('meslier', 0.3608), ('many more goals', 0.3836), ('fulham', 0.3889), ('crucial early derby', 0.4558)]"
556,this will sound like a redundant tweet but fucking hell raphinha is very good indeed when you see all the games back to back you realise how often his movement ingenuity amp quick feet have been key for so many of our goals rodrigo is the same albeit sparingly all of dallas s goals have been brilliant amp his work rate is absolutely ridiculous bill s willingness to carry the ball forward is such an outlet so many of the counterattacking goals come from our various defenders cutting out passes or winning key headers at the back,"[('tweet', 0.3225), ('redundant tweet', 0.3424), ('rodrigo', 0.3947), ('raphinha', 0.5199), ('fucking hell raphinha', 0.5783)]"
557,here are some unconnected take aways bamford is much faster than he gets credit for his finishing has been excellent amp i forgot how many assists he has racked up too harrison too fantastic goals but so many brilliant crosses amp through balls throughout the season leeds fans tune into southampton v leeds watchalong 5 45pm tomorrow night on the number 1 best leeds united channel marching on together the goal of the season talk inspired me to run through the highlights of our matches on the app amp there have been some absolute crackers a few deflections here amp there but mainly great strikes amp excellent team goals it s a shame fans weren t there to see them,"[('unconnected take aways bamford', 0.5226), ('bamford', 0.537), ('best leeds united channel', 0.5566), ('best leeds united', 0.5715), ('best leeds', 0.5882)]"
558,honestly it was mad 70 mins and no sign of a goal never mind 4 all in front of fans too healy was superb when he came on blake too was great to watch good theory though seen many talks of us being linked to cunha as good a player as he is and i player i rate extremely highly and would love to see in a leeds shi where does he fit in because naturally he d be in the 10 role but i don t see him replacing rodrigo anytime soon leeds fans worldwide and everywhere sing marching on together loud and proud tomorrow night in your front rooms kitchens cars gardens and watchalong with the crew proud to be leeds united best family and supporters in world sing it loud and proud,"[('leeds', 0.3778), ('leeds shi', 0.3786), ('leeds united', 0.4224), ('healy', 0.4664), ('leeds fans', 0.4922)]"
559,first night out back at the local club all i ve had is fans from every other club mainly london clubs saying how good we are or how great we are to watch i love leeds and so so do a lot of other real fans it appears watching this game as an fan reminds you why it was so difficult at times to get results and get out of the division feels like the 2 sides are playing a different sport love it but it s insane mowatt looks a level above the rest but harrison has shown he can play at this level when fan s questioned if he was good enough his stats this season have shown he s up there too bloody love this club,"[('mowatt', 0.3623), ('insane mowatt', 0.3718), ('harrison', 0.4511), ('leeds', 0.4705), ('love leeds', 0.5556)]"
560,i always like a strong side amp i really think can win up to finish the season i d stick with bamford amp put rodrigo in with klich not playing i m not a leeds united fan but they re my second favourite team i ll be honest i m not a fan of the getting on 2 knee but i ll never disrespect it so don t spoil the fantastic season will leeds united continue their superb form southampton vs leeds the preview you can have a hug from me emma next time im at er delighted to be working with again to provide quality and genuine raffle prizes love this club its been a challenging season for edmondson who scored for fun in the youth teams at thorp arch,"[('superb form southampton', 0.4437), ('bamford amp', 0.4849), ('leeds', 0.5436), ('leeds united fan', 0.5581), ('leeds united', 0.6033)]"
561,leeds united are definitely the most exciting team to watch in the premier league barnsley are the equivalent in the champi leeds united are definitely the most exciting team to watch in the premier league barnsley are the equivalent in the championship pat bamford is gonna score tomorrow i can feel it leeds linked with cunha and lang tells me next season is going to be great craic imagine going back to elland road after over a year to see that brilliant team of champions from last season who have been sensational in our return to the premier league who we are all so proud of and booing them,"[('champi leeds', 0.5286), ('leeds', 0.5287), ('premier league barnsley', 0.5362), ('exciting team', 0.5519), ('leeds united', 0.6068)]"
562,im mainly excited for brentford so close to being in the epl last year would love to have more smaanalytical teams like leeds united this year that just explode on the scene dallas what a player he s been all season dallas 2nd man city rounded off an amazing defensive team performance meslier thought he was well out his depth proven a lot of people wrong luke ayling is the only player to make 100 successful tackles in the premier league so far this season a guy who deserves every last bit of success he gets delighted to have been asked by and to write the story of marcelo bielsa at leeds united watching these play offs really makes you realise how blessed we are to watch marcelo bielsa s leeds united every week,"[('premier league', 0.4439), ('brentford', 0.4665), ('bielsa leeds', 0.4807), ('leeds united', 0.4891), ('marcelo bielsa leeds united', 0.6058)]"
563,leeds united fans we are doing a giveaway just and tag a friend to win the mug of your choice more options on our site a very strong leeds united presence in the championship play offs this year barnsley brentford amp swansea all have former leeds players as their captains and bournemouth have a former leeds player as their manager rodrigo is showing he has the quality and mettle to bounce back from his tough year and become a mainstay for bielsa s dallas continues to lead the way alioski full of confidence so nice to see fans back in the ground even if it is from the same household,"[('former leeds players', 0.6011), ('leeds player', 0.6184), ('leeds players', 0.6497), ('leeds united', 0.6582), ('leeds united fans', 0.7273)]"
564,rodrigo is showing he has the quality and mettle to bounce back from his tough year and become a mainstay for bielsa s men well into the twilight of his career just as hernandez did training under marcelo bielsa is very special but im sure it makes us all better players i definitely s ffs finally get themselves back to the cash point and now they re trying to make things fairer luckily saw two of those games he managed leeds agree the damned united is brilliant one of my favourite films bielsa on early leave for klich hes not injured the evaluations that i make over the campaign are for the needs of each player and in the case of klich the decision i made i think was the most favourable one for him bless you dallas will,"[('hernandez', 0.42), ('marcelo', 0.4345), ('bielsa', 0.4448), ('klich', 0.45), ('marcelo bielsa', 0.562)]"
565,after another masterclass on saturday from el maestro diego we could set the clock back two years to that former legend nah keep him i bet shes buzzing for the game love the way he scores in the standard away kit and celebrates in the 3rd choice maroon strip ive watched every leeds game and united game and im telling you stuadallas has been one of the most consistent reliable and important players in the premier legaue this season hes irreplaceable no one else could do what he does hes ridiculous leeds signed some good players and have a top class manager their success was probably more expected than sheffield united as evidenced by how outclassed theyve been this season leeds will be looking up now not down well done bournemouth still leeds at heart,"[('sheffield united', 0.3926), ('leeds', 0.4095), ('leeds game', 0.4377), ('stuadallas', 0.5038), ('ridiculous leeds', 0.5376)]"
566,god bless gary speed super leeds united luke ayling for me consistently excellent all year and stepped up as captain when asked and done a stellar job lovely result and stato the championship playoffs not bother who come up as long as brentford don t make it out the semi s siiiiiiuuuuuu brentford in the mud love owt like that do i add cunha and a left back to this team and we re winning the bloody league next season the only player to make 100 successful tackles in the premier league so far this season our peacock sam ward has a new twitter account hed love to get his followers back,"[('successful tackles', 0.4222), ('premier league', 0.447), ('leeds united', 0.4641), ('brentford don', 0.4865), ('brentford', 0.4944)]"
567,the way they lose a game is just as exciting as the way they win a game it is exactly the same old every single minute of every single game whether they win or lose its breathtaking to watch and full thoroughly enjoyable properly enjoying the play offs this year bore off burnley getting into europa league after finishing 7th is a massive achievement leeds and sheffield united coming up from the championship and finishing 9th 10th in there first season is a massive achievement liverpool getting 4th place isnt even an achievement dallas bamford v villa and meslier for me although bill has been consistently class and struijk has stepped up,"[('sheffield united', 0.3656), ('liverpool', 0.3926), ('europa league', 0.3958), ('burnley', 0.4103), ('massive achievement liverpool', 0.4952)]"
568,no fans missing the warrior all our cbs are better and that includes u23s i really hope nobody questions bielsa ever again im certain hes forgotten more than all of the twatterati combined and i happily include myself i love pontus jansson but brentford conceding from pontus jansson giving the ball away in an attacking right wing position in a playoff semi final is the most pontus jansson thing ever which harrison goal is it he scored great goals home and away vs newcastle mighty whites podcast episode 120 big win at burnley trip to southampton he s been arguably s best player this season have scored some worldly goals this season many left out would have won goal of season in many other seasons,"[('harrison', 0.3526), ('bielsa', 0.4028), ('harrison goal', 0.4201), ('pontus jansson thing', 0.4598), ('pontus jansson', 0.4815)]"
569,ive chosen stewey goal against citeh just because incredible goal against most probs best club team in europe with ten players but suffering from burnout legends canvas design feat and variety of legends past and present the perfect gift for any supporter from only 10 our new merch collab launches tomorrow we think itll be worth the wait the latest southampton team news from boss ralph hasenhuttl as the saints get set to welcome 8 000 fans for the visit of l the line ups and i would go with tomorrow night cant resist rodrigo getting a staas the striker with his confidence sky high such an easy decision what an incredible season great player great professional should easily be in the premier league team of the year,"[('premier league', 0.4126), ('striker', 0.415), ('latest southampton team news', 0.42), ('premier league team', 0.4454), ('stewey goal', 0.4818)]"
570,we should be all over this lad cunha is the perfect bielsa no 10 great review as always and bakar covers all the big issues going into gw37 including newcastle man united leeds and more i love the playoffs if could hit 1k likes and 100 retweets comments on my kit concepts tweet would be so good tryna follow as many people as possible as well follow back if you want to see some more leeds football related content we are really absolutely happy the latest southampton team news from boss ralph hasenhuttl as the saints get set to welcome 8 000 fans for the visit of leeds very exciting and informative podcast with 1st team fitness coach at leeds united topics include murderb,"[('united leeds', 0.4478), ('leeds football', 0.4693), ('lad cunha', 0.4841), ('leeds united topics', 0.5426), ('latest southampton team news', 0.5934)]"
571,i d forgotten how good the play offs are when you re not personally involved thank bielsa for that big thanks to for coming on today to do this video with me amp love him amp ferdinand cole amp hoddle thrilled by one leeds star in bt spospecial via leeds news what a brilliant photo that shilooks so good on you oh and congrats for the arrival of millie future fan england amp scotland fans you don t want to miss this amazing euros experience i think thats pretty damn special podcasts it s a beautiful sight seeing fans back in stadiums can t wait until i m back do us proud to the lads who actually got the tickets in the ballot long old list that one a good recent one was rodrigo against spurs though,"[('leeds news', 0.3908), ('leeds', 0.4), ('leeds star', 0.4325), ('amp ferdinand cole amp hoddle', 0.4836), ('millie future fan england amp scotland fans', 0.6395)]"
572,i do like that one but something about how smaklichs take amp finish was continues to resonate with me plus it was against liverpool when they were good rather than wba who were already dead amp buried we all know dallas is the winner already good point that one is also brilliant i remember jamie shackleton doing loads of good work before this goal too but it doesnt get shown in the replays god bless our ally israel and god bless boris and god bless of course leeds united we love you all they are professionals who are very up to date and very capable and they have been able to take advantage of the disposition of the players to do such great things,"[('replays god', 0.3171), ('united', 0.3339), ('liverpool', 0.3442), ('leeds', 0.3605), ('leeds united', 0.4275)]"
573,great stato our championship season this one with lallana and connolly on the scoresheet in a 3 1 win different player but yeah id agree raph is the best since mr leeds united an exciting transfer update for leeds leeds united record under bielsa when scoring first during away matches attack is the best form of defence this should be the starting 11 v west brom for the last game of the season let the team that got us promoted celebrate in front of the fans its a relief watching the playoffs for the first time in years without the feeling of envy or nerves he created 4 chances including 2 big chances completed 14 successful final third passes registered two assists and scored with his only attempt on goal,"[('leeds leeds united', 0.4301), ('leeds united', 0.4428), ('leeds leeds united record', 0.461), ('agree raph', 0.496), ('leeds united record', 0.4963)]"
574,liked this guy one of the very few bright lights during the dark years just had a great chat with a nice lad he s a big fan that s putting the effoin to improve his life top work mate ive been following matheus cunhas career for several minutes now and im convinced he is the man to fire us into the champions league was brilliant last season for hertha amp started this season well would be a class signing can play wide or central yup theres a film series on youtube called leeds united the wilderness years i have to say its so fucking well done i love it would be a phenomenal signing go get him they are getting better and better southampton boss ralph hasenhuttl says he has been impressed by leeds united bu,"[('phenomenal signing', 0.3885), ('southampton', 0.3985), ('leeds united bu', 0.4074), ('brilliant last season', 0.4132), ('better southampton boss ralph hasenhuttl', 0.5068)]"
575,leeds monaco atalanta and napoli are all interested in hertha berlin forward matheus cunha according to sky germany right footed played a lot on the left this season but also loads of seasons up top as a second striker cam and occasionally on the right a right footed multi positional left winger sounds good to me thanks bud the king of stats and one of the nicest guys around mad to be linked to players for that kind of money last season was special but this next season could be nuts my favourite clubs in the top 5 leagues the 9th highest on the list one of the highest out side london marcelo bielsa reserved praise for the clubs fitness coach benoit delaval and head of medicine and performance rob price in his pre match press conference,"[('favourite clubs', 0.4387), ('cunha', 0.46), ('marcelo bielsa', 0.4679), ('highest out side london marcelo bielsa', 0.4961), ('right footed multi positional left winger', 0.5774)]"
576,good luck tonight barnsley we are at leeds united academy and are right behind you great club and wish you every success raphinha is the best winger i have seen at since i believe you will find this story about very interesting feels most at home only because he was talking in albanian which is his mother tongue language due to his parents origin it s like being bielsa he says a dream come true in my opinion one of our greatest midfielders ever i give you lee bowyer they bring a lot to the team and we play well with both players there was some love for some of the key behind the scenes figures earlier today,"[('leeds united', 0.4067), ('best winger', 0.4725), ('success raphinha', 0.4889), ('barnsley', 0.499), ('good luck tonight barnsley', 0.6753)]"
577,to celebrate the last week of an amazing return to the premiership i am giving away a free limited edition pin with all united revoluci n book orders until the end of the season order now and wear the pin with pride join adrian durham amp darren gough for a big show lets show some love to best striker this season pa1 pa2 at 6pm 7pm uk time rt s always greatly appreciated 0 4 my boy doin his celebration dance 2 fav leeds united player of all time 4 0 eh what a win play off semi final day and i feel calm zero anxiety weird,"[('premiership', 0.4593), ('fav leeds', 0.4663), ('leeds united player', 0.4667), ('leeds united', 0.4756), ('united player', 0.4858)]"
578,raphinha 5 5m has been the fulcrum of the exhilarating brand of football that leeds united have brought to the premier league in his debut season the brazilian has notched six goals and provided nine assists despite limited minutes due to a recent thigh injury we are delighted to have been appointed by to deliver 311 new homes at points cross in i m excited to announce that the dynamic duo of leeds united commentary adam pope and noel whelan will be going up against jack p shepherd and colson smith on my next episode of young stars paul robinson amp alan smith started for england u21s against switzerland in all 3 of their uefa championships games in 2002 a good stawith a 2 1 win v switzerland robbos 9th young app smiths 8th but already a full international,"[('leeds', 0.4273), ('england u21s', 0.4359), ('leeds united commentary adam pope', 0.448), ('premier league', 0.4824), ('leeds united', 0.5025)]"
579,in brighter personal news the leeds united collection kits photo book is nearly finished its been a real bu meanwhile in denver well with a time difference champion gary mcallister was representing scotland with his 13th international cap as they beat usa in a friendly thanks to an early pat nevin goal not a bad effort still it must have been thrilling to play with one big club in his career after a pit stop at the peacock for a coke as he s only 17 he s set off home proud of this lad keep retwe if anyones got any spare change help this young lad make his 500 target for 2 great charities every pound helps he pass was great but also amazing control from harrison great to see tony yeboah looking so good,"[('young lad', 0.4097), ('united', 0.4377), ('leeds', 0.4395), ('leeds united', 0.5345), ('leeds united collection kits photo book', 0.5796)]"
580,i have total confidence that bielsa orta radz amp kinnear have our transfer strategy totally in hand for to celebrate the norwegian constitution day and pubs reopening in england here is leeds united legend thomas brolin on your timeline id love to see barnsley or brentford come up in recent years it has been the same old teams apafrom leeds glad to see them back after so long away and sheffield united brilliant last season before poor transfers injuries finished them this one come and see our new theme wall and for a small donation to club you can take your photo come and make marcelo bielsa smile arsenal has played well enough to keep leeds united behind them just,"[('leeds united', 0.4542), ('leeds united legend thomas brolin', 0.4543), ('leeds united legend', 0.4563), ('sheffield united brilliant', 0.4708), ('marcelo bielsa smile arsenal', 0.4836)]"
581,its been a fantastic journey as they say unprecedented cant wait to be back in a full er the new lads dont know what theyre missing great team great management great fans their history is rich thou can t wait to see kalvin phillips staat the euros would boil everyone s piss i really hope for once these leeds rumours are right would love to see pereira at leeds next season our attack will be amazing thank you to all the fans that took paand the one west han fan too congratulations to dm your address please brian flynn definitely had the bragging rights over trevor cherry 1980 wales thrashing england as their home internationals campaign got off to a flyer in wrexham leeds united and rhinos both won too would be an insane summer,"[('home internationals campaign', 0.3849), ('pereira', 0.386), ('united', 0.3904), ('leeds', 0.5235), ('leeds united', 0.573)]"
582,peter crouch insists jack harrison has to be in with a shout of making gareth southgates euros squad after leeds stars stunning display in emphatic win over burnley scoring spectacular goals which often featured in goal of the month or goal of the season competitions often celebrated by scoring spectacular goals which often featured in goal of the month or goal of the season competitions often celebrated by wagging his index finger towards the crowd yeboah is most noted for his time at european clubs 1 fc saarbr cken eintracht frankfurt leeds united and the homes will be 100 affordable shared ownership amp affordable rent and will provide much needed affordable homes for local people,"[('leeds united', 0.5078), ('peter crouch', 0.5146), ('harrison', 0.5383), ('jack harrison', 0.5405), ('gareth southgates euros squad', 0.5529)]"
583,father s day cards are selling quick and i won t be restocking remember you can get a bottle opener at a discounted rate too with most designs leeds united my bestie an important duo an important duo could be back in the squad very exciting and informative podcast with 1st team fitness coach at leeds united topics include murderball training intensity amp leeds united culture a nice quiet week for the congrats to mateusz klich on being included in paulo sousa s 26 man euro 2020 squad he is going to be a player sky sports pundit backs leeds united talent to shine in 21 22 brilliant people brilliant set up brilliant kids brought up playing football the right way get in touch you won t regret it cool kit great sponsor pls,"[('day cards', 0.408), ('great sponsor', 0.4308), ('leeds', 0.4469), ('leeds united', 0.4948), ('leeds united topics', 0.5468)]"
584,going to be great on sunday covering a game finally with fans in i know its just a few lucky ones so blow the bloody roof offffffff it was a great weekend for sam greenwood 19 originally a striker at trade he s developed to play a bit deeper in an attacking midfield role picked up from arsenal over the summer for 1 5m he s got a great skill set i ll be curious if bielsa brings him in which creates further rotation joe gelhardt 19 5 9 and a stocky build joe possesses some real talent around the goal he s not going to get the headers like bamford but he s shifty enough in the center of the pitch to make space 1m from wigan in the summer was a massive bargain be ready,"[('bamford', 0.357), ('bielsa', 0.3578), ('midfield role', 0.374), ('wigan', 0.3746), ('rotation joe gelhardt', 0.4392)]"
585,a beautiful birthday card from a rested tearing it up at the euros you love to see it a kelvin davis masterclass against back in 2 0 1 2 is this weeks vital moment best of luck to barnsley be good to have some decent yorkshire competition in the premier league not a bad result for 1969 as they put 8 past cyprus at hampden park world cup qualifier with eddie gray opening the scoring in his 2nd int app southampton boss ralph hasenhuttl says he has been impressed by leeds united but is not surprised by their success unironically love the content on leeds united fan group facebook he s welcome at elland road for many years to come buzzing for this manchester city tottenham and leeds united ones were absolutely superb,"[('barnsley', 0.4917), ('southampton', 0.4922), ('leeds', 0.4998), ('leeds united', 0.5887), ('leeds united fan', 0.6053)]"
586,youve been immense this season good luck in the euros the future is bright the future is leeds calvert lewin ings sterling pereira grealish de bruyne and harrison our boys had some season look you re one of the lucky ones who have managed to get back in so don t be a cunt enjoy your day ffs a leeds united one would look mint in your bar leeds united boss marcelo bielsa says english fans should feel privileged to be able to return to football stadiums harrison continues to thrive under bielsa at leeds united,"[('united', 0.4224), ('football stadiums harrison', 0.4328), ('leeds', 0.5397), ('leeds calvert lewin ings sterling pereira grealish', 0.5946), ('leeds united', 0.6203)]"
587,i am going for a leeds 3 0 win for mighty leeds tomorow night away at saints 6 points from next two games two games clean sheets we are leeds united we win everywhere we go march on together proud to be leeds united always many happy returns to top former and goalkeeper turned author paddy kenny signed copies of his autobiography the gloves are off are still available here positive news from the boss ahead of clash with congrats on your 1 more point against brighton than did award we are so lucky they didnt let us sign those players because they liked us but because united was the best club you could ever wish for coming after you back then and leeds wouldnt stop them download our free app android and ios today latest news notifications matchday features,"[('leeds', 0.593), ('mighty leeds tomorow night', 0.6496), ('mighty leeds', 0.6556), ('leeds united', 0.6653), ('leeds win', 0.696)]"
588,well these tweets aged well great chance for ayling to make the england squad now most successful dribbles from theother14 in week 36 fascinating analysis from paul merson thanks for the numerous amp insights this season yet another reason why we love marcelo a rare achievement by jim makinson completed 1941 as lost the final game of the north regional league dont ask season at boro filled up watching this back sunday cant wait leeds united via looking forward to the first leg of the today top man top team and some great pics of the end 1987 boundary park oldham leeds through to the play off final rodrigo came off the bench and scored a brace as leeds united thumped burnley 4 0,"[('marcelo', 0.4063), ('leeds', 0.4307), ('successful dribbles', 0.4666), ('leeds united', 0.4941), ('england squad', 0.5013)]"
589,klich has needed a holiday for a while going straight to euros hed lose that this is bielsa understanding and caring for his players at the very best longer term klich could come back even better great management rodrigo deserve to staagainst saints tomorrow night because his has been brilliant recently completely agree its also still a small sample size not that im against leeds and ill think theyll do well again but sheffield united scenarios can also happen our skipper is elite coops i think 9th place will be very good for this season bielsa gives fulsome praise to fitness coach benoit delaval amp head of performance amp medicine rob price those two structures are very developed at the club they have done a very valuable job they are professionals who are very up to date amp professional,"[('bielsa', 0.469), ('bielsa understanding', 0.4822), ('season bielsa', 0.4848), ('best longer term klich', 0.4982), ('klich', 0.5531)]"
590,leeds have a slight better fixture s then man united i do like the wba game to targeted for the end of the season gives me goosebumps just thinking about being back in the cheesewedge getting headlock by when we score hello all could you follow my good friend and lifelong fan please thanks we love a supplement here at the yep and we ve got a treat with a 24 page special as we look back at leeds united s se got a lot of love for this can t wait to see where we are this time next year alissons header keeps liverpool alive mick hennigan passion personified a perfect foil for wilko and vital for our success paper talk man utd working on three blockbuster transfers that will have fans drooling leeds linked with newcastle star,"[('united', 0.4764), ('man utd', 0.4917), ('leeds', 0.5356), ('man united', 0.5507), ('leeds united', 0.6337)]"
591,manchester united are working on three huge summer signings to take them to the next level martin odegaard wants assurances from a southampton could land massive transfer boost should they beat leeds united and west ham they are professionals who are very up to date and very capable membership pack arrived lovely treat for a monday morning keep up the good work makes perfect sense to me such a brilliant vid cheers for all your work compilations like these amp stuff like the promotion celebration vids from last year have made the last 2 years so much better for us fans abroad who havent been able to make it home yet mot liverpool also achieved a seasons goal scoring record 85 amp a massive 69 gd as well as their 67 points 2pts per win,"[('manchester', 0.4194), ('mot liverpool', 0.4371), ('leeds united', 0.4479), ('united', 0.4536), ('manchester united', 0.4698)]"
592,over 40k at witnessed liverpool beating record points tally with a class performance 1979 leeds had needed to beat the already crowned champions to keep the record intact but the reds were on an unbeaten run amp would make it 5 wins on the bounce mateusz klich also being given time off which is well deserved he has been named in every single matchday squad for league games under marcelo bielsa only twice has he been left on the bench while it might be strange think it just shows how thoughtful a man our gaffer is brilliant stuff the best thing about this is that its clearly a decision made with next season in mind to give these guys the best chance of coming back for pre season training in the best condition possible well done you dude,"[('single matchday squad', 0.3837), ('bounce mateusz klich', 0.3905), ('marcelo bielsa', 0.3975), ('liverpool', 0.4266), ('mateusz klich', 0.4375)]"
593,it just looks a better deal by the day best video you will see for a long time message the boy for any business enquiries he has just started advertising on his videos too no brainer great work lewis your work is tremendous happy 43rd birthday have a great day paddy all best wishes to you xx danny mills on defender ben white he should never have left i think hes done okay where he is and will be on gareth southgates radar as well as that of and bielsa on rodrigo rodrigo is a player like the one you defined he is at a very high level one of the strikers for the spanish national team and,"[('spanish national team', 0.3675), ('strikers', 0.3762), ('defender ben white', 0.378), ('rodrigo', 0.4562), ('rodrigo rodrigo', 0.467)]"
