,tweetnegative,keyphrases
250,the pl and fa have brought this upon themselves it should of stopped long ago and people have had enough of it now the wrath is coming if this charade continues into next season its linked to a marxist organization that are racist themselves cant you see the hypocrisy wake up dummy what an absolute melt even as a leeds fan this guy was a genius for united you probably never even watched him apafrom youtube highlights its wrong kneeling to a marxist organization that riot loot and want to defund the police get your priorities right if someone kneels for that agenda they need calling out,"[('hypocrisy', 0.2966), ('riot', 0.3091), ('united', 0.3206), ('leeds', 0.4123), ('leeds fan', 0.4808)]"
251,i hope nobody following me would do this but if you are going to boo the players taking the knee on sunday please unfollow me it isn t for blm which is the only reason i ve seen it is now done for no room for racism which is a premier league initiative to try to stop this club has been linked to racism far too many times if you are fortunate enough to get a ticket then please do not boo them the first time some of these players will have experienced our supporters and they get booed it s wrong ignorance you say do some research instead of preaching your bullshit why do you dislike leeds united so much,"[('blm', 0.36), ('premier league', 0.3625), ('leeds', 0.4097), ('premier league initiative', 0.4175), ('leeds united', 0.4696)]"
252,booing the kneeling players will result in no gain for you itll only make you and the club look bad and itll alienate our black mixed race players and fans the issue of blm isnt as simple as you think booing shows your ignorance and nothing else why would we want to follow a sheep no booing at a football ground ha ha fuck off you wanker its a free country so suck it up i cant get my head around everton mathaus cuna looks extremely one footed for the he has struggled for form in a team that has struggled to reach the league one level required jan 95 banned 8 months for kung fu kick manchester city but instead producing a sunderland til i die leeds united making idiots famous,"[('leeds united', 0.3145), ('black mixed race players', 0.3149), ('blm', 0.3641), ('booing', 0.3794), ('kneeling players', 0.4093)]"
253,if you catch anyone booing the knee at the wba game please give them a stadium ban if they haven t figured out by now that it s not about the organisation blm itself but the message to stop racism in football then they aren t leeds fans and that s the straw that broke my heart i suppoleeds united now it kinda hurts that we have to wait till late july early august or whatever for the next games in the prem is sunday s game being shown on tv amazon can t find anything to suggest don t tell me we ve waited over a year to wait for fans to get back in and it s not being shown disappointment of the week,"[('wba game', 0.3529), ('united', 0.3867), ('leeds', 0.3951), ('leeds fans', 0.5218), ('stadium ban', 0.539)]"
254,when you pick up the toothpaste tube to put your deodorant on you know the day isn t going to go well have broken never mind harry we broke too cmon you whites if we sign cunha and the first chant isn t a cunha matata i ll be absolutely furious lol the guy blocked me for pointing out him judging manchester united and leeds united by the same standard was insane then pointing out he was using an alternate account to like his own tweets bielsa doesn t have a plan b obviously you didn t watch leeds sit back against city or luton town demoted from the league after a series of point reductions made it impossible for fans players and staff to watch a league club also because of their owners,"[('leeds', 0.3687), ('manchester united', 0.3707), ('cunha', 0.4174), ('leeds united', 0.4387), ('league club', 0.4444)]"
255,or leeds united deducted 15 points because of ken bates holy fuck these are some dirty goals the fact raphas goal vs wba isn t included in the vote is a travesty my favourite goal all season next to patrick bamford pierre emerick aubameyang looks very average intelligent man was cloughie but he was not wise you don t go in and alienate the best players of the best team and expect to be successful where on earth have these jacob murphy rumours come from how about the first time raphinha rodrigo and llorente play in front of a home crowd we don t make them think we re a bunch of neanderthals,"[('united', 0.4055), ('leeds', 0.4064), ('fact raphas goal', 0.4135), ('leeds united', 0.4861), ('dirty goals', 0.5285)]"
256,leeds are not even competition for us we see leeds are irrelevant like birmingham and wolves villa are only behind man united and liverpool in terms of great clubs the only trouble with this season is that there are so many success stories that meslier is still somewhat underrated france must have so many good goalkeepers if l orient let him go for next to nothing amp he s not even first choice france u21 keeper leeds united fans are crying about the referee news ahead of southampton game this is the hardest choice i ve ever had to make,"[('man united', 0.4365), ('first choice france u21 keeper', 0.4594), ('leeds', 0.5393), ('leeds united fans', 0.5875), ('leeds united', 0.6013)]"
257,i mean i aint gunna debate about how awful trump was as id be here all day so you do you have a good day and please respect our fantastic players if you suppobooing them youre a disgrace to leeds united i certainly don t miss the tedious time wasting in the championship were running the clock down from kick off tonight same shit as last season just got lost down a rabbit hole of reading comments on leeds supporters groups on facebook talking about blm and taking the knee really really wish i hadn t christ on a bike there s some warped folk on there lee bowyer in the strongbow sponsored kits with his long baggy sleeves was a scary sight for any team,"[('fantastic players', 0.2998), ('disgrace', 0.3366), ('leeds', 0.5105), ('leeds supporters groups', 0.5219), ('leeds united', 0.5328)]"
258,alan smith was a leeds fan who said he hated man united wayne rooney was an everton fan these guys are so full of shit sources leeds in fight to keep roberts as he snubs new contract offer imagine the first impression players like raph rodrigo and llorente would have of our club if fucking toblerone heads did this would take away from such a brilliant season ive discovered that i dont care enough about barnsley to actually watch them this is dross can you please find another team to suppoyou fucking cretin this is ludicrous especially for the likes of afc wimbledon swindon luton im biased but got a double punishment amp id like to see your condemnation of any of these clubs sanctions,"[('swindon', 0.4454), ('leeds', 0.4769), ('afc wimbledon swindon luton', 0.4816), ('clubs sanctions', 0.5155), ('leeds fan', 0.5374)]"
259,he was a fake hardman and a poseur he got a cult following among some fans because we d been starved so long i saw him bottle out of more than one challenge i disliked him he would have been laughed out of the club in a different era good riddance burnley have fans and dyche will be furious after getting leathered by leeds hell have these fired right up id rather play united again it looks as though the small but loud moron element of the support is determined to disgrace the club on live tv by mindlessly booing when the lads take the knee before the game those who do this you re a disease and not welcome at elland road if this guys first experience of elland road is dickheads booing you need your heads seeing to,"[('leeds', 0.3721), ('dyche', 0.3734), ('disgrace', 0.3776), ('good riddance burnley', 0.4187), ('leeds hell', 0.4288)]"
260,far right white supremacists are a bigger threat for me our football club is called leeds united our song is marching on together don t be divisive educate yourself on the issues and be paof the change well it punished the fans and players when bolton sheff weds leeds etc got done because of their owners why should the big six be any different and i m a united fan this is a spectacularly poor line of argument when you consider that all sporting punishments fines deductions in the past 30 years have hufans players clubs but never owners why do we now need to find a different way where was this reporting when got 25 pts the sheer number of leeds fans wanting barnsley to win has cursed them,"[('hufans players clubs', 0.4233), ('leeds', 0.4248), ('united fan', 0.4465), ('leeds united', 0.4746), ('leeds fans', 0.5522)]"
261,watching the championship play offs my god thank god we were promoted standard is shite hoooooooofffffffff the barnsley midfield for the benefit of your summer sanity can i just point out that football insider talks more shite than a pissed estate agent on a pogo stick thank me later watching the barnsley v swans match quality is shocking bielsa has spoilt us what club hasn t leeds united is not a racist club next bournemouth or brentford who gives a fuck certainly not leeds united fuck right off cheated in 1975 final that one belongs to leeds united oliver please tell me what bury fans did to deserve their sanctions what fans did what wigan fans did in fact crowd violence aside tell me any sanction a club has received that the fans deserved ill wait,"[('leeds', 0.4558), ('bury fans', 0.4697), ('leeds united', 0.5223), ('leeds united oliver', 0.5326), ('wigan fans', 0.6041)]"
262,if booing players on sunday for taking the knee to raise awareness of racial discrimination is your intentions then please don t reply just unfollow and me and block me then find some time to educate yourself to better yourself marcelo bielsa the risk of him playing and making it worse so we anticipated his holidays in the same way we did so for klich marcelo bielsa koch has been given early leave with the potential for him to be called up or not called up to the german national team the injury that he has is not important and we didnt want to take now i remember how shite the championship is was,"[('racial discrimination', 0.3615), ('booing', 0.3723), ('klich', 0.3827), ('marcelo bielsa', 0.3847), ('klich marcelo bielsa koch', 0.4331)]"
263,i dont know how much that would help to convince haaland to come here the fact is that he was a leeds united fan and his father played for city not to forget he hated united so i doubt it would happen but then again stranger things have happened cloughie and his ill fated tenure i went through a period of not really liking pontus although i think it was more because i was sad he went i dont want to see him fuck promotion for the third year running they should be treated just like every other club who is docked points or financially punished because of decisions made by the owners they deserve no special treatment they need to be banned from europe for at least a season simple as that the fuck is this shit,"[('leeds', 0.3529), ('pontus', 0.3592), ('united fan', 0.3827), ('leeds united', 0.3942), ('leeds united fan', 0.4371)]"
264,wigan bolton bury macclesfield and even my beloved leeds united many others too ridiculous double standards if the so called big six escape with no punishment it d be a travesty where have they been all season what a performance by one of our neighbours everton didn t get a look in s only gonna piss raphinha kalvin roberts etc off why would you even if you don t agree with it don t clap don t boo it you idiots don t bother going if you are gonna boo ffs we all hate leeds scum chants at bournemouth in the play of semis if you re going to er and thinking of booing for the knee please unfollow me the lads don t deserve to hear that on our return,"[('leeds', 0.4664), ('neighbours everton didn', 0.4684), ('beloved leeds', 0.4818), ('leeds united', 0.4897), ('wigan bolton bury macclesfield', 0.5712)]"
265,it ll be the same da s that were are offended by the maroon third kit the same idiots that probably kept quiet after seeing churchills statue being graffitied in the name of blm fuck off the boos will come if they still doing it next season a full south stand will see to that should of stopped long ago its creation is from a racist cult pictures of only tonight religion and politics in the feckin bin leeds united insist that they are not interested in netherlands midfielder kevin strootman genoa are wary of growing interest in the player taking the knee maybe is no longer the right gesture to highlight racism however booing players taking the knee at leeds united will definitely not send the right message to our players,"[('south stand', 0.2993), ('booing', 0.337), ('united', 0.3426), ('leeds', 0.3563), ('leeds united', 0.4074)]"
266,seeing a lot of dont you dare boo the players taking the knee tweets but literally zero tweets that say im going to boo the players taking the knee disappointed paul robinson v swindon isnt in there lads its great to see brentford be shit but dont want bournemouth up that would mean all 3 that went down come back up no one wants that totally shit on everything weve achieved this season in our first season back in the big leagues if ya actually are thinking about doing this the shitty press will lap it up aswell with it been us my twitter is a fucking state going to watch the play offs because i couldn t give a toss some portsmouth fans stunned as details emerge over club decision,"[('swindon', 0.3667), ('bournemouth', 0.3892), ('brentford', 0.3954), ('knee tweets', 0.4018), ('portsmouth fans', 0.5228)]"
267,if your goal of the season isn t dallas 2nd against city then i m sorry but you need to evaluate your life choices nonsense every clubs fans get punished when owners fail break the rules etc it s how you control the owners we know this ore than most the clubs deserve punishing do not fuckin dare boo our boys or does roy hodgson always look sad i have not just heard we all hate leeds scum at bournemouth vs brentford surely we re fucking huge 8 clubs with lower tickets prices leeds 6th highest out side london can you can read sums up the greedy owner with some leeds season ticket holders paying double for one game disgrace of a man scratch that think i just heard bournemouth fans singing we all hate leeds scum,"[('bournemouth', 0.3973), ('leeds', 0.4457), ('clubs fans', 0.4708), ('bournemouth fans', 0.5119), ('leeds season ticket holders', 0.5539)]"
268,please tell me that i didn t just hear the bournemouth fans sing we all hate leeds scum in their first match with fans in over a year in a play off match weird for it to be such an easy decision at the end of a very good season but its so obviously dallas poty cant believe raph v wba fails to make the shortlist for goal everything else is wrong if you re one of the lucky ones to have got a ticket for sunday and want to use that opportunity to tar the name of the club whether you agree with the movement or not you re a dick anything else is wrong klich vs liverpool absolutely robbed here if stuadallas doesnt win this by a country mile then there is something wrong with world,"[('wrong klich', 0.3431), ('leeds', 0.4009), ('liverpool', 0.4281), ('bournemouth', 0.4341), ('bournemouth fans', 0.5475)]"
269,im confused if were shit and always have been but were not the team we used to be baring in mind weve always been shit but were not any more cos were not the team we used to be are we shit or not don t kill me if you don t vote stuadallas for this then there is somet wrong with you can only imagine what these fans are feeling today i still have flashbacks from two years ago horrible feeling kp is just pure filth for what a ball for jack harrison its second nature for him please remove from your tweets you dont respect our clubs values you dont respect bielsas values your bigotry belongs in texas agreed no place for booing at er regardless of whether you suppoor not,"[('booing', 0.2756), ('fans', 0.2791), ('vote stuadallas', 0.2866), ('harrison', 0.2907), ('horrible feeling kp', 0.3294)]"
270,that the same herbechapman who was taken from leeds city team before leeds united you mean if youre going to talk about history at least be accurate but that doesnt suit your lots hatred for leeds does it leeds united in full comfortable delightful tenth place in the premier league and yet reading the words play off semi final still makes my blood run cold in my veins imagine watching leeds getting promoted and nailing a top half finish from home beating the likes of man city along the way just to boo them for taking a stance against racism the use of the word woke to create mythical culture wars needs to be deleted from existence waxing lyrical about leeds i can only imagine the likes of gabby agbonlahor and karen carney fuming,"[('united', 0.3418), ('premier league', 0.4246), ('leeds', 0.5437), ('leeds united', 0.5831), ('leeds city team', 0.5865)]"
271,dont like any of the d2 playoff sides but dont want buzzy bees to go up so even though im no fan of afcb id prefer them to progress as for dingles of barnsley vs ducks of wales im indifferent dammit football pfff motherwell ipswich town leeds united this is because a lot of leeds united fans are happier moaning about the world being against them hooliganism man utd millwall etc than learning about football with our argentinian coach they love misery if youre lucky enough to go to brom game and the first thing you do is boo the knee fuck you our new players dont want to be hearing that as first impression,"[('barnsley', 0.4226), ('united fans', 0.4249), ('leeds united', 0.4371), ('leeds united fans', 0.5154), ('indifferent dammit football pfff motherwell ipswich town', 0.5652)]"
272,i think its a load of balls personally but im certainly never going to boo any leeds united player taking a stance while wearing the shirt please note the longer the season went on the better leeds they will run of steam its never sustainable bielsa ball wont work here uniteds results were considering leeds have played man city liverpool man united and spurs in that period i never want to hear the phrase bielsa burnout again ah yes i remember when fulham and sheff utd were crying about their ticket prices for our away end account is temporarily unavailable because it violates the twitter media policy learn more,"[('sustainable bielsa ball', 0.4206), ('better leeds', 0.4328), ('united player', 0.4392), ('leeds united', 0.4603), ('leeds united player', 0.4842)]"
273,so basically keith hacket has just acted as judge and jury stating alioski will get into trouble how can a kids face pull be racist or has mr hacket and his friends aleady decided hes guilty clowns clowns everywhere thats because you dont watch us play games like lepizig 5 0 first half of everton in the cup leeds and a few others is what were capable of but dont do you didnt see this under jose and van gaal it was ugly football is an entertainment business the next step is a trophy how do you stop this guy they forgot to attack against leeds united if you dont rate bamford you dont know football nazi punks fuck off we didnt want to take the risk of him playing and making it worse,"[('ugly football', 0.307), ('guilty clowns clowns', 0.3218), ('keith hacket', 0.3271), ('mr hacket', 0.3279), ('football nazi punks', 0.3357)]"
274,the news of eric cantonas impending transfer from leeds to fierce rivals manchester united was met with hostility from leeds fans united will always be most hated forgetting about leeds too they used to be despised leeds united wanted to killed me aye if youre a leeds fan and youre planning to boo before the brom players take a knee please consider leaving this club and save the rest of us from embarrassment well it s not tainted in the eyes of the black leeds united players so who are you to decide how they should display the anti racist message it s 10 seconds of your life and affects you in no way whatsoever oh how i have missed using crutches said no one ever still laid up folks but ill be reet fortunately the inju,"[('leeds united', 0.519), ('leeds united players', 0.5277), ('black leeds united players', 0.5436), ('leeds fan', 0.5904), ('leeds fans', 0.6033)]"
275,and was only 5 weeks ago since then youve played villa he scored the winner then was bang average vs newcastle leeds amp southampton when neither had a decent left winger going at him and vs united pogba went missing after 20 minutes keith hackett talking bollocks nothing in the gesture this woke crap has got to stop now unacceptable keith hackett delivers verdict on alioski incident in leeds clash v burnley via leeds news we got rid of him too shit to play for leeds united will never be as good as the leeds united one just saying robin koch and mateusz klich will not feature again for leeds this season it s been too long 95th minute keeper defeat we ve lost at home to hard to believe im writing these words,"[('leeds clash', 0.4427), ('leeds united', 0.4486), ('long 95th minute keeper defeat', 0.4761), ('minutes keith hackett', 0.5161), ('unacceptable keith hackett', 0.5455)]"
276,dont be dicks if you boo kalvin phillips for this you arent leeds mind the gap when you tweet so much crud its always going to come back on you embarrassing to other fans super it would have worried me if we had finished the season physically declined i also suspect that ex star david norris has heard more or less feck all great more excuses for the likes of talkshite amp uneducated pundits to tho back at us i dont have the words to describe this middlesbrough transfer news leeds united fail to attract 9 goal midfielder,"[('kalvin phillips', 0.3609), ('united', 0.3891), ('leeds', 0.5232), ('leeds united', 0.5588), ('middlesbrough transfer news leeds', 0.6273)]"
277,hilarious a fan from a club with no history trying to troll us about our history hopefully by the end of the month chelski will go down in history as the first club to lose 2 champions league finals amp blow a place in next seasons in the same year bamford not good enough can t speak english did i miss something i didn t think alioski s gesture against burnley was anything but pulling the piss out of your man opinions im not a united fan because i want a player to go to leeds on loan ok top red cant wait a proper english football club like unlike the moneybags clubs youve featured in previous documentaries whove lost their souls man city have been conceding goals next clip sign laporte for 57 million,"[('leeds', 0.4018), ('burnley', 0.4139), ('football club', 0.4307), ('proper english football club', 0.4409), ('united fan', 0.5505)]"
278,i bet your football expedidn t approve this story mike seen that some fuckers are planning to boo kneeling before the wba game because it s too woke funny how the british media overhypes leeds united yet they cant even match sheffield united last season achievements rodrigo wasn t good enough a month ago also by all accounts now 3 goals in less than ninety minutes a world beater some people damn bielsa burnout clinton morrison is a naysaying flip flopping pundit who was one of those spouting the burnout nonsense he hasnt watched rodrigo a lot at all he relies on recency bias for all his views amp deserves zero inches in your paper we dont need him to tell us rodrigo is good,"[('burnout nonsense', 0.2922), ('bias', 0.3308), ('rodrigo', 0.3757), ('rodrigo wasn', 0.413), ('last season achievements rodrigo wasn', 0.4505)]"
279,i need to not get invested in this as playoffs are almost always a disappointment to me but i can t stand any of the other 3 teams and i still like mc mowatt come on barnsley the pass from kp is an absolute joke loaning jefferson farfan for leeds united on football manager on like 11 12 or something was essentially a cheat code marcelo bielsa robin koch has been given early leave with the potential for him to be called up or not called up to the german national team the injury he has is not important and we didnt want to take the risk of him playing and making it worse,"[('football manager', 0.3401), ('cheat code marcelo bielsa robin koch', 0.3773), ('mc mowatt', 0.4084), ('barnsley', 0.4093), ('leeds united', 0.4312)]"
280,robin koch will miss the final two fixtures marcelo bielsa confirms he has given the 24 year old time off ahead of a potential call up to the squad the injury that he has is not important and we didnt want to take the risk of him playing and making it worse shithousery by the daily telegraph today their review of burnley v leeds game is literally entirely about leeds players staking international claims what a strange decision this is with only 2 games left marcelo bielsa post match pablo had a small knock that is not important and we didnt want to take the risk as we play on tuesday that he as far as im aware this is not from leeds united but that doesnt stop idiots from speaking nonsense,"[('leeds players', 0.411), ('robin koch', 0.412), ('bielsa', 0.4294), ('marcelo bielsa', 0.5215), ('marcelo bielsa post match pablo', 0.5299)]"
281,nobody who supports can really be classed as boring leeds destroy sorry burnley bloke doesnt even know what colour leeds uniteds third strip is either reflections from a heavy defeat to as the familiar failings were on show for and what must be addressed if youd said six months ago that an centre half would partner sergio ramos at euro 2020 people wouldve thought you were mad garth crooks on kp i work with about 5 barnsley fans they hate with a passion no way do i want them getting promoted fuck mowatt monday s can fuck off tht lineup cannot even win against leeds united where is fred mactomny marcelo bielsa wanted leeds united to end the season with style now hes been left with a selection headache,"[('barnsley fans', 0.4223), ('leeds', 0.438), ('sorry burnley bloke', 0.4859), ('leeds united', 0.5135), ('boring leeds', 0.5934)]"
282,just reinforces the belief that for the most part football is no longer played by men but by models who s greatest skills involve diving and screaming in agony apafrom games i ve become sick of much of the sport 2 years ago today our hearts were broken just imagine the absolute twitter meltdown that would occur if kdb did this i doubt that bielsa would ever work for someone like levy but after what levy did to poch there is surely zero chance and just as i m about to shut my eyes on a cracking sporting weekend for all things associated with and this little cherry on top of the cake pops up fuck off you self entitled pricks,"[('part football', 0.2835), ('sport', 0.2841), ('bielsa', 0.2947), ('diving', 0.3177), ('cracking sporting weekend', 0.3793)]"
283,for someone who i massively respect in the press can you please tell me what all this is all about and what is the problem with the red tops and it s an absolute nonsense it s crazy to think a few of leeds united s latest signings still haven t had the experience of playing at elland road in front of fans less that 4 weeks after winning a trophy in a european league sports journo makes wild prediction of a top half finish being lunacy hes also lost to fulham sheffield united newcastle leeds west ham to name a few at home hes failed shock horror pundit talking absolutely bollocks having done no research expect better from its not match gets called off minutes before full time due to players brawling sums it up really,"[('sheffield united', 0.4111), ('fulham sheffield', 0.4457), ('fulham sheffield united newcastle', 0.4468), ('leeds', 0.4488), ('leeds united', 0.507)]"
284,2 fucking goals 2 fucking goals the burnley starting 11 yesterday cost about 10 million pounds more than the leeds starting 11 we shouldnt be losing at home to these teams with this squad personnel formations tactics are all picked by one man i love ancelotti but it all seems a little archaic female rangers fans caught peeing on ground with cops injured and 20 arrests this season is officially a failure if those shithouses had managed just four points in home games against sheffield united fulham burnley newcastle leeds west ham and aston villa theyd be in the driving seat for a europe league place if that was pundits would be all over bielsa burnout crap heckingbottom gt ancelotti and its not even a conversation fate wants leeds to be in europe what a bloody weekend,"[('sheffield united', 0.4344), ('rangers', 0.4384), ('fucking goals', 0.4598), ('bielsa burnout crap heckingbottom gt ancelotti', 0.4691), ('sheffield united fulham burnley newcastle', 0.4697)]"
285,ffs will someone just make it mathematically impossible for us to get europe so my mind can rest fuck sake the concept kit designs have started already and the season isn t even over losing at home to burnley newcastle sheffield united leeds isn t effective it s shite i hate what the relegated teams are doing to the teams fighting for europa league what ia sherfield doing to everton now if they wanted to stay in the premier league they should have played like this frm the onset like leeds united its disgusting that everyone hasnt learned spanish yet bielsa has been in the country a few years now and he still has to use a translator see it out leeds will get the accolades now which is very annoying,"[('relegated teams', 0.3759), ('premier league', 0.3923), ('leeds united', 0.4045), ('united leeds', 0.4146), ('europa league', 0.4872)]"
286,got to say i m really hating this typical end of season burnout absolute nonsense i m just being a good broadcaster no you re not do yourself a favour and research bielsa always finishes a season before negotiating why would he move to london and work for levy a team that wanted esl agent heckingbottom is doing the business tonight why lower yourselves to levels trash radio our main problem is goals scored lots of possession fluid play etc etc wont matter unless we score even west ham and leeds united have scored more goals than us wait till next season all the media will be treating us like prem veterans and any loses will be treated with massive overreaction comes with being leeds united wouldn t have it any other way,"[('leeds', 0.3413), ('bielsa', 0.37), ('leeds united', 0.3831), ('season burnout', 0.4159), ('leeds united wouldn', 0.4403)]"
287,with our main pc down weve had to resoto just match reactions on the laptop almost broke the mic in this game i dont believe that those declining the vaccine are idiots you propagandists all employ the same trick but why do you all pretend to be leeds united supporters your language and syntax also indicate youre a man janet i know by commenting i m giving them what they want but this is a new low for the bbc definitely won t be tuning in anytime soon leeds united are scaring me hitc spo paul robinsons goal for leeds united was better than that simmer down fuck faces,"[('united', 0.3487), ('united supporters', 0.4084), ('leeds', 0.435), ('leeds united', 0.4446), ('leeds united supporters', 0.5329)]"
288,anything to have a go at leeds united its an absolute joke my 6 year old son does it to me all the time when we are playing trying to tell me my 6 year old boy is now a racist get a grip dean smith is disappointed and annoyed with aston villas latest result stuck four points behind leeds bad day for ex leeds man then you ve been told wrong something that has bugged me yet sky sports website table have the full club names another who dont have leeds united and in a period when they re supposed to be suffering form burnout,"[('aston', 0.4), ('united', 0.4876), ('leeds', 0.5648), ('ex leeds', 0.5828), ('leeds united', 0.6122)]"
289,on today s edition of how can i deliver the most monumental fuck up of a tweet that will almost certainly come back to haunt me i present this gem from matt i have an agenda against leeds law too scared to post anything after losing to the mighty leeds united last week huh harry phillips pass gets filthier the more you watch it shacks face says it all via barbara kahan company house frauds uk phillipss pass gets filthier the more you watch it shacks face says it all,"[('leeds united', 0.3896), ('leeds', 0.3902), ('barbara kahan company house frauds uk phillipss pass', 0.4036), ('mighty leeds', 0.4271), ('leeds law', 0.4609)]"
290,his feelings was hualong with the rest of his spitting bully boy team mates when leeds united made them look like mugs thats the truth of it n it s a simple as that bully boy tactics didn t work so they cried like children stamping their feet is the truth of it pete is not very bright is he its a mans game isnt it sigh yes sean and leeds they play like children their coach is naive like peter pan and the gang refusing to grow up awwww look at you and ill try to forget the leeds united comment,"[('united comment', 0.3351), ('hualong', 0.3481), ('leeds', 0.3893), ('pete', 0.3948), ('leeds united', 0.4186)]"
291,not only did fans have to contend with the heartbreak of 2 cup final defeats in less than a fortnight in 1973 but the uncertainty surrounding the future of don revie who it turned out had been in advanced talks with everton in the days leading up to the cup final exactly that mate wolves home and away west brom home and away brighton leeds saints united at home with the oli g chance etc so many missed opportunities to put this to bed greek ref michas was suspended for life after his shocking handling of the european cup winners cup final which saw milan beat in 1973 still uefa failed to overturn or void the result in any way which raises questions in itself cheated 1973 in the final,"[('european cup winners cup', 0.3111), ('european cup', 0.3355), ('final defeats', 0.3687), ('ref', 0.3783), ('greek ref michas', 0.4207)]"
292,already suffered numerous absences through suspension amp injury faced a corrupt ref in salonika fell behind to a goal he gifted ac milan denied leeds numerous penalty shouts amp saw norman hunter sent off after retaliating easy to blame mourinho what happened to in the or against they lost those games why didnt he make a difference under poch he played every game they were 14th when the mgr got sacked what about the players responsibility to perform yep jury not enough superlatives to do justice to leeds united s display at burnley saw him have the odd good game for us but overall he never seemed to be able to cut out the mistakes meslier conservatively ten times the keeper already pundits are surely running out of myths now anybody else dare to make one up about leeds bielsa,"[('players responsibility', 0.3721), ('leeds united', 0.3813), ('numerous penalty', 0.4104), ('leeds bielsa', 0.433), ('corrupt ref', 0.4346)]"
293,cess are actually shite we would have taken 3pts at anfield but for two dodgy pens not a great call i m probably being harsh but this frame also suggests that he might have even got to it had he y know dived bielsa burn out played brighton after playing and not winning two of the big 6 the other game was after the christmas jan long games run wolves was after internationals n his long training burns them out other was after 2 games in a week played players burned out if anything comes of it its because he is leeds our little nutter at leeds literally couldnt care less if i get shot down in flames for saying this the german leeds united these lot just cant come back up,"[('dodgy pens', 0.3021), ('cess', 0.352), ('leeds', 0.3835), ('german leeds', 0.4003), ('leeds united', 0.41)]"
294,either wolves are shit or we are fucking brilliant we made tottenham look like bolton and wolves made tottenham look like barcelona but hate leeds united sometimes wolves defeat means the lowest can finish this season is 11th another one it s a dangerous game to call someone a racist off the basis off literally nothing can t believe we lost twice to wolves via own goals so alioskis racist now this world man benefit from villas little slip up whoops seeing all the leeds fans sharing and quote tweeting awful takes on us before and during this season how on earth did wolves take 6 points off us the shithousary is peak,"[('leeds', 0.3862), ('tottenham', 0.3914), ('leeds united', 0.4532), ('leeds fans', 0.5019), ('wolves', 0.541)]"
295,so leeds united player ezgjan alioski has been tarnished with implied allegations of racism because he pulled a funny face and to a player who is alleged to have stood over him and spat on him but is only described in the mos as mixed race no mention of the spitting is this what burnley have reported i really hope they dont trying tagging racism to this to add weight to it none of us are perfect amp we all get things wrong but this ahh thats a shame aston villa joe rodon must be furious tottenham fans fume as eric dier is preferred for wolves clash after leeds united nightmare,"[('united player', 0.4338), ('shame aston villa joe rodon', 0.4448), ('furious tottenham fans', 0.4457), ('leeds united player', 0.4462), ('united player ezgjan alioski', 0.4781)]"
296,crystal palace bought eze for 15 mill city bought fernan torres for 20 mill leeds bought raphina for 17 mill and wolves bought neto for 17 mill what do man united buy dan fucking james smh bro we ve lost to sheffield united drawn and lost to burnley bottled a lead at newcastle drawn to baggies lost and drew to brighton lost to stoke ffs loss at leeds saints mcneil clearly spitting dirty player fans who are the worst fan base and team club leeds fans worried bielsa could leave for spurs who writes this ill informed drivel oh dear form since their cup final has been er well shit still least they won their cup final,"[('leeds saints', 0.3914), ('mill leeds', 0.4076), ('sheffield united', 0.4244), ('man united', 0.4559), ('leeds fans', 0.4626)]"
297,unfair from villa this do you mean players like kp turned down offer from villa to play in the champ under mb spain s number 9 a poor man s ramos who also has caps for spain a brazilian baller and a german international cb players like that some of the games henderson has been fukin shit i apologise to every leeds fan for ever saying smith was better leeds man held for throwing stereo at police car absolute rubbish it s easy to do just watch mcginns effo if we can t get one at least win from southampton and wba it would be pretty disappointing clubs shaming manchester united owners by revealing their intentions of involvement of fans in boardroom decisions leeds utd have released a picture of their fan panel,"[('united owners', 0.4467), ('villa', 0.4515), ('disappointing clubs', 0.4765), ('better leeds', 0.4797), ('leeds fan', 0.5354)]"
298,let s hope that you have now realised how ridiculous your opinion really was keep going after being up twice to a team below us can you not see the problem leeds push push and man united who i hate go behind and win so many and we cant hold on to a lead far from the first time this season seems the villa fans arent happy with their coach remember when abonglawhore said the red carpet should come out for dean smith in response to the bielsa adulation who remembers that ridiculous debate about smith been better than bielsa are we ready to finish this debate after blowing your load back in october gets carried by one bloke take him out and you see how awful both villa and himself are,"[('united', 0.3486), ('leeds', 0.4091), ('man united', 0.4243), ('villa', 0.4537), ('villa fans', 0.6061)]"
299,matt that is poor and lazy my friend think you need tips of and 100 agree if rodrigo is like he was yesterday next season then the usual tosh of bamford is not good will staagain pathetic really villa s dream of finishing above leeds this season is looking less and less likely now daughter of leeds united fan with terminal cancer stunned by suppoto get dad to elland road one last time yorkshire ev why is a west ham fan on a post and why is he saying he only passes sideways when it s quite clear if this pass was from de bruyne the world would be wanking itself into a frenzy grealish is such an enormous cheat,"[('rodrigo', 0.3649), ('leeds united', 0.3758), ('west ham fan', 0.387), ('villa', 0.3908), ('leeds united fan', 0.4351)]"
