,tweetnegative,keyphrases
230,exactly this is what fans dont understand about we truly despise diving bamford got bashed for his silly antics in that game amp he apologised for it when you accept rolling around amp falling over at contact then your club will lack integrity you wanted him out because a journalist who supports aston villa told you he s toxic for the dressing room straight after lampard got sacked let s get the facts right aston villa put 7 past him shameless bunch liverpool football club celtic chief peter lawwell s home petrol bombed as his family slept inside lots of whinging and moaning again who is above us that you didnt expect to be i will give you leeds but even west ham who have jumped up 9 places are a seasoned pl side,"[('aston villa', 0.4072), ('leeds', 0.4339), ('facts right aston villa', 0.4504), ('shameless bunch liverpool football club', 0.4741), ('diving bamford', 0.5763)]"
231,my 10 year old on way to school this morning dad i had a dream last night that you were very angry because man utd were 14 2 down in the 97th minute of a game against aston villa as if brought a nice to us both latest nooo not watching some tottenham fans upset over early team news theyre hearing for tonight dean smith gave his verdict on s season yesterday amid criticism as clubs campaign has tailed off let s be honest that fake rivalry with leeds didn t really go to plan did it lads we ve got 8 hrs to create one with spurs bielsa is a myth chelsea players lose it as daniel amartey gets in touchline brawl aston villa when goal line technology fucked amp they cheated there way to safety,"[('leeds didn', 0.4339), ('tottenham fans', 0.4424), ('utd', 0.4504), ('myth chelsea players', 0.5131), ('man utd', 0.5621)]"
232,bloke on talk shite talking shite is hardly a surprise though is it surely no or anyone else fan with half a brain takes gabbys opinion seriously your keepers shit got 7 put past him to shit aston villa im not going im not convinced its safe yet former wimbledon star john fashanu says his family couldn t watch him play all through a glittering career that saw him win the english fa cup and spend several seasons in the premier league with the dons millwall aston villa norwich city and crystal palace due to racism latest dean smith must ruthlessly axe 55k p w villa liability today kane could destroy him opinion newsnow seems to be ignoring me this morning so heres a reminder already spurs odyssey premier league match preview spurs v aston villa 19 05 21,"[('premier league', 0.4222), ('aston villa', 0.4253), ('aston villa norwich', 0.4377), ('villa liability today kane', 0.509), ('shit aston villa', 0.5409)]"
233,gareth bale is a fitness doubt for the aston villa game tomorrow dean smith is crap jack grealish is overated and crap only to lose to aston villa villa have lost their way a bit winning only 1 of their last 7 games villa are in a sticky patch its 1 2 games without a goal from a set piece excluding pens you are villa in the table oddballs still bitter about us drubbing you in the 1996 league cup final he shouldnt even make it to the stadium against aston villa football didnt stain 2005 kid total number of trophies won u are still far behind me head to head matches won u are nowhere close u dont even have a fuckin stadium we are not mates in any way ur mate is aston villa,"[('aston villa villa', 0.5493), ('aston villa game', 0.5564), ('aston villa', 0.5642), ('aston villa football', 0.5974), ('aston villa game tomorrow dean smith', 0.6064)]"
234,he didn t get aston villa promoted with the most expensive squad in championship history van dijk conceded 7 to aston fucking villa love this and what he done to bellerin should be illegal took the piss it appears we ve become leeds biggest rivals alison conceded 7 against aston villa smh as rudiger said they had to punish them you dont mess with blues like that what a way to miss out in a perfect world chelsea lose to aston villa and we get third oh the embarrassment in this tweet but still he was comparing this game when citys normal cb wasnt even playing so why would i consider about liverpools injury,"[('aston villa', 0.4615), ('fucking villa', 0.4912), ('aston fucking villa love', 0.5353), ('aston fucking villa', 0.5527), ('liverpools injury', 0.5776)]"
235,the aston villa can presenter is trying to be the asian piers morgan and failing also i reported him for using a racist term in your show you white people im seeing those things since morning city fens are shouting look how your cb conceded 7 to aston villa ffs latest harry kane and an aston villa transfer boost as player confirms bad news the high line waw exposed by aston villa before his injury gomez was a source of error that penalty to city deu to his handball cant forgotten with everton he cant managed calvelewin on heading he let him scored also i dont see how all people have a high praised for gomez can no longer finish in the top 4 fuck aston villa,"[('injury gomez', 0.4043), ('villa', 0.4241), ('aston villa ffs', 0.4447), ('aston villa', 0.4682), ('fuck aston villa', 0.5198)]"
236,aren t arsenal basically in a relegation battle and worse than teams like aston villa the state of arsenal fans man we are literally below leeds everton westham leicester and might end up below aston villa as well we barely create big chances play a system where we either park the bus and still let in goals or we pass the ball in a doughnut form you have no legs to stand with none no way y all do tho aston villa should let y all win to take the piss on liverpool after smacking them 7 2 leicester city are a brilliant club but that performance was worse then aston villa vs crystal palace im not sure aston villa fans will agree with that probably the worst dive in football history,"[('villa fans', 0.5127), ('sure aston villa fans', 0.5243), ('aston villa fans', 0.5384), ('arsenal fans', 0.5393), ('arsenal fans man', 0.5609)]"
237,4 wins in 20 games is not good enough dean this is relegation form and resembles our results before lockdown last season the owners can t be happy surly barella is a bit unrealistic being this spurs should be light work for a serious team with something to lose liverpool are ass at anfield plus chelsea get aston villa job isn t done we lose or draw away to aston villa and they beat spurs we will be the clowns smh leicester has been better than liverpool all year and if they miss the cl next year on some aston villa var shit like last year it s going to be horrible for the league look at you hiding behind a player typical villa fan a massive pussy the 17 year old from aston villa can t spell his name,"[('aston villa', 0.4529), ('villa fan', 0.4562), ('aston villa var shit', 0.4718), ('aston villa job isn', 0.4897), ('typical villa fan', 0.5095)]"
238,good job youre still banned from the stadium then bad news on the injury front for villa against aston villa its not happening young man ive took a lot of slack for my views about the abhorrent blm movement and our players taking the knee now we are back how do we fans help drive this appalling movement out of football another suggestion would be to stay quiet but turn our backs if tuchel like let him stakepa again against aston villa he will be shocked with what he used his hand to cause sore and sorry but were on to spurs have leicester blown their chance of finishing in the top four yeah and he better leave aston villa or hell be another scott parker get a grip man bet the game aston villa if you get mind nonsense,"[('tuchel', 0.3516), ('injury front', 0.4058), ('villa', 0.4721), ('aston villa', 0.5217), ('game aston villa', 0.545)]"
239,mateo kovacic worries me man ill cut him slack as its been a while since he played but he could have cost us not just 1 aston villa away is definitely not an ideal match to play with everything on the line but we ve just put ourselves in a gre alonso never plays for chelsea again youd eventually lose to aston villa bookmark this tweet spot on the last good game we played was against aston villa leicester i can understand but against liverpool and fulham we were absolutely shocking heading into a final with a coach who has never won any silverware hope we win the el chelsea boss thomas tuchel did not want to compliment the performance of timo werner as the job for top 4 is not over yet,"[('el chelsea boss thomas tuchel', 0.4554), ('villa', 0.4673), ('aston villa leicester', 0.4774), ('aston villa', 0.491), ('mateo kovacic', 0.5293)]"
240,btw the most pathetic decision was the pen for man utd against aston villa nahh i don t fancy any of burnley aston villa or palace doing us a favour compare this with john stones v aston villa you have the tapes then come back amp tell us how gundogan went down theatrically maybe actually do your fucking job amp explain why one tackle stones was red agreed on night by your team other only yellow this match pain me the fact that today dean smith has said we dont need to do much this window to challenge the top 6 is just laughable mind the bloody gap guys looks like j5 turns up when he gets slandered he had an okay game today but if it means him showing up against aston villa gotta slander him some more,"[('burnley', 0.4025), ('aston villa nahh', 0.4162), ('utd', 0.4196), ('burnley aston villa', 0.4565), ('man utd', 0.5495)]"
241,mateo kovacic worries me man ill cut him slack as its been a while since he played but he could have cost us not just 1 but 2 goals tonight u self never qualify the battle goes t aston villa better play dead i repeat there is no way chelsea would have lost this and against aston villa staying at 64 it is much more likely that leicester lost today and that he loses against tottenham who needs to win to secure el spot what utter nonsense chelsea can still miss out on top 4 if aston villa beat them and leicester and liverpool win their remaining games it s like they are lowkey praying we lose to aston villa,"[('way chelsea', 0.444), ('villa', 0.4521), ('aston villa', 0.47), ('utter nonsense chelsea', 0.4991), ('mateo kovacic', 0.5352)]"
242,kovacic is only good from the left his dribbling is top notch in there he should never play rm again our attackers are shit too and we should be praying either leicester or liverpool looses on the final day because it s a tough ask to beat aston villa with jovacic yes chelsea go lose against aston villa im still scared aston villa aston villa away sigh not the most ideal match for a last game of the season now we need to beat aston villa like they stole meat if you voted smith you re deluded if liverpool wins the remaining games and chelsea wins at aston villa it will suck for leicester for the second season in a row unfortunately that is what i want leicester are not champions league material,"[('villa aston villa', 0.4285), ('champions league material', 0.4294), ('scared aston villa aston villa', 0.4519), ('kovacic', 0.5282), ('jovacic yes chelsea', 0.5572)]"
243,i hope chelsea fans know they can still lose to aston villa chelsea 67 points play aston villa at home last game don t think this job is done o chelsea away at aston villa will end in tears i will beat the hell out of them 29 don reach finish e go choke una never even best aston villa sef chelsea wont beat aston villa either and im 95 sure were not winning tomorrow till sunday chelsea could really lose to aston villa you just lost a final again and your here me looool i didn t even u g i don t care for your win today wtf looool all of that is irrelevant if you don t beat city and aston villa grealish can break their heart this night own pain me,"[('sunday chelsea', 0.5188), ('villa chelsea', 0.5633), ('aston villa chelsea', 0.5728), ('chelsea fans', 0.5835), ('best aston villa sef chelsea', 0.6015)]"
244,just have to beat aston villa now if we can t beat them we absolutely don t deserve it a statement today though yaelah chelsea jelek amat wasting time nya ampe harus drama berantem segala wkwkwkwk segitunya mau bales dendam kekalahan fa cup what our fans don t seem to grasp is that with the huge investment progression is more or less guaranteed the questions should be is by how much and in what way do we progress smith is not maximising the potential of the squad which is why i think we need someone better it could all go south for chelsea still if they lose to aston villa and leicester and liverpool win all their remaining game s imagine you lose to aston villa lmfao we need to destroy aston villa,"[('chelsea', 0.4413), ('liverpool', 0.442), ('aston villa', 0.4717), ('liverpool win', 0.5266), ('aston villa lmfao', 0.5297)]"
245,chelsea vs aston villa end of the season one man could potentially ruin the party awurade we ve to bitterly murder aston villa cos our destiny is in our own hands would be such a shame for leicester to miss out on champions league football again aston villa now don t even have anything to play for too football crtainly has not led by example during covid rangers celtic aberdeen man utd man city liverpool aston villa the list goes on watch us lose to aston villa i do not need this stress against aston villa lesssssssgo les 3 points fuck larbitrage fuck leicester prochaine cible aston villa,"[('chelsea', 0.508), ('cible aston villa', 0.52), ('aston villa lesssssssgo les', 0.5333), ('aston villa', 0.5704), ('aston villa end', 0.6154)]"
246,play like shit and you get shit results no point bringing anger and tension if you dont have the performance to back it up 2 1 flatters leicester poor stuff tonight all power is out of our hands come on burnley and aston villa please all report this is disgusting homophobic abuse and use of a slur we should really beat aston villa 8 0 or something for all the pain of this season arsenal won t even get european football this season and lost to aston villa in both games this season emi martinez even 3rd one more game aston villa shouldnt even bother fpl god hates me tomorrow we ll play how many times in a row can west ham screw us,"[('arsenal', 0.3651), ('leicester', 0.4046), ('aston villa', 0.4077), ('season arsenal', 0.4181), ('game aston villa', 0.502)]"
247,tied with spurs on points knowing that spurs have aston villa and leicester left and harry kane doesn t give a shit about europe bc he wants out west ham playing relegated west brom what could go wrong dan please don t watch the aston villa game what s happened to the women s team absolute exodus gareth bale is a fitness doubt for the aston villa game come on midlands football family lets boo this taking the knee shit out of football once and for all this is why many of us will be booing the taking of the knee at villa park on sunday is nothing to do with anti racism help us to boo this shit out of villa park once and for all they are all furiously masturbating whilst sniffing upturned buckets,"[('west ham playing', 0.4345), ('villa', 0.4791), ('aston villa', 0.5208), ('villa game', 0.5523), ('aston villa game', 0.5848)]"
248,hate seeing these clowns happy losing to man city and aston villa uyabona pogba penalty against aston villa the player tries to kick the ball while pogba is in front of him and in control of the ball lena for me is not even if it was for man united i would not accept it your just allergic to them ruben dias fucked past 5 times fans spoke so so much shit but weve finished above them whether youre smith in or smith out or you simply dont like the bloke for whatever reason youd be pretty fucking stupid to not see the progress weve made with him as boss anyone who supports aston villa is a threat to the public and should be imprisoned immediately,"[('villa', 0.3837), ('aston villa', 0.4127), ('united', 0.4147), ('pogba', 0.4366), ('aston villa uyabona pogba penalty', 0.6352)]"
249,kana these guys could run this much and not win then theyre flustered against aston villa ebe e nna hardi whilst daniel levy is charging 10 000 people 60 for a nothing game against aston villa 2 theyve all blocked me so i dont see it anymore 3 theyve all disappeared off the face of the earth na god go punish the aston villa player wey hit this guy walahi aston villa gt man shity one defender can t do much when a defence normally consists of 4 defenders in total that s like blaming van dijk for conceding 7 goals to aston villa quite silly isn t it,"[('defender', 0.4057), ('villa', 0.421), ('aston villa', 0.4811), ('aston villa player', 0.4959), ('guy walahi aston villa gt man shity', 0.593)]"
250,but don t you think booing would be a display with racial intent if i could suggest by not participating in taking the knee would be the correct approach to make against the take the knee movement if you disagree with it so much 2 2 ive had worse birthdays using up all of their bad luck in time for sunday so many little impatient kids in our fanbase on this app man lmao the day i knew var is shit was when bruno got a penalty for stamping on aston villa player s leg the guy who ate 7 goals from aston fucking villa just heard danny mills say that villas shisleeves have got longer since the staof the season blokes a prick fuck me these fans are quiet tonight trying to have a play but not baiting,"[('aston villa', 0.3446), ('villa', 0.3552), ('aston villa player', 0.3743), ('aston fucking villa', 0.428), ('fucking villa', 0.4472)]"
251,time for the bielsa burnout graph showing cumulative points per game as you can see leeds are in steady decline oh hang on thats aston villa leeds ppg is actually increasing towards the end of the season but that makes bielsa burnout total punditry nonsense eh ya whaaattttt i can t hear you from up here after the aston villa match as they were confirmed the top 4 spot they just lose motivation instantly also a massive fuck off to aston villa and gabby agbonlahor mind the fucking gap you cunts ever since we played roma except against aston villa we never played as a team who is playing a euro final soon i am worried for next week shame it didn t go to plan for him with us,"[('leeds', 0.3888), ('aston villa', 0.3925), ('villa match', 0.4453), ('aston villa match', 0.4484), ('bielsa burnout', 0.623)]"
252,come on fellow villans and other midlands clubs lets unite to drive this bullshit out of villa park and all our other grounds why would i lie mings drops back so much konsa and emi and targett are the reasons we have so many clean sheets mings was the leader of the worst aston villa defence in history well it official dean smith is a shit manager compared to marcelo bielsa latest post swarmed by desperate arsenal fans we are preparing to boo the taking of the knee at our first match back we have nothing against racism but this is a loony left wing marxist symbol that should and would have never found its way into football had the fans been there all along will you join us,"[('villa', 0.4825), ('midlands clubs', 0.4954), ('aston villa', 0.5064), ('worst aston villa defence', 0.5138), ('aston villa defence', 0.5323)]"
253,fans have been waiting 14 months to get back into games and some man utd spectators left 10 minutes before the final whistle that s what you call loyalty tuchel on havertz kai unfortunately got injured a little bit at wembley no goals no top 5 not a trophy or a win against burnley and aston villa just drips and vibes when kane leaves spurs you might as well call them a spicy aston villa tbh dead team man i m crying spurs are in th smith is so overrated its unbelievable hes had so much money and achieved fuck all smith wont ever even be able to finish above bielsa in the premier league so why keep him,"[('smith', 0.3685), ('spicy aston villa tbh', 0.3858), ('premier league', 0.3873), ('man utd', 0.4262), ('man utd spectators', 0.4323)]"
254,i think k lions clubs should be stopped so many tickets go to these clubs so many fans miss out and it s same old faces at away games time to put an end to it had a dream where we were test driving the fancy big electric audi but didnt like it because theyd fitted a thing to make it sound like a diesel on the way home we called into a vauxhall garage but they only sold cars in aston villas colours the end ive seen things you geordies wouldnt believe gaizka mendieta destroying manchester united a fan throwing his season ticket at mcclaren after losing 4 0 to aston villa all those moments will be lost in time like tears in rain time to be relegated,"[('season ticket', 0.3576), ('aston villas', 0.3747), ('manchester united', 0.3837), ('aston', 0.4238), ('aston villa', 0.4906)]"
255,why would he leave such a methodical rebuilding job at his boyhood club with significant improvement every year to join the shitshow at arsenal arsenals rebuild has been going on since 2006 every year they get worse transfer season must be upon us as i m seeing villa linked to a rw and lb from france won t lie not got a fucking clue who they are why mates what do some of u lose when we get advantage we all saw what happened to aston villa vs city they gave the goal to them or de gea getting the assist is the problem we move i really dont understand it like why would he want to leave aston villa to move like a few places up the table lmao,"[('arsenal arsenals', 0.3312), ('arsenal', 0.3955), ('worse transfer season', 0.4506), ('aston villa', 0.4867), ('villa', 0.4942)]"
256,absolutely tragic when that boeing 787 dreamliner landed in the stadium when west ham aston villa burnley i don t remember myself to aston villa as it is meaningless i remember going to aston villa to see the trophy you won in the last decade i saw a shelf filled with dust and nothing innit klopp couldnt even break down aston villa u18s lmao we were hoofing the ball against literal children absolutely tragic when that boeing 787 dreamliner landed in the stadium when west ham aston villa burnley were playing obliterating the pitch if this isn t a wind up i think i may leave twitter for my own sanity fir park motherwell comfortably less than a mile to this day i still have no idea why ive supported aston villa all my life absolutely embarrassing click bait,"[('aston', 0.4657), ('aston villa u18s lmao', 0.5511), ('west ham aston villa burnley', 0.554), ('aston villa burnley', 0.5642), ('aston villa', 0.5893)]"
257,seeing fans at grounds is killing me jack grealish has an ego and if he leaves aston villa wants to be the main man arsenal is the exact description of what grealish wants but people are still laughing at it crystal palace 3 2 aston villa dean smith says his team lacked intensity and quality here we go again arsenal won t even get european football this season and lost to aston villa in both games this season emi martinez even called us a step up from arsenal so why on earth will jack grealish go there deluded twats some of traores goals are filthy maguire is still injured because of dirty aston villa if they lose they are likely out of the top 4 and will be a hot mess for the cl final,"[('aston villa dean smith', 0.4358), ('aston villa', 0.437), ('grealish', 0.4372), ('main man arsenal', 0.4669), ('jack grealish', 0.4764)]"
258,i swear arsenal fans will try to use mana going to their womens team as proof that jack is heading their way the frickin lunatics the financial fallout from covid 19 and collapse of a new tv deal has hit french football harder than most hes a boyhood united arsenal fan he looks so unhappy aston villa is more prestigious than your club mate youre not even close to the biggest club in london the only thing i even like is your new stadium and even then atmosphere is just piss poor when the fans slag you off but villa concede 3 when youre out the real sadness in all of this is that vs tomorrow is the most expected harry kane hat trick game to have ever been played,"[('unhappy aston villa', 0.4543), ('arsenal', 0.4775), ('arsenal fan', 0.5317), ('boyhood united arsenal fan', 0.5399), ('arsenal fans', 0.5454)]"
259,according to reports are furious with the timing of harry kanes bombshell transfer demands ofc you are right cuz if we dont win we wont even get top 4 im so negative im just incredibly deflated after the final sorry but seeing the comments when kane leaves spurs you might as well call them a spicy aston villa tbh dead team man i m crying spurs are in the mud different turd same flies the aston villa star says mclean will be a huge miss at the euros this summer you are about to go 10 years without a pl title 15 years without a cl title and 4 years trophyless washed club leicester has replaced you as a top club mate you are a sleeping giant like aston villa,"[('aston villa', 0.4236), ('leicester', 0.4449), ('club leicester', 0.4533), ('spicy aston villa tbh', 0.4826), ('harry kanes bombshell transfer demands', 0.4843)]"
260,piers anyone who believes the govt and media propaganda without looking at the official data and does virtue signalling over a still experimental injection must be daft enough to suppoarsenal such stupid arrogance here same arrogance i saw from people before the fa cup who claimed nothing should stop us from winning that please tell me people arent thinking im serious and not mocking arsenal fans aston villa dont like playing on wednesdays this season three tottenham players could miss aston villa clash ryan mason confirms i still dont understand why these votes take place before the end of the season makes no sense not funny u suppoaston villa ffs,"[('arrogance', 0.3713), ('aston villa clash ryan mason', 0.3958), ('stupid arrogance', 0.3962), ('arsenal fans', 0.4429), ('arsenal fans aston villa', 0.5082)]"
261,you forgot the word final at least our season has not finished yet unlike yourselves with very little to play for by the way aston villa was 3 games away so that makes two recent losses the accuracy of your information is questionable again to be fair to him he just couldnt do what he wanted for the club due to his financial issues regarding taking money out of china he also perhaps didnt know as much about running a football club as he needed to and sanctioned some very poor moves mccormack for instance and their poor result face to i very much doubt well get any var decisions in our favour tomorrow,"[('final', 0.3678), ('villa', 0.3972), ('aston villa', 0.4396), ('var decisions', 0.4534), ('way aston villa', 0.4808)]"
262,i think tony had the right intentions and ambitions for the club but ultiamtely he was just clueless on what he was doing the relationship between him and keith was obviously a mess too didnt help at all either when all his money was stuck in china burnley just conceded 4 goals why not rest him if he gets injured badly thats 150m down the tube for all of the delusional souls who have decided to weigh out 60 british pound sterling to watch us lose to aston villa tomorrow i will forgive you if i hear harry kane we want you to stay blurted out around the ground looks a mess on picture we still don t have a manager,"[('goals', 0.2961), ('villa', 0.3006), ('burnley', 0.3126), ('aston villa', 0.3128), ('tony', 0.4523)]"
263,yeah its awful mate absolute piss take 60 for a ticket to watch spurs v aston villa this proves how owners look at fans customers he s got to be the most misrepresented manager in the media by a mile plus you guys complained about having to use bravo some games last season we have had to use adrian who is worse imo everyone seems to forget that thiago henderson and alisson was injured against aston villa what can you compare with all of this but it s not a dream wtf y all are the reason teams like leeds and aston villa are bantering us these results would see liverpool miss out so liverpool need to batter one team,"[('aston', 0.3252), ('villa', 0.3823), ('awful mate', 0.3843), ('liverpool', 0.4309), ('aston villa', 0.4576)]"
264,i just dont get it tho why grealish would move to a team that is not batter an aston villa also if he wants a move he should be moving to a team that get european football as angry as this makes me we did get smashed by covid which may be the reason for this form grealish pereira abraham aston villas exciting xi after 100m spend my god so deluded lost again lucky they got wins early or we would of stayed up this could be the most exspensive side ever to be relegated half of that side ain t good enough ill say it again its almost like our squad got hit with a virus in january that forced the club to close down for 2 weeks seems to be conveniently forgotten by many,"[('aston', 0.4083), ('aston villas', 0.4686), ('villa', 0.5189), ('form grealish pereira abraham aston', 0.5193), ('aston villa', 0.5665)]"
265,smith on martinez and defence unfortunately in the last 14 or 15 games we ve probably dropped off in terms of creating chances and that can happen when your best player comes out of the team morgan sanson is still not available he s just got a recurrence of the get that mad a ted talk the injuries were caused by klopp himself stfu fielding first team players against aston villa under 18 for a cup game just imagine and youre telling his captain jackie to downgrade no mate please dont say that again he got bullied by aston villa s kids that s enough to tell you he isn t making it in the prem poor gary charles,"[('team morgan sanson', 0.3454), ('klopp', 0.3615), ('martinez', 0.3957), ('smith', 0.4201), ('prem poor gary charles', 0.4289)]"
266,i say those who lost in the ballot and didnt get to go to chelsea get to go to the fa youth cup final stop trying twist the point you fool cash and sanson will miss the final games of the season anwar el ghazi admits villa are becoming their own worst enemies after bemoaning another second half no show criminally underrated city ace a huge euros miss for villa star arsenal bound like lukaku fans fear 40m star will be sold with aston villa linked he didn t get aston villa promoted he didn t keep birmingham and hull city up bro we are so down to the extent we have to argue with aston villa aston villa fgs i don t blame them i blame our stupid owners letting this club get to this state of decline,"[('villa star arsenal', 0.5006), ('aston villa aston villa fgs', 0.5219), ('aston villa aston villa', 0.5483), ('aston villa', 0.5511), ('villa aston villa', 0.5588)]"
267,its a shame really think a team like brighton west ham and aston villa will be preferred the worst football violence villa park has ever witnessed people have this wrong concept that when smith took us over we were miles of promotion why do people think we over achieved when we got promoted our ambition was to get promoted easily and actually smith made us worse for months until grealish came back the guy we want from france has absolutely shambolic stats a painful representation of villa s season thus far a promising start but a disappointing end it s time t has lost the last bit of respect i had for him throwing an ex manager under the bus like that is out of order man called arsenal a downgrade to aston villa,"[('west ham', 0.4053), ('arsenal', 0.4465), ('villa', 0.4691), ('worst football violence villa park', 0.5125), ('aston villa', 0.524)]"
268,really hope we don t piss 90 of our transfer budget on french league players this summer aston villa to arsenal is a downgrade i cannot see villa buying all over them it will be expensive now if anyone wants to try and take him off us let s just end these nonsense myths just laughable seeing arsenal being linked grealish this morning the club is a joke right now on and off the pitch why would jack go anywhere near them some of the replies man we have some insufferable bratty stupid fans not every signing can be established experienced quality that will cost upwards of 20 30 40 million quid you fucking idiots you are ungrateful and you forgot teams like liverpool tottenham everton aston villa and west ham were ahead of him 3 months ago,"[('everton aston villa', 0.4621), ('villa', 0.4712), ('liverpool tottenham everton aston villa', 0.4843), ('aston villa', 0.4873), ('summer aston villa', 0.5033)]"
269,and dont remember the 20 years of constant crisis bad buys and panic spending that led to xia and the club almost being put in administration tottenham 60 against aston villa what a bunch of nonces this cant be for real smith cant attract the players we need borderline stalking delusional ive watched quite a bit of football micah richards performance v luton in the carabao cup is up with the worst ever disgraceful remi probably on par both awful at aston villa the central defender is missing his third game after being sent off against aston villa tottenham are to beef up security at wednesdays home clash with aston villa amid fears of more fans protests against chairman daniel levy and his board,"[('football micah richards performance', 0.4617), ('tottenham', 0.4848), ('aston villa', 0.5072), ('aston villa tottenham', 0.5638), ('administration tottenham', 0.5725)]"
270,high line has been our undoing this season from aston villa 7 goals to losing to arsenal and other clubs that sit and counter since nat we conceded less because we no longer play high line defence i haven t done any form of research but a couple of people have said his output isn t great so that for me is enough do not want when klopp leaves this club is finito under fsg and their stingy ways oh it must be 3 talking points second half collapse at selhurst park ultimate aston villa player ratings as villa throw away two leads to lose at selhurst park there s genuinely people that sleep at night believing grealish to arsenal is happening this summer i ve had enough,"[('aston villa', 0.4357), ('selhurst park ultimate aston villa player ratings', 0.4493), ('aston villa player', 0.459), ('high line', 0.5095), ('high line defence', 0.5657)]"
271,youre so wrong the academy gets the credit guys have been in the team 14 years plus whil i ve been aston villa till i die since yesterday fuck chelsea in the latest episode and discuss the disappointing loss to crystal palace gi spurs fearful of another protest at aston villa game harry hotspur spurs and arsenal fans please stop neither of you are getting jack grealish if he was to leave it would be either to city or united and it would be for huge money that your clubs wouldnt pay 100m minimum both your clubs are moving down the table spurs fearful of another protest at aston villa game smoking inside as well as on the pitch give him that one singing our song unforgivable though you re deluded why will grealish leave aston villa for arsenal clown,"[('villa', 0.4589), ('chelsea', 0.4817), ('aston villa', 0.4896), ('yesterday fuck chelsea', 0.4955), ('fuck chelsea', 0.5269)]"
272,just like the time aston villa slapped you 7 2 our new episode is out frustrating aston villa blow an early lead yet again at crystal palace tuchel we missed a trophy and we are very sad about it but we have another competition now with two finals against leices the 5 worst premier league teams one of your lads was bragging about aston villa being in the top four a month ago bruv the fact that u had to mention how poor your team was last season got me any ballot winners having trouble with the link to buy not working jack grealish is trending turns out that its just the whole of twitter taking the piss out of arsenal and spurs fans nothing new there tbh he brought absolutely nothing,"[('premier league', 0.4301), ('worst premier league teams', 0.4417), ('aston villa', 0.4851), ('time aston villa', 0.4899), ('frustrating aston villa', 0.6127)]"
273,someone please explain why we are charging 60 for a meaningless game against aston villa can t abide this championship football goals celebrated instantly flags waved and the game stops tackles not penalised 5 minutes later from afar total rubbish more deluded than utd fans embarrassing and what would be the solution to your delusion problems palace are bottom end and yes everyone has raised the dead ball situation aston villas owners could buy juventus and turn it into villas italian summer soccer school children and twitter should not mix you are beyond deluded if u think aston villa is on the same level as arsenal if we put in an offer he would come running,"[('delusion problems palace', 0.3828), ('utd fans', 0.395), ('villa', 0.4684), ('dead ball situation aston villas owners', 0.4834), ('aston villa', 0.496)]"
274,premier league side aston villa are being linked with algeria international mehdi zerkane my only question is why have they ever watched him play the answer is almost certainly no not sure which spurs or arsenal fan needs to hear this tonight but jack grealish is not joining your finished clubs a dismal second half display see s villa leave crystal palace empty handed here s simon s three key talk why do arsenal fans think there is a chance that jack will sign for them in the summer very odd so much anger for such a average team i feel sorry for your club when he does leave like aston villa or brighton will be your level we dont need declan rice and he plays for west ham united not aston villa,"[('arsenal fan', 0.4429), ('premier league', 0.4866), ('villa', 0.5015), ('aston villa', 0.5214), ('premier league side aston villa', 0.5824)]"
275,i feel i need to apologise to everybody at aston villa fc today i broke my own rule of never turning on a match that we i thought something was a bit fishy with the guy when i saw he was pretending to be former aston villa and norway striker josh carew we re fucking massive if smith was the barnsley manager he wouldnt get them anywhere near the play offs its mad how many fans are panicking about jack because harry kane wants to leave spurs i went with emi but i now feel like i have let targett down sorry matty a dismal second half display see s villa leave crystal palace empty handed here s simon s three key talking points of the game,"[('barnsley manager', 0.375), ('aston villa', 0.3837), ('former aston villa', 0.3912), ('aston villa fc', 0.4153), ('aston villa fc today', 0.4375)]"
276,they dont do things the orthodox way at brentford but can they really go again i think it is unfortunate because of the amount of work we have put in to highlight racism and abuse punish him by making him sit out of wednesdays game i say nerves are spewing i think all spurs supporters should seriously think about not attending wednesday night s game versus aston villa hit levy where it hurts his wallet ive seen credible ish rumours that villa might spend a quarter of a billion quid this summer obviously that should create a serious team but i dont love it i never wanted to suppothat kind of team weird one,"[('spurs', 0.3643), ('villa', 0.4028), ('aston villa', 0.4468), ('brentford', 0.4687), ('spurs supporters', 0.4919)]"
277,so dean smith has picked up just 3 more points than steve bruce s newcastle over the last 20 games after spending 90m but if you dare questions smith you re a deluded blue nose who needs to give their head a wobble spurs in major security beef up ahead of villa clash amid fears of more protests i get anxiety just watching the playoffs unfortunately grealish will be next its scary how weak luiz and mcginn are as a midfield paring palace absolutely dominated those two second half some portsmouth fans stunned as details emerge over club decision seen a lot of shit on social media recently slating dean smith as relying on grealish for results with our owners and your manager neither of us is winning anything soon any other answer than is wrong,"[('portsmouth fans', 0.3911), ('questions smith', 0.4049), ('newcastle', 0.4094), ('smith', 0.4437), ('dean smith', 0.5313)]"
278,most deluded fuckers in the whole league bless them jesus christ your from birmingham that s like one of the best cities for choices of football teams you got birmingham city aston villa west brom wolves and here you are glory hunting liverpool beyond embarrassing seriously cannot wait for next season when jack is still with us and these weird obsessed arsenal fans creating fake news and photoshopped images can shut the fuck up aston villas tyrone mings says more work is needed to raise awareness of racial amp social injustice and thinks a lack of education is to blame,"[('aston villas tyrone mings', 0.4705), ('aston villa', 0.4761), ('liverpool', 0.5153), ('birmingham', 0.5181), ('birmingham city aston villa west', 0.5585)]"
