,tweetnegative,keyphrases
402,fuck you man city useless oil club the most hilarious reason people are upset that chelsea won is because their owner has an israeli citizenship as if man city is owned by an non profit charity organisation everywhere full with noise ah man city why u do this to us from kwabenya to pokause is filled with chelsea fc fans not even a city fan but if u think manchester is red after they bottled the europa league against a team that finished 7 man city lost but it s another english team who went trophyless with their fraud penalty merchant who are shedding the tears manchester city was not built for this nobody dey breeet again o na man utd and man city dey cry i was waiting to see the nudes but boom man city disappointed,"[('man city dey cry', 0.5164), ('chelsea', 0.5264), ('manchester city', 0.5439), ('tears manchester city', 0.5974), ('chelsea fc fans', 0.5995)]"
403,manchester city football team what tf are you doing 2 pep guardiola is still a fraud and football has left him behind man city can burn in the pits of michael jackson s butthole for all i care pep guardiola s experiments costing him another big ucl game no striker no cdm sterling starting most disappointing performer of city this season man should learn to keep it simple in knockout matches the entire city of manchester is a disgrace to football trust me cus how can one city suffer defeat for two consecutive time chelsea and city are going to add to the quality they have i am afraid man well your city is in the mud manchester city has failed this city,"[('manchester', 0.4932), ('man city', 0.4956), ('mud manchester city', 0.5745), ('manchester city', 0.5989), ('manchester city football team', 0.6582)]"
404,let s feel sorry for manchester city absolutely fucking not keep your carabao cups fellas european trophies aren t for you he needs to go man we all just saw how far he is from pep and tuchel city and chelsea playing in a ucl final and on the other hand we cant beat villarreal nah man get him out trust the process wth there s no process open your eyes pep thought its going to be an easy game for him he personally ruined his chance of winning the champions league with man city but why stasteeling and leave him on hes in the worst run of form in his man city career pep na mumu man city supporters must stop acting like they re sad we all know they really suppoman utd and arsenal,"[('mumu man city supporters', 0.4161), ('champions league', 0.4274), ('man city supporters', 0.4393), ('pep', 0.4723), ('man city career pep', 0.625)]"
405,i wanted to bet 30k with someone today thats how manchester city would have ended me imagine the pain if you suppomanchester city tonight man city more like woman city how shit they are someone just chanted fuck you and your money man city from a chelsea fan man city lost na man u they feel am why don t manchester city have fans all these banters shouldn t go to waste the city of manchester loses 2 trophies in a space of 4 days he was used as a cover up for their lies until he left dammit man city well done chelsea fuck man city and noel x how can you be asking about them after seeing the man city wreck,"[('city tonight man city', 0.5061), ('fuck man city', 0.525), ('manchester city', 0.5663), ('chelsea fuck man city', 0.6124), ('chelsea fan man city', 0.619)]"
406,pep u are not serious in life at all a u are not going to win any champions league in ur life again god will punished u in ur life for wat u have than to man city fans manchester city de3 they are more than rotten g b3 now i dey post from mars cos i can t stand to the noise pollution on earth the sheikh paid the travel costs for those city fans to get there then suffer and if that doesnt sum up the man city experience i dont know what does manchester united fans mocking manchester city fans for losing the champions league final days after losing the europa league final is peak manchester united fan,"[('manchester united fan', 0.5927), ('manchester united fans', 0.616), ('city fans manchester city de3', 0.6347), ('manchester city fans', 0.6626), ('man city fans manchester city', 0.697)]"
407,how are you trying to make fun of man city when you didn t even make it to the final at least go win you re league not a good if you supposwansea or man city i blame for backing swansea i mean in a sea of incompetence this season man city failing to win that game is right up there still cant see manchester citys name the city of manchester bone b3n today we can t handle the noise pollution today man u boo man city boo boo congrats it was the whole world against chelsea how everyone thought man city would flog chelsea surprised me they seem to forget history its football and the favourites dont always win manchester united and city both lost european final in the same season,"[('manchester united', 0.4968), ('manchester citys', 0.5068), ('season man city', 0.511), ('man city', 0.5351), ('manchester citys name', 0.5451)]"
408,this feels so wrong but imma drop my account still it 0103912087 diamond access but yall know man city would have been a better winner damn pep lost again to tuchel for 3rd time in a row he lost in the final unfortunately full credit goes to chelseas defender hope pep will winning ucl with man city yuppers im watching evaldi pitch against the marlins i am hopeful the marlins will break this stretch of if one of my teams lose they all do as man city just lost so im off to a really bad start really wish there was a great movie to take me away from it all im not looking forward to to the reports of man city players receiving racist abuse tonight manchester city is dead to me,"[('manchester', 0.4637), ('man city', 0.5137), ('man city players', 0.5268), ('manchester city', 0.5355), ('racist abuse tonight manchester city', 0.6715)]"
409,worst saturday night for man city since walsall won at lincoln de bruyne got injured man city a team is also not a match for tuchels chelsea that final attempt missed by man city still reply for my head manchester city loses and manchester united is dragged y all know ima have to hear about chelsea from after all that slander i was propagating about them this year any man city fan who carried on watching that after the final whistle is not a man city fan both manchester united and manchester city lost in the final games of europa league and champions league two monumental defeats in just one week it didnt work man city are a clown club more spend than half the other clubs put together and they can t even do a treble absolute embarrassment fc,"[('chelsea', 0.4975), ('manchester united', 0.5074), ('manchester city', 0.5102), ('man city fan', 0.5446), ('man city team', 0.5557)]"
410,they were writing a 50 page thesis on how man city finna beat me but it was all hogwash whenever sports channels have man city on in finals why do they always interview noel gallagher and never liam gallagher only impressive victory was man city and they played shit today real and atletico been below par this season lmao man city is a big time disgrace i never even supported then its just because chelsea fans are too loud manchester city na you cause your own downfall until you win fans can still call you the noisy neighbour on this term hahahhahahaha awww my son is crying man city lost a man was arrested after police said he fatally punched another person at a homeless camp earlier this month according to a police document man city fans back to crying,"[('season lmao man city', 0.5015), ('city fans', 0.5139), ('loud manchester city', 0.5277), ('chelsea fans', 0.5485), ('man city fans', 0.6237)]"
411,na overconfidence kill man city fuck man city lmao fuck you man city bro how is this even possible what a huge letdown from manchester city best team in the world right now just to screw things up in the end like that if manchester city renews sterling contract they aren t a serious club sorry football can kill you ubani obazi ukuthi chelsea ingadla man city lmao im so annoying yall probably are not even sad ew debs again the jinx continues no debit winning for anybody man city can try again you see the way manchester city got disappointed ehn god will disappoint your enemies and antagonists haha a fuking hate city get on man just seen the city end and just like the invisible man they really aren t there,"[('fuck man city', 0.5631), ('man city lmao', 0.5671), ('man city fuck man city', 0.58), ('ubani obazi ukuthi chelsea ingadla man city lmao', 0.582), ('man city fuck man city lmao fuck', 0.6174)]"
412,honestly if man city is a serious club they should serve this bald guy a letter before 12 00 am well my man city friend blocked me all i said was trebles aren t for everyone sad when u have to earn a trophy and can t buy it never been blocked before if this what s its like to feel like a bad boy must be tough being manchester city fan tonight better smash up porto the hardship they endure is unfathomable and i hear their owners even paid some tickets here is what owners of did on genocidal scale and still do anyone who supports this is well man city are major bottle merchants in the champions league i really don t like man city noise i m so happy em this season chelsea is manchester city kryptonite,"[('season chelsea', 0.4992), ('manchester city', 0.5319), ('man city friend', 0.5351), ('manchester city fan', 0.6112), ('manchester city fan tonight', 0.6272)]"
413,manchester is neither blue nor red its sh t manchester city havent been the same since stuadallas hit them man city had the chance to stop another pandemic but bottled it to that noise maker team called chelsea lol man city are shit hahahahaha ordinary 0 1 i blame man city for selling their birthright so cheap cbs broadcast team just a bunch of whiny man city fans lmfao are you okay man are you intelligent as your name claims just get some work to do and admit chelsea is bigger than city i close this forum now man city is so bad the last time manchester city failed to score in a european match was against fc porto at est dio do drag o bad oman,"[('blame man city', 0.5377), ('whiny man city fans', 0.5397), ('man city fans', 0.5525), ('manchester city', 0.5758), ('chelsea lol man city', 0.5967)]"
414,so where are the fans who want oil money owners money doesnt buy you success look at man city still havent won cl why are united fans taking the kick out of any city player or pep we haven t accomplished half of what they achieved in the last 2 seasons in our last 8 seasons we are in no position to talk it s fkn embarrassing man truly this club is associated with noise makers let me ask this again what is a manchester city first champions league final and can t make a note sucks to be y all ahaha this loss is damn brutal to man city and guardiola man i cannot even imagine the state of them tonight absolutely fuck man city enjoy it lad,"[('champions league', 0.4491), ('united', 0.4672), ('manchester city', 0.5045), ('fuck man city', 0.5064), ('united fans', 0.6157)]"
415,the mood in manchester must be foul rn first united and now city manchester city lost today because manchester united fans supported them manchester is a city of fools man city got their ass smashed match fixing that was not the man city we know this is not they way i imagined man city going down man city is not my team mate all that money and you still can t win the ucl man city man city clowns man city fans are so fucking spoilt you got a league title and a prem and your throwing a temper tantrum on twitter pathetic wish i could complain after winning a prem where yall stupid man city fans,"[('manchester city', 0.5704), ('united fans', 0.6159), ('stupid man city fans', 0.6374), ('man city fans', 0.6481), ('manchester united fans', 0.6764)]"
416,why should i the man came in to win one trophy and has bottled it 5 seasons in a row i don t care about the league tuchel proved how playing a certain way in big games can get results biggest flop in the league kdb every one is using style to applaud chelsea and resent man city now failure has no friend the city of manchester in pain chelsea seems to be man citys kryptonite they have snatched from yall the fa womens super league t all i have to say about that is thank fuck this shite season of football is over fuck off man city amp fuck you too chelsea a very good season for man city but a very bad fucking end man city deserved another bottle job sad man city fan,"[('pain chelsea', 0.4724), ('bad fucking end man city', 0.4736), ('city fan', 0.4935), ('bottle job sad man city fan', 0.5102), ('man city fan', 0.5838)]"
417,when i saw lawros prediction earlier i knew was going to lose man city had no answer unlucky to the man city fans all 7 of them hey man why dont you leave us alone cincinnati hey man i gotta get off the phone cubs are a total wham bam dont leave on me man cuz i cant afford the ticket back to to cinnci city oh hit me ohhhhhh wham bam ty man depois de perder a final da champions um cidad o ingl s torcedor de uma das organizadas do man city chamado paul serdhan foi visto gravando um v deo nas alamedas do ethihad stadium gritando fuck you guardiola fuck you wake up pep welcome 2021 interceptor sapporo city saddest day bush man man city is a joke,"[('stadium gritando', 0.4435), ('man city', 0.4517), ('man man city', 0.4755), ('city fans', 0.5619), ('man city fans', 0.6009)]"
418,man city spent like 2 billion and can t even win a champions league poverty franchise just a friendly reminder that man city still havent won the european cup such a terrible end to citys incredible season feeling really sad for kdb foden dias amp all the top performing city players really sad how it ended for kdb and also agueros career for man city ended in the most cruel fashion the whole fairy tale ended so sadly wait i m a dumbass that s manchester city fuck man city fuck those wankers europe is blue disappointed we won t get to see you gang bang the man city squad we cant compete spending like crap amp buying crap i humbly apologize for the bantering you received from me this season congratulations man city you guys are shit,"[('champions league poverty franchise', 0.5674), ('city fuck man city', 0.6065), ('fuck man city', 0.6352), ('manchester city fuck', 0.6558), ('manchester city fuck man city', 0.6735)]"
419,man city still cant win the champions league lmfao man city european champions not for everyone shame man city winning premier league but lost champions league while chelsea lost fa cup final but winning champions league manchester city suck big time and enjoyed your premier league trophy but you re not ready yet for one shot on goal pathetic shut up your the only barca fan which doesn t like man city man city was terrible tonight the line up the players the play the coordination the god of soccer sly them sha fvck off to both chelsea and man city the city of manchester has devils plastic man city fans where are you not joking you need to leave man city cos wtf was that performance,"[('man city man city', 0.5856), ('man city man', 0.5859), ('man city fans', 0.6712), ('champions league manchester city', 0.6721), ('champions league lmfao man city', 0.7383)]"
420,aguero told us he would never leave man city until he won the champions league a lying fraud just like his bald manager i really confused man u amp man city honestly pep may not win a champion league till he retire as a coach sterling was the worst said it all along man city s defence is poo when teams actually attack them how the fuck you stasterling he hasnt been playing regularly and with no cdm wtf man pep was shambles is the referee a man city fan why is he crying man city lost amp i m out of words shame if not for sterling i would have rooted for man city that boy too pompous good he lost if i die just know that its manchester city,"[('manchester city', 0.4471), ('aguero', 0.464), ('cdm wtf man pep', 0.469), ('man city fan', 0.5035), ('man pep', 0.5184)]"
421,how the fuck is it not his fault he didnt play a dm and chelsea scored through the middle he should be sacked man i dont care well come to finals again next season only for guardiola to overthink it and lose it for us god i don make mouth die man city did me dirty man city lost but the tears went straight to the theater of tears fans once again who dey breathe e choke them many has blocked me because i was on their ranting of man city win and told them its a win to nil pep never loved you man he did this to you and all the city fans on purpose city fans must be fuming man dem couldnt bring anything to yall city pep has unfortunately failed man city tonight,"[('man city tonight', 0.3618), ('city fans', 0.3959), ('man city win', 0.3979), ('pep', 0.4507), ('city pep', 0.5042)]"
422,man city was very very bad tonight another boring english final man really called laporta incompetent your board your manager your academy players all are barca products and i must admit i m drunk after watching chelsea v s man city breaking news man city is still a small club manchester city of losers are you a nigerian is buhari your president youre manchester united or manchester city fan el rufai is your governor you share the same country with bobrisky u are using mtn network my brother forget immortal nothing can kill you imagine not being able to banter man city fans anymore city are a fugazi man im so pissed never in my life am i gonna let a man city fan chat shit about gerrard never winning the premier league again,"[('manchester city fan el rufai', 0.5647), ('man city fan', 0.585), ('manchester city fan', 0.5957), ('man city fans', 0.6022), ('man city fan chat shit', 0.6149)]"
423,noel and liam gallagher man city your boys took one hell of a beating i m sick amp man city lost today is not a good day cant help but feel man city came into it being arrogant and expecting an easy win a friend of mine just wasted 400k on top manchester city please send in your condolences as a considerate chelsea fan no i just dont care for manchester city fans manchester stinks of piss man city most down bad club in the world agree dangerous game because if it fails the fans will slaughter the manager for being too defensive but if it comes off like tonight the same fans call it a managerial masterpiece man city played right into their hands tonight for me,"[('manchester city', 0.5169), ('gallagher man', 0.5379), ('manchester city fans', 0.5914), ('manchester city fans manchester stinks', 0.6133), ('liam gallagher man city', 0.6288)]"
424,to think that they would have to destroy the man city winners placard man city ni trash man city was just a weak link man city suppose sack that mad man is pep just overrated mike bassett could have won the ucl with that barca team since then he s won the league with bayern shock and man city shock seems to get tactics wrong on more or less every big occasion man city should sack guardiola despite spending huge money on transfers and having world class players at his own disposal still he cannot win cl fraud manchester has collapse both the state and it s city abrahomovich continuing his dastardly deeds beyond russia the city of manchester are united losers manchester city are so bad in the champions league hilarious look like theyll never win it,"[('man city shock', 0.5032), ('man city ni trash man city', 0.5263), ('man city winners', 0.5786), ('losers manchester city', 0.6347), ('united losers manchester city', 0.6509)]"
425,man city losing gt gt remember that idiot sterling that said he went to manchester city to win big trophies premium tears oh my man city has still never won the champions league hi noel boy man city were fucking piss tonight ya fucking paul mccartney wanna be still love your music though ya ballbag i think we utd fans need to chill on the bashing of city both manchester teams lost the finals so just go home sleep la rest okie pep guardiola and manchester city slander they said it s been a bad week for manchester in terms of football united and city both lost european cup finals theres a new pandemic in manchester its the finals loss first it was united on thursday now its city,"[('manchester teams', 0.5114), ('manchester', 0.5131), ('man city', 0.5211), ('manchester city', 0.5912), ('manchester city slander', 0.6435)]"
426,all you united fans who are criticising ole instead of bantering man city can genuinely get in the bin ohhh man city were all laughing at you best team in premier league history still no european cups fuck off ah man city lost gonna have to avoid him for a couple days now manchester city has been overrated next season they either win the ucl or don t even make it to the quarter finals so sad that man city could not save us from this noise pollution manchester city didnt try shit they played like ass man city is the most hated club in the world man city lost but the pain goes straight to old trafford man city f ck up big time the both teams from manchester both lost their european final in the same week,"[('man city', 0.48), ('united', 0.4981), ('old trafford man city', 0.5006), ('manchester city', 0.5232), ('united fans', 0.6182)]"
427,werner might not have played well but his runs were causing man city so many problems yeah we are a few players away from that level no propper cdm defence is balls we concede from set pieces in most cases and yes tactics sometimes are shit but we have also beaten man city mind you at their own turf we told manchester city fans that it would end in tears and so it did this is a reason man city didnt win i m seeing more salty liverpool man u amp arsenal fans than city make it make sense please cules were shamelessly about to enjoy ucl joy that their useless club amp egyptian milk kevin hacouldnt give them in 6 years by famzing man city but what god cannot do does not exist,"[('liverpool man', 0.4554), ('man city mind', 0.4711), ('reason man city', 0.4711), ('manchester city', 0.4812), ('manchester city fans', 0.5644)]"
428,the existence of your team is a curse on the city of manchester manchester is a disappointing city even when united man played with all of our emotions tonight braaaaaaa i ve never been so disappointed man city the biggest bottle job i ve seen jesus christ quiet hating on a neighbor you re not god shame to us shame to unied shame to city shame to the two teams shame to two managers shame to the manchester they failed we the supporters cant even celebrate properly man anthu owatukwana akusowa city nayo aaaah man city had a shocking game i seriously doubt if lampard would have been able to pull off this victory against man city e choke how come all non man city fan are against chelsea oh btw man city fans keep crying,"[('united man', 0.5042), ('city fans', 0.5309), ('disappointed man city', 0.5842), ('man city fan', 0.6021), ('man city fans', 0.6335)]"
429,fucking man city one fucking goal i m fucking pisseed please can anyone confirm for me if the manager of glo nigeria is a fan of manchester city because the way my network misbehaves this night seems fishy the day it happens i would stop supporting man city so manchester city lost the champions league but manchester united fans are the ones mourning today my man city didnt has good luck this must be very difficult for pep and man city oohh i see where the hate is coming from such paiiiinnnsss the city of manchester is going home without an international cup this season losing european finals man city had pep for years and tuchel came in for 6 months and he stole a ucl trophy tuchel na wicked coach 90 mins man city could not score a goal,"[('manchester united', 0.4803), ('fucking man city', 0.4825), ('united fans', 0.4871), ('manchester city', 0.5083), ('manchester united fans', 0.5378)]"
430,what a monster this guy was today stewards have arrested some manchester city fans after they found them switching shirts at full time man city cant touch 1999 team no matter how hard they try gods work and timing nagana man city ese winne champions league imagine the disrespect we would get pep is a fraud man city is a fraud man city lost does that mean youre losing in life all man city players were average tonight sterling didnt deserve starting line up hate chelsea but their fans put man city s to shame tonight even before they went ahead this is not me man i hate this man with all my being because of man city the streets of nigeria are no longer them man fuck city wholeheartedly crying in the stands and battered on the streets,"[('hate chelsea', 0.4789), ('city fans', 0.484), ('manchester city', 0.4863), ('fraud man city', 0.5334), ('manchester city fans', 0.6149)]"
431,kompany injured salah victims of it all man city are useless like man utd the reason why man city lost the match yall were so sure man city was going to win shame on you gotta laugh seeing fans of epl clubs going after man city amp how they ve spent exorbitant amounts of money interestingly enough they somehow forget their favourite club has also blown stupendous amounts of money amp have probably won nothing screw your money league pep guardiola is the longest serving manager in manchester city in the last decade and have failed to win champions league despite spending more than half a billion pounds manchester united fans after hoping man city will win and fucking messing up in europa,"[('manchester united', 0.4982), ('man utd', 0.5015), ('pounds manchester united fans', 0.5324), ('manchester city', 0.5422), ('manchester united fans', 0.5427)]"
432,i should never hear manchester city fans make noise about footbal small boys shouldnt join in the conversations of the elders it is call disrespect manchester city united bunch of bottlers did i just hear your commentator say that pep choked and failed man city quite an insult to one of the worlds greatest managers what a sad ending to agueros time at city man has scored 12 goals against chelsea in all comps but he could barely get 15minutes of garbage time against them bad headline it should be chelsea humiliate man city to win,"[('man city', 0.4214), ('city fans', 0.4843), ('manchester city', 0.4934), ('manchester city fans', 0.6529), ('disrespect manchester city united bunch', 0.7054)]"
433,that is it that seals the deal i am no longer a man city fan i ve been a man city fan since 1998 and a registered member since 2003 i will no longer watch them on tv or renew my membership i m taking my fanhood to warri wolves where they actually know how to win games im not supposed to be back here until wednesday but i had to login and say fuck manchester city i m not even a man city fan i just have beef with chelsea tbh pep and manchester city let us down bvb played city city nade it to the final but lost wtf is this man anything that has man is bound to embarrass you,"[('city fan', 0.5425), ('manchester city', 0.5528), ('man city', 0.5887), ('fuck manchester city', 0.6465), ('man city fan', 0.7092)]"
434,happy man city didn t win it but this hurts to watch when i know man united lost their final and is years away from getting to another ucl final must be nice putting your money on man city is a curse yes man city the top favourite lost the final and de bruyne star player was injured a blue eye so he needed to get subituted moyo uli ngati man city citizens kuluza taluza moyo the pain is real man city soo ass to be honest right now i don t give a fuck about that we won the fucking champions league why has tuchel won the cl in 6 months with someone else s team but pep has failed for 5 years at man city with 1bn spent i need some answers,"[('happy man city', 0.446), ('fucking champions league', 0.4924), ('man city didn', 0.5221), ('happy man city didn', 0.529), ('man united', 0.5327)]"
435,where are all the dorky man city fans that have player names as their account let s talk i ve been attacked on twitter i ve been attacked on ig and man city lost i would say my 3 day weekend is off to a rough sta fuck outta here man city he went with his man who was running into the corner to vacate a massive gaping whole down the centre of the pitch awful defending that cost city the cl why u dey vex na na god go punish man city and chelsea na ogun go keee their papa the worst thing about this result today is that manchester city is going to take harry kane with them for next season now hate this,"[('man city', 0.4846), ('manchester city', 0.523), ('city fans', 0.561), ('dorky man city fans', 0.62), ('man city fans', 0.6364)]"
436,omo mehn most of you are not happy chelsea won the cup because your club didnt make the finals and your winning expectations is now placed on manchester city to win the cup for you and not chelsea orun ti wo manchester city now neck has entered man city already city lost pep defeated by tuchel for 3rd time in a row chelseas defense destroyed them i hope next time man city will champion under pep i think i hate chelsea more than i do man utd and was hoping mahrez would have chillwell on toast hahahahaha i love your bro s have teased you and insulted you about man utd city are still amp will be always manchester s a team x manchester city and manchester united same whatsapp group shitty teams,"[('man utd city', 0.4404), ('manchester united', 0.4712), ('chelsea', 0.5079), ('hate chelsea', 0.6048), ('happy chelsea', 0.6147)]"
437,not happy that chelsea won the ucl just happy manchester city lost actually no sweety it was pep caused this all to man city in a bigger stage like this you cant try new incantations like forden playing midfield and gunduan defensive midfield impossible get out man city get out disgraceful guardiola on his way back to england if manchester city wants to win the champions league they need to sack pep guardiola that s the truth they will never win it when he s the manager we hate nottingham forest we hate manchester city not man u trolling man city manchester city will also lose to balance the equation chelsea fucking did it lmaooooo gg man city man city wouldnt stand a chance against this team they would get annihilated,"[('chelsea', 0.4854), ('equation chelsea fucking', 0.4881), ('man city manchester', 0.4966), ('man city manchester city', 0.5038), ('happy manchester city', 0.5745)]"
438,no be say we like man city ooo very disappointing team fuck manchester city good shit chelsea bring back arocho on monday he has to apologise for claiming chelsea will lose to man city the shitty city of manchester losing finals all over the world city of manchester is bleeding ankasa lmao i just got my first heartbreak from man city this bloody city team has let chelsea get twooooo before arsenal get one ffs man ill never forgive em y all i blame man city for selling their birthright and giving chelsea bragging rights man city lose but ebi man utd fans wey dey bleed man city owners should jail pep manchester the city of losing,"[('man city ooo', 0.5378), ('blame man city', 0.5837), ('chelsea bragging rights man city', 0.5953), ('man city lose', 0.6009), ('fuck manchester city', 0.656)]"
439,the saddest paof this whole game is that man city no get fans for gh wey u fi troll so ebi chelsea fans p3 wey go enjoy this win wrexham miss out on play offs man city lose champions league final i am so not happy it will take more than throwing billions of and cheating the ffp to become european royalty man city frustrating felt like kante beat man city the difference by a mile tracked every run picked up every loose ball able to take the ball 20 yards when required energy beyond belief man city useless playing like shit in the bumble bees are unnervingly really loud in the dark when man city lose the champions,"[('win wrexham', 0.5104), ('chelsea fans', 0.5147), ('ebi chelsea fans', 0.5416), ('kante beat man city', 0.5749), ('man city lose', 0.5906)]"
440,i remember all the man city fans laughing at tottenham when we lost in the final difference being you spent 1 billion for the same result in the ucl d same way chelsea find man city attractive and fuck them tonight if not that jesus of man city kn that city is on menopause 4 cl dey for don carry belle i hate u chelsea sterling is the weakness of man city but i feel sad for aguero it was his last game for man city man city dont even have fans even if they won nothing would change man city has no champions league experience i am so sad and disappointed because man city lost but lowkey wanted to see kante hold the trophy,"[('man city man city', 0.4725), ('man city man', 0.4993), ('city fans', 0.5163), ('hate chelsea', 0.5252), ('man city fans', 0.6167)]"
441,bro no one is to blame but pep himself he played it into tuchel s hands man city could ve played sm better foden didn t put any effoin very disappointing loss man city god will punish you if manchester city was a serious club pep guardiola should not accompany the team to england he needs to be sacked immediately chelsea is a kryptonite for manchester city city can win against any club but not with chelsea for 3rd straight fucking times this season no one in city could handle this man not even kevin the entire 90 minute player alhamdullilah arsenal wasnt in man citys position this could have ended me cause isn t allowed to have nice things lmaoooo they blew semi finals against man city but i still think psgs attack wouldve gave chelsea trouble,"[('pep', 0.4161), ('pep guardiola', 0.4271), ('chelsea trouble', 0.4835), ('disappointing loss man city god', 0.4841), ('serious club pep guardiola', 0.4954)]"
442,no man city lost man city fans deserve to cry man they talked way too much they literally cant get away with it man united vibes and sex scandals hahaha fuck man city damn city man fuck bad night for me here in india man city lost to chelsea and main point ochi the same bald fraud banged united twice with the old man having a seizure in the stands fuck city man wil gwn een lange deim manchester is a city of bottlers i was watching a stream for the 2nd half and had to wash dishes in the 5th minute of extra time i wasnt sure if man city had officially been beaten the city of manchester losing 2 european finals in the same week,"[('man city', 0.6038), ('fuck city man', 0.6092), ('fuck man city', 0.6421), ('man city damn city man', 0.674), ('man city fans', 0.7389)]"
443,is there a man city equivalent of arsenal fan tv i need that shit lol man city did not win he hates man city man city must be cursed at this point champion league final man city coach really cant beat this chelsea guy losing 3 times in a row sad end of an era for man city fuck city will never win the tribble and will always be in the shadows of the biggest club of manchester to troll man city is boring they have like 11 fans as a city fan that hurts so so much man de bruyne getting injured like that and seeing aguero in tears for his last game for us the whole of manchester is mourning how yall lose 2 finals in one week smol city in my opinion,"[('man city man city', 0.5612), ('man city fuck city', 0.5655), ('man city man', 0.5818), ('arsenal fan tv', 0.5965), ('city fan', 0.6018)]"
444,lmao this is why man city lost itll cost man city another 1 billion to reach the ucl final unreal man just sitting thinking i have seen this before city just didn t know what to do spent a shitton of money just to be humiliated by chelsea truly the son of united amp lfc is gay man city lost manchester united lose an european final you will never touch this trophy man city man city what a bunch of fckn chokers they ll never see win that cup well done chelsea it might be tough in the city of manchester two of their own made it to the finals of european club football and both failed pep lost a final the city of manchester lost two european cups which defeat was worst and why,"[('ucl final unreal man', 0.5037), ('man city man city', 0.5083), ('trophy man city', 0.5205), ('manchester united', 0.5411), ('trophy man city man city', 0.5672)]"
445,the frustrations are all non man city yes unfortunately we put too much hope in man city manchester city are overrated man city and their 6 fans must be devastated shem man city have paid the price of not investing in a striker in the last couple of years they allowed aguero to slide into semi retirement and in the end set the team with falsehood of a false 9 fiction they need a proper centre forward or else zvoperera ku premier league sounds like a hater who was going for man city if man city won that game the tabloids would call pep a tactical genius hes the biggest fraud ever the reason why manchester city lost today few weeks ago chelsea lost to leicester city in the,"[('man city', 0.534), ('manchester city', 0.5419), ('city manchester city', 0.5596), ('man city manchester', 0.6389), ('man city manchester city', 0.6514)]"
446,please put my guy in your prayers o baba just lost 1m because who places a bet on man city tweaa manchester city are not on their own please man city sef no get fans it s boring definitely hated you playing for city and not united but got to give the man what he s owed pep with all that oil money cant win cl for manchester city man city paying for the sins of for writing of chelsea manchester city can never win the champions league nonsense team ha ha get out city and the gallagher man utd 3 city 0 go home losers both teams are cunts shite lottery winning tossers but if chelsea winning spites man city of a first ucl then so be it fuck the gallaghers stop crying your heaout,"[('manchester city', 0.5131), ('chelsea manchester city', 0.5201), ('manchester city man', 0.5248), ('man city tweaa manchester city', 0.528), ('manchester city man city', 0.5552)]"
447,that was absolutely abysmal from manchester city i cant remember the last time i saw a team perform that badly in a champions league final they hardly got a look in one of the known weak teams come from the city of manchester having to console one of my hoes bc man city lost but celebrating with the other one bc chelsea won my life is so hard cba i hate man city and psg so hard manchester city are noobs what guardiola did was unnecessary you unnecessarily put city fans in a hard situation atleast play your best team and lose they all went on to compete in the final but all of them eventually lost,"[('champions league', 0.4533), ('city fans', 0.4671), ('manchester city', 0.471), ('champions league final', 0.5008), ('hard manchester city', 0.531)]"
448,that s it i m no longer a man city fan an absolutely disgraceful lineup yet again in all my years as a city fan i ve never seen a group of players so lazy and pathetic i m becoming a man united fan they play real football they win trophies thankyou amp goodbye no none of the 3 manchester city fans have beaten me up unfortunately liverpool fan here but i think london is now blue man city let the word down fuck you fuck man city s destiny are kings always trying to prove a useless point one thing is ce it was a good game but i m so sad man city lost,"[('man united', 0.58), ('man united fan', 0.6276), ('fuck man city', 0.6287), ('man city fan', 0.6771), ('manchester city fans', 0.696)]"
449,this man has already trashed his spurs kit was trying the man city kit but it doesn t fit either might i suggest a spanish flavour everything in that match was wrong from man citys side they looked at their most dangerous when they went direct the best teams can flex their styles and man city couldnt do it pep too rigid and clueless throughout we ve beaten man city 3 fxcking times that s it i m no longer a man city fan an absolutely disgraceful lineup yet again in all my years as a city fan i ve never seen a group of players so lazy and pathetic i m becoming a chelsea fan they play real football they win trophies thank you amp goodbye,"[('man city', 0.4562), ('man citys', 0.461), ('man city fan', 0.5133), ('spurs kit', 0.5166), ('man city kit', 0.5929)]"
450,well played chelsea manchester city yet fail to win any european glory manchester was is and will be reddddd na all the unsolicited supporters make man city lose this night i m not saying guardiola is shite but winning trophies with barcelona bayern and man city does not equal legend guaranteed he could do fuck all managing leicester or aston villa manchester city were absolutely awful in the biggest match in the clubs history another season of champions league failure manchester united and manchester city are very very useless like i said man city will never win a european final pep would only win champions league if man city can buy messi iniesta and xavi but unfortunately iniesta and xavi are not playing again,"[('manchester united', 0.5277), ('chelsea manchester', 0.5419), ('european glory manchester', 0.5469), ('chelsea manchester city', 0.5763), ('champions league failure manchester', 0.7045)]"
451,in 2018 yaya toures agent claimed that pep guardiola had turned all of africa against himself after his treatment of the ex barca and man city midfielder he claimed that many african shamans would not allow pep to win the champions league again my dad has an agenda why change the channel when im enjoying man city tears that one left barca to man city and carried bad luck with you fuck it wasn t manchester weekend wasnt meant to be for sergio aguero and man city this is really devastating manchester utd and city lost both finals pep will now lord it over england naa he is not the best manger man utd and city to both lose a european final in the same week,"[('finals pep', 0.4323), ('barca', 0.4372), ('pep', 0.4588), ('ex barca', 0.4709), ('pep guardiola', 0.521)]"
