,tweetpositive,keyphrases
203,good luck man city next time the blues congrats he had the whole of man citys midfield in his pocket and rudiger was so solid kante made their jobs at the back a lot easier so you got pretty lucky as a manchester united fan i say congratulations to chelsea but good riddance to manchester city good day guys i have these quality wallets amp slippers heel available for instant pick up good morning manchester city wonderful but we want more congratulations to all chelsea fan s on their deserve victory over manchester city our noisy neighbours thomas tuchel has beaten pep guadiola three times in a single season first at the semi finals of the fa cup 2nd in a league match and thirdly at the finals of ucl kudos,"[('united fan', 0.4693), ('chelsea', 0.4704), ('chelsea fan', 0.5091), ('manchester united fan', 0.5102), ('good morning manchester city', 0.5419)]"
204,chelsea stars pocketed a massive 10million bonus after beating manchester city in the champions league final mason mount produced a brilliant assist chilwell put in a superb performance as well as reece james was sensational as he kept raheem sterling quiet big cat sacrificed his man city pick for us soccer thank you for elevating us to the top of the world our achievement of winning the league is mind blowing given what we are were up against financially nowhere close to man city man united and chelsea still love that and have more european cups than manchester city on behalf of the millions of liverpool fans world wide i would like to thank chelsea fc for defeating our near peer rivals man city compared with the resources man city has they deserve congrats,"[('chelsea fc', 0.5078), ('chelsea', 0.529), ('man united', 0.5358), ('chelsea stars', 0.5697), ('man city man united', 0.5704)]"
205,chelsea beats manchester city to lift the cup of ueafa champions leaugue it seems luck was with chelsea as city captain had to walk out becuase of injury and missed on pretty easy chances whatever it was a great game to watch full of everthing gotta thank rio ferdinand for bigging up sterling beforehand and predicting man city winners by 2 goals 100 on chelsea tonight thanks rio we are supporting manchester city to win tonight in order for global peace to reign deal city in the muck manchester red and the boys raging i fukn love this game said they dont pass me the ball i knew football was over for man city im happy for chelsea well deserved all hail the new kings of europe,"[('manchester city', 0.4861), ('chelsea', 0.5446), ('man city winners', 0.5677), ('chelsea tonight', 0.5868), ('chelsea tonight thanks rio', 0.6695)]"
206,italy international jorginho has won the champions league with chelsea beating favourites manchester city 1 0 in the f can t wait for the man city memes even though i wanted manchester city to win im so proud of you you are a champion mason chelseaaaaaa we are the champions aaaaaaaaaa outplayed atletico outplayed porto real madrid and man city chelea under tuchel won 3 3 games against man city this season thats the coach ladies and gentleman and prepare ballon dor award cause it will go to ngolo kante chelsea won the champions league for the second time as a kai havertz goal secured a tense 1 0 victory over manchester city in the final shattering pep guardiolas dream of lifting the trophy for the third time a decade on from his last triumph,"[('ngolo kante chelsea', 0.4908), ('champions league', 0.5069), ('champion mason chelseaaaaaa', 0.5338), ('italy international jorginho', 0.547), ('chelsea beating favourites manchester city', 0.6206)]"
207,and let s not forget man city are incredibly lucky just to be back in this tournament next season they can t blame it all on uefa this time not sure if i ll choose happiness over money but i really wish man city won tonight golden boy see how we dispatched sevilla athletico madrid real madrid and man city to win the ucl this is a divine omen to you join chelsea because that decision is best for you as it has been determined in the stars already see you in stamford bridge next week london turns blue as chelsea crowned kings of europe after winning the champions league for a second time chelsea fans will like this well i see man city lifting the cup,"[('man city', 0.5054), ('chelsea fans', 0.5074), ('champions league', 0.5267), ('chelsea', 0.5442), ('time chelsea', 0.5465)]"
208,also i hope chelsea and man city fans had a nice trip but technically it was a bristol city supporter that got to celebrate a trophy there first i love manchester city a self confessed admirer of pep guardiola chelsea manager thomas tuchel got the better of his mentor as the blues kept manchester city waiting for champions league glory by winning saturdays final 1 0 man city arsenal and spurs still have the same amount of european cups combined as hednesford town congratulations good job they won if it had been man city you wouldve been in trouble christian pulisic becomes the first american male to win the champions league chelsea beat manchester city 1 0 to become the champions of europe,"[('manchester city', 0.5276), ('chelsea beat', 0.5686), ('bristol city supporter', 0.5768), ('love manchester city', 0.6072), ('man city fans', 0.6075)]"
209,the most transformational thing for city this year wasnt dias stone it was the freedom ilkay got to push forward and be an extra man in attack starting him in a pivot with silva was disastrous needs someone solid beside him so he can push forward for late runs bbc sport captain cesar azpilicueta hailed a special special day as chelsea beat premier league winners manchester city to win the champions league i bet you are and yes you did man city are the best team in the country but you not only beat them you stopped them from playing to anything like their potential some great performances tonight from you guys xx i am a huge man city fans but you deserve it guys well done today he is a champions league winner with chelsea,"[('champions league', 0.4356), ('city fans', 0.4523), ('huge man city fans', 0.4804), ('man city fans', 0.5104), ('premier league winners manchester city', 0.516)]"
210,chelseas kai havertz repays some of his huge transfer fee as his first half goal sealed a 1 0 win for his s mount is a class act sympathising with the man city players in his bt interview congrats to man city for their win he is exceptional talent mason showing respect to city english players such a humble and impressive young man lads yes manchester city needed this humbling chelsea won the champions league for the second time with a fully deserved victory over manchester city in the all premier league confrontation in porto portugal city won two cups we are legends we dont make noise we go for trophies arsenal man u liverpool man city they are still small boys we are the champions but do and follow you i think thats the real victory today,"[('deserved victory', 0.4111), ('champions league', 0.4429), ('chelsea', 0.4934), ('chelseas', 0.4937), ('chelseas kai havertz', 0.5917)]"
211,chelsea had a strong towering defs along with the suppofrom kante at his top form and pep dropped the dmfs along with a positive striker regardless manchester city is the best time in the premier league the most important records stay intact chelsea wiling the floor with per man city is all that i needed to see fantastic solid performance from chelsea im not a man city fan but that day when sergio aguero ripped the title away from man united on the final kick of the season in stoppage time was an all time great thing in sports martin tylers agueroooooo was so iconic won a lucky park the bus game vs athletico vardrid chelsea fc won their second champions league by beating manchester city in the final in porto,"[('premier league', 0.4452), ('man united', 0.4599), ('chelsea fc', 0.4766), ('chelsea', 0.5148), ('intact chelsea', 0.5181)]"
212,manchester has united in the middle of spreading love through tears in the city of manchester pleased albedo i am morax geo archon congratulations to chelsea for defeating manchester city three times in a roll same season and winning their ways to be champion of europe as a manchester united fan congratulations for taking down evil city enjoy this victory lets all gather and laugh at manchester city and pep gaudioal de gea is the best goalkeeper oat in porto both were named on the bench thanks pep well city forever we made it to final next time we will win the trophy congratulations chelsea ynwucl to manchester city hehe forever love u manchester city,"[('manchester united', 0.6388), ('manchester city hehe', 0.6457), ('manchester united fan', 0.6522), ('love manchester city', 0.7417), ('manchester united fan congratulations', 0.7674)]"
213,congratulations sir i prayed as well for us to win the champions league final against man city and happy god answered our prayers once again sir congratulations anyways congratulations to chelsea once again mount s so humble man talking about consoling city in his interview i just want us to win anything 4 years of no trophies and all we celebrate is ucl football and we beat man city trophy we have a long way to go not even a single signing done yet i m a shoarse city supporter well done man taking nothing away best team win and he was great thomas tuchel on another fantastic chelsea display against man city congratulations for chelsea hard luck for man city man city are going to spend so much this summer it ll be amazing to watch,"[('fantastic chelsea display', 0.4552), ('champions league final', 0.4845), ('man city trophy', 0.5108), ('city congratulations', 0.5445), ('man city congratulations', 0.6247)]"
214,the only man who can save manchester city it was a great final and congratulations to chelsea but i wanted to see manchester city lift the trophy for de bruyne chelsea are the champion of europeafter defeating manchester city in the 2020 2021 champions league final but man city played well too skysports chelsea stun man city to win champions league chelsea were crowned european champions for the second time as kai havertzs first half strike sealed a 1 0 victory over a lacklustre manchester city in porto skysports champions league final player ratings chelseas counter attacking masterclass was too good for an out of sorts manchester city in porto as kai havertzs 42nd minute goal won the champions league for thomas tuchels team order in the universe is now restored,"[('champions league chelsea', 0.5113), ('de bruyne chelsea', 0.5127), ('champions league final', 0.5401), ('skysports chelsea stun man city', 0.5979), ('chelsea stun man city', 0.645)]"
215,in my opinion man city have better players so tuchel has to have massive credit it beating them 3 in 3 congratulations to chelsea for winning the uefa champions league nah hes a legend man city played much better when he came on if only the bald fraud started with a good team congratulations to chelsea they really deserve it its also good news hire man city loose because of starling and mahers am great fans of liverpool congrats man city was no to be found in the final whats new lol it turns out you were right i expected man city to do better in this game but chelsea gave it their all and were deserved winners thank goodness the season is finally over lets hope nx season will be better for us,"[('man city', 0.4059), ('chelsea', 0.435), ('tuchel', 0.4531), ('opinion man city', 0.4883), ('liverpool congrats man city', 0.525)]"
216,lucky goal man city better in my opinion do feel for him though did so much for city prem legend club legend what an honestly wonderful end to the season bring on the euros manchester city become only the second english club in history to win the coveted december quadruple won best team ever trophy following in the footsteps of last years winners liverpool fc extremely classy post match interview from mount praising city players taking a moment during his joy to think about how our players are feeling impressive and very decent young man he must stafor england this is the last time of sergio aguero wearing manchester city outfit and last match for him u are my favorites player and i will not forget you love you i will be still ur fan where you go,"[('manchester city', 0.4685), ('goal man city', 0.4763), ('manchester city outfit', 0.493), ('city prem legend club', 0.496), ('lucky goal man city', 0.5673)]"
217,you guys are supporting the best team in the world i am jealous and happy at the same time that man city didnt win it thank you chelsea for tonight chelseaaaaaaaa thank you kant s performance was simply out of this world he eat manchester city alive one of the most inspiring performance i have ever seen in football yes bro so quick question since tuchel s chelsea has beaten pep s manchester city three times and won the champions league is chelsea the best team in the world currently congratulations to chelsea champions of europe man city have played with rodri and fernandinho all season but today pep did what he knows best it is beyond dispute that man city are by far the best team in england but supposedly chelsea are the best team in europe go figure,"[('tuchel chelsea', 0.4466), ('chelsea', 0.4811), ('kant performance', 0.4915), ('tonight chelseaaaaaaaa', 0.493), ('chelsea champions', 0.5326)]"
218,but u guys deserved the win that match was not about luck at all the best team won my husband is really really happy that man city didnt win the champions league as hes a fan lets not forget the efforts of manchester city very well played but thats the cruelty of the game one has to lose dont lose heayour time will come you can hold your heads high ive got a good idea for a book its about man city called the saturday murdered club denied man city the double the treble this year you love to see that i really enjoyed the amazing match both played well but chelsea was more consistent was less brilliant than i had expected sterling played like the worst vinicius poor kdbinjured happy for thiago silva and tuchel,"[('manchester', 0.3594), ('man city', 0.3833), ('chelsea', 0.4136), ('manchester city', 0.4241), ('champions league', 0.4485)]"
219,where are the man city deserves to win the cl group hoping for a fully fit chelsea liverpool and city what a title race we will be in for man chelsea have won their second champions league after a 1 0 victory against manchester city in the final on saturday a worthy final to watch far better than the europa league final where we were passing side ways and villarreal players were watching it as usual people are marching out with their hot takes pep is still great coach man city is still a fantastic club the world will not fall cos they lost a final man citys coach is handsome shah the man fineeeeeeeee i only feel utter joy when i see man city players and fans in tears its a beautiful thing,"[('man city players', 0.5505), ('man city', 0.5733), ('manchester city', 0.5766), ('man citys', 0.5812), ('man chelsea', 0.6587)]"
220,congratulations to the original blues better luck next time city i wont miss any moment without praising the man who has changed the centuries old shape of epl and transformed man city to everyones favorite however this was football finale always weird we love u pep i bet youll lift that for thrice someday the banter between the 2 chelsea fans and 1 man city fan in kenya will be epic cant wait the god of man u has done it for man city kai havertz goal helps chelsea clinch champions league trophy manchester city is a very good team no doubt but we chelsea are use to beaten them we are the champion pep is a master in champions league it s always good day when manchester city loses lets go blues i love my city,"[('chelsea', 0.496), ('city fan', 0.4998), ('chelsea fans', 0.5201), ('man city fan', 0.5673), ('chelsea clinch champions league trophy manchester city', 0.5683)]"
221,one mumu 4 here wey dey suppomanchester city b4 con tlk say thank god chelsea won d game at least 2nite at d beer pa all banter aside fair play to chelsea on a top performance and the ucl serious team if they become even more clinical in front of goal great to see city lose out on the ucl too small club and always will be manchester is red thank you chelsea for supplying tears of man city players tonight don t miss out tonight as manchester cit oga yul go and give man city the trophy they are waiting from you man united fans are so happy that city lost why im only happy chelsea won just because of a friend who is man city fan,"[('god chelsea', 0.5496), ('united fans', 0.5671), ('man united', 0.5752), ('happy chelsea', 0.621), ('man united fans', 0.628)]"
222,i suppoman city and always have and despite me believing we shouldve won the final you have to give credit to tuchel and his wonderful chelsea side such a great side and the only ones that can stop us thomas tuchel the players were determined to win this we wante to be the stone in man city s shoe we encouraged everybody to step up to win their one on one battles we deserved this not everyone celebrating chelseas win tonight are chelsea fans but i want to believe everyone is strictly following apostle pauls instruction rejoice with them that rejoice p s im rooting for man city fans as well coming this far is a win too the chelsea players applaud the man city players as they go up to receive their losers medals,"[('city fans', 0.4842), ('wonderful chelsea side', 0.5071), ('man city fans', 0.5224), ('chelsea fans', 0.5316), ('chelseas win tonight', 0.5446)]"
223,manchester city will win the 2022 champions league chelsea beat manchester city 1 0 to win the champions league final matching two of the richest and talented teams in england s premier league it s chelsea second champions league title delivered by a kai havertz goal in a thrilling taut final manchester city accepted it pep accepted it who am i chelseafc for life i bet you re feeling just a little bit happy tonight i thought that they nullified man city very well and kante covered every blade of grass as usual enjoy the rest of your night soccer havertz goal wins champions league for chelsea against man city chelsea fans celebrating their ucl victory against man city 29 05 2021 congrats oh look man city with no euro trophy again,"[('champions league final', 0.6043), ('champions league chelsea', 0.607), ('final manchester city', 0.6301), ('man city chelsea fans', 0.6572), ('man city chelsea', 0.6635)]"
224,manchester united is winning both premier league and champions league next season with city been the opponent chelsea has proved that they can beat man city in all competitions the tactical genius tuschel what an amazing job and kant f k man he runs and runs and runs and he was like everywhere cant believe city had only 1 mfking shots on target damn ggwp chelsea started off great man that man city just reversed the direction of where i hoped i d be going words of thomas tuchel worlds best tactician retweet if u love him man city fans can join too manchester city is winning the champions league in 2023 to win it for the first time after a penalty shoot out was dramatic but to win it by out playing man city is surreal champions of europe,"[('champions league', 0.4883), ('man city', 0.5133), ('manchester city', 0.5514), ('manchester united', 0.5584), ('man city fans', 0.5992)]"
225,man city will win the quadruple for another 3rd time next year pep guardiola has been a hero to man city fans tonight showed he is human and he can get things wrong as can jurgen klopp steven gerrard brendan rodgers in their careers etc they are all human and pep is no different doesn t change my opinion of how good a manager he is i supported man city but chelsea deserve this win oloun the man city 11 that s gonna win the cl next season congratulations chelsea fans all my teams that im rooting for just lost today especially for manchester city who just lost in ucl final but we did our best what amazing journey we had hopefully next season is gonna be ours and we will be better than this season thank you,"[('manchester city', 0.4687), ('congratulations chelsea', 0.4918), ('man city fans', 0.5538), ('man city fans tonight', 0.5824), ('next season congratulations chelsea fans', 0.5863)]"
226,outclassed madrid s midfield and now the stacked man city midfield what a player ive played in two finals for chelsea and we lost them both the way that huafter the game ive dreamed of winning thats what this club is all about to go all the way in the its such a special occasion still am a die hard citizen man city forever italy international jorginho had goosebumps after chelsea beat manchester city in the champions league final it doesn t end here imagine chanting your club owners name shows where the success truly comes from still congratulations to chelsea at least theyre not man city mad that chelsea won the ucl over man city but happy for a hershey native winning europe s biggest soccer title congratulations to you guys city for carrying the cup well deserved guysssss,"[('champions league final', 0.4831), ('champions league', 0.4905), ('chelsea beat', 0.503), ('chelsea', 0.5155), ('biggest soccer title congratulations', 0.5278)]"
227,love you guys they said if guardiola wins the champions league with man city he will be a greater coach than ferguson chelsea fc have been crowned champions league after beating manchester city 1 0 congratulations to man city for the 2nd position in europe came prepared for the champions league final and they gallantly won chelsea 1 0 man city congratulations to all fans im an honest man city fan congrats to una no need dropping details still love my club im a man u supporter n well chelsea won n good fight from man city has the season been a success for man city these three boys have more champions league trophies than man city,"[('man city congratulations', 0.5491), ('honest man city fan congrats', 0.5585), ('chelsea man city', 0.5976), ('man city fan congrats', 0.5987), ('manchester city congratulations', 0.6223)]"
228,but if anyone had told me id see the team i love in a championship league final id have laughed i love man city always have always will chelsea football club won the champions league for the second time in their history beating the english champion manchester city 1 0 in the final the decisive goal in the 43rd minute was scored by 21 year old attacking midfielder of the german national team kai havertz good night to manchester city fans we have always had great coaches but the board and the owner have been our major problem if we have the suppochelsea manchester city and even leicester have we would be so great chelsea is champions of europe,"[('chelsea', 0.5603), ('great chelsea', 0.5902), ('chelsea football club', 0.5938), ('english champion manchester city', 0.6047), ('manchester city fans', 0.6203)]"
229,there will be a lot of stick for peps tactics and selection tonight but honestly chelsea probably would have beaten any man city side tonight absolutely deserved winners on the night dua lipa still has better champions league performances than man city did i only watch the match today because mason mount is cute yes i m a man u fan why will i care about chelsea and man city exactly i love watching lighting it up in the playoffs fans don t forget what dude meant to the city kick ass man city also cashed our epl champions ticket and for that they earn a spot in the profile pic i am over the moon congratulations to chelsea football club of england for winning the 2021 european champions league by defeating manchester city 1 nil in the final,"[('chelsea football', 0.439), ('champions league', 0.4457), ('chelsea', 0.4865), ('better champions league performances', 0.5017), ('man city side tonight', 0.5192)]"
230,celebrate with us guys it wont change the fact that manchester is sky blue and city is very much better than manure which is an average team now after all aston villa and notthingham forest are former european champions so enjoy ur former trophy and know city will bounce back next year bye yes i was pleased i thought man city were going to score near the end and be extra time congratulations to chelsea fc for winning uefa champion league final man city and guardiola will still have to wait to lift the coveted trophy my arsenal uncle who wants manchester city to beat us is now congratulating us best sports man ship spirit win some lose some na only man city waka come man city deserve to win awon mumu people,"[('chelsea', 0.446), ('manchester', 0.4715), ('final man city', 0.4737), ('man city', 0.4932), ('manchester city', 0.5467)]"
231,good evening to all the chelsea fans and supporters the rest can get theirs from man city champions of europe chelsea just beat man city winning the uefa champions league for the first time since 2012 end of the day man utd liverpool amp arsenal are still the most successful english clubs and they never relied on an oligarch or sheikh to win trophies man city to win it next season chelsea s kai havertz repaid some of his huge transfer fee as his first half goal sealed a 1 0 win for his side over manchester city in the champions league final on saturday manchester city are champions in my book idc but i was excited man city football 20 21 thanks for all of man city,"[('next season chelsea', 0.5897), ('season chelsea', 0.5903), ('trophies man city', 0.5939), ('excited man city football', 0.5946), ('man city champions', 0.6754)]"
232,if man city get to the final in the next season they will win like liverpool did congrats well deserved choosing between chelsea and manchester city is choosing the lesser of two evils happy chelsea won the champions league because that would have been two much success for city this season as a man myself a place called man city sounds a bit much i did once know a nice girl named chelsea so ill vote that way congratulations chelsea make everybody rest abeg some women wanna enjoy being young wild amp free man city was playing like it was it was a premiere league match you guys deserve it,"[('evils happy chelsea', 0.5092), ('man city', 0.5337), ('happy chelsea', 0.5592), ('congratulations chelsea', 0.5961), ('way congratulations chelsea', 0.6128)]"
233,the real challenge is to win the ucl with man city and not barcelona he won everything with barca hes done with that chapter and he has to prove why most of us believe hes the best coach currently i want him to stay and fight for the ucl chelsea are champions league winners for 2021 the blue boys from london beat manchester city 1 0 in porto to lift the european crown for their second time it s now party time for thomas tuchel and his boys congratulations we all know that the true champions are you manchester city above the ones who really deserved and deserve that trophy were you and your history consolation for man city but they are still the best team in manchester,"[('barca', 0.4251), ('ucl', 0.4355), ('champions league', 0.4818), ('champions league winners', 0.5201), ('ucl chelsea', 0.5453)]"
234,were set for the big game tonight just one outcome win win win those supporting manchester city for the win sho great week for the city of manchester eh trev to all man citys fan sending love and light from the blue corner try again next season its not that deep una hear chelsea won the champions league for the second time as a kai havertz goal secured a tense 1 0 victory over manchester city in saturday s may 29 final in porto shattering pep guardiola s dream of lifting the trophy for the third time a decade on from his last triumph not the result wished for but congrats to for becoming a champion of champions hard luck still manchester city is love dil toot,"[('outcome win win', 0.4129), ('manchester', 0.4256), ('champions league', 0.5057), ('manchester city', 0.5094), ('chelsea', 0.5117)]"
235,arsenal and man united fans all crying tonight this is actually a perfect day for every chelsea fan just glad to see man city still not have european glory lmaooooo what a game play guys congratulations to the team chelsea to win uefa champions league by 1 0 with manchester city great team effoguys love you from the bottom of my heart congratulations to all chelsea fans beating man city thrice is a huge display of class raheem sterling stay at man city is long overdue to become the best a feat for only the best arsenal beat chelsea home and away so by deduction arsenal is better than chelsea which is better than man city man city didnt play bad chelsea had done their revision made man city look normal well played cfc,"[('chelsea fans', 0.533), ('united fans', 0.5364), ('best arsenal beat chelsea', 0.6004), ('man united', 0.6089), ('man united fans', 0.6385)]"
236,champions and king of europe congratulations a well deserved victory well played manchest lost my 20 smackers on man city but fair play to chelsea omid theres a happy iranian in ipswich tonight lap up the glory sir well played omo man city will win next year watch and see man utd 3 man city 0 chelsea 2 man city 0 liverpool 6 man city0 nottingham forest 2 man city 0 aston villa 1 man city 0 happy birthday x the only team that can beat man city 3 times in a row they said chelsea won cl in 2012 was lucky this time we did it again by winning porto atletico madrid real madrid and man city in style chelsea for you,"[('chelsea', 0.5456), ('man utd man city', 0.5638), ('man city liverpool', 0.6196), ('chelsea man city', 0.6546), ('man city chelsea', 0.6937)]"
237,man city fans right now chelsea face our b team cant wait for them to play our first team in epl next season kante is a class wherever he goes trophies follow hahaha ok ok to a man we were phenomenal tonight sure city will do it eventually but it s our night tonight that was man citys best shot lmao and it wont even get easier next season top teams will be ready peps brilliance is also his achilles heel give zidane this man city team in 3yrs he will deliver the ucl to them well its good man city didnt win now i want to see who will win the africans best when we have so many top flight naija players who played exceptionally well this seasons ndidi iheanacho chukwueze and co,"[('city team', 0.4446), ('man city fans', 0.4811), ('chelsea', 0.5036), ('next season kante', 0.5185), ('man city team', 0.5432)]"
238,at man city good game and chelsea deserved it three time finalists chelsea won the champions leagues for the 2nd time agains oh man city niceeeee thank you very much for prediction made earlier in favour of man city once again i do appreciate it chelsea s edouard mendy becomes the first african goalkeeper to win a champions league title as chelsea beat manchester city by a lone goal of course and the only achievement he can claim in man city is that he took them to their first ever uefa champions league final but apafrom result of the game foden and kante are the best players in pitch iam not a man city fan but foden will surely going to became a next big thing in football yeah chale man city won this cup in my books,"[('champions league title', 0.5214), ('man city good', 0.5364), ('chelsea beat', 0.5367), ('time finalists chelsea', 0.5418), ('man city fan', 0.5641)]"
239,bigger than man city false no one could have done a better job than aguero for city i am happy manchester city didnt win the champions league i was hoping that manchester city would have been champions of europe tonight i always had a soft spot for manchester city over the years long before the arabs came on the scene i ve had the same thought since i was sat at the etihad next to someone with liverpool shorts on supporting man city there s easy ways to win don t overthink it funny that chelsea brave and tactically spot on and what a job tuchel has done in just six months man city underwhelming congratulations chelsea f c we are gargantuan club,"[('job tuchel', 0.4113), ('manchester city', 0.4206), ('chelsea', 0.4497), ('happy manchester city', 0.498), ('congratulations chelsea', 0.5184)]"
240,man city were absolutely incredible and clearly the best team in the world for most of the season winning the premier league by a mile and yet they get to the cl final and get deservedly beaten by 4th place chelsea who end up champions of europe love you chelsea uefa champions league final chelsea defeat man city 1 0 to win the champions league havertz goal wins champions league for chelsea against man city chelseas kai havertz repaid some of his huge transfer fee as his first half goal sealed a 1 0 win for his side over manchester city in the champions by dua lipa has turned up and preformed well at more champions league finals 1 than man city 0,"[('4th place chelsea', 0.5304), ('champions league final', 0.5319), ('final chelsea', 0.5714), ('chelsea uefa champions league', 0.5768), ('man city chelseas kai havertz', 0.6478)]"
241,it s amazing cause football analyst have been heaping praises on him for playing without a traditional striker all season long the other one said pep can play 11 defenders and wins cause he is a masterclass i cant wait for chelsea to beat manchester city in the ucl finals so that i can tweet jesus wept chelsea have won the champions league for a second time pep guardiolas team selection did surprise me tonight fernandinho is the heabeat of that team he should stahe gives manchester city that little bit more protection also they need a number 9 but much better with gabriel jesus on the pitch the false 9 system didnt work man city fans and selenators are still staying friends right i really started to enjoy football because of you so man city win the premier league,"[('fernandinho', 0.4119), ('amazing cause football analyst', 0.444), ('time pep', 0.4451), ('tonight fernandinho', 0.4474), ('pep', 0.4641)]"
242,tuchel knows how to beat city man unreal performance by chelsea ngolo kante what a player its a crying city manchester we will be back stronger next season we beat man city 3 times in a row do you know how crazy that is tuchel the players were determined to win this we wanted to be the stone in man city s shoe we encouraged everybody to step up to win their one on one battles we deserved this congrats to pompey boy mason mount and the rest of chelsea on winning the champions league 2021 in porto by beating man city 1 0 fully deserved well done mason mount and the london blues liverpool bounced back from defeat in kyiv to win the trophy something manchester city will doubtless want to emulate next campaign,"[('champions league', 0.4226), ('chelsea', 0.4615), ('chelsea ngolo kante', 0.4666), ('trophy something manchester city', 0.4994), ('tuchel', 0.5586)]"
243,but it shall be chelsea who meet villarreal at the super cup in belfast hopefully later in the summer who end the season on a high man city man utd and surprise third team dominate premier league team of the season 2020 21 man city going prime rory delap has made my night yall realize we won this thing with a clean sheet against man city gaada yg perlu disesali dari man city they doing great job prospek tuh ada ditambah ambisi dari owner berdampak ama tim gg m8 he was just too good today have to say it even as a man city fan he was phenomenal in his role with his play style,"[('man utd', 0.4676), ('man city fan', 0.4694), ('premier league', 0.4742), ('premier league team', 0.4942), ('chelsea', 0.6013)]"
244,i love it even though i dont like chelsea i love seeing man city fail to get the trophy theyve literally invested a billion pounds for i really wanted pep s magic to work man city to lift the cup amp ag ero to score the equaliser but at the end of the match it s all bout who was a better team congrats man city s board before the takeover is the only reason your club is still standing today you re welcome mason mount won in his first ever champions league final against man city match report chelsea 1 man city 0 chelsea are the champions of europe again lovely end to your man city career have a nice time in barcelona we are coming for you league title next season we are the champions,"[('champions league', 0.5126), ('chelsea', 0.5728), ('man city match report chelsea', 0.6396), ('chelsea man city', 0.6751), ('man city chelsea', 0.7052)]"
245,chelsea are winners once again after defeating manchester city 0 1 to lift the trophy tuchel is an incredible manager changed their fortunes immediately and had man city in jail all game rudigar azpi and christensen were rock solid gave almost no chance to any man city players and kante is almost equal to 3 players in midfield amazing work rate one chance and chelsea used it to win the match but this is the icing on the cake winning the champions league against the citizens manchester city 0 1 chelsea kai havertz goal secures champions league trophy for chelsea blues forever man city s best and only chance of winning it and they played shiteeeee hahahah love it bro the most important pathat chelsea is the champion,"[('champions league trophy', 0.4823), ('manchester city chelsea', 0.5057), ('chelsea blues', 0.517), ('chelsea', 0.5297), ('chelsea kai havertz goal secures champions league trophy', 0.6237)]"
246,this has been a tumultuous season for chelsea with a bunch of new faces and a managerial change midseason however their story had a happy ending with a 1 0 win over man city in the here is my recap of the match alrighttt bro man city has won ngolo kante is a world class player aguero amp city were a match made in heaven a journey which gave the club the greatest moments in the clubs history 10 years at mancity with 15 titles congrats mason mount and the rest of chelsea on winning the champions league 2021 in porto by beating man city 1 0 fully deserved well done mason mount and the london blues,"[('bro man city', 0.4318), ('man city', 0.451), ('champions league', 0.4614), ('chelsea', 0.5061), ('match alrighttt bro man city', 0.5093)]"
247,guys the chelsea football club was crowned as europe champion team congratulations to all the blue fans the team the directive the coaching staff etc congratulatios to the manchester city too for be a great rival had a great night only to come home and get my heabroken by soccer but well done man city we still proud of you they are litterally heroes cuz they saved us all from the villains man city kante is the best player in the world brilliant you ve raised him right best pafor us is my son is playing at the man city cup in san diego i can t wait to wear my shiall weekend around the fields chelsea stun man city to win champions league chelsea were crowned european champions for the second time as kai havertzs,"[('chelsea football club', 0.5353), ('fields chelsea stun man city', 0.5538), ('champions league chelsea', 0.5773), ('europe champion team congratulations', 0.6076), ('chelsea stun man city', 0.6189)]"
248,it was a really good final chelsea fully deserved winners pep tried to be clever with his team selection and tactics and got completely out thought and outfought by tuchel never seen man city look so ineffective kante and cihilwell outstanding chelsea played really well congratulations to chelsea for their second champions league trophy man city fans we dominated the whole game kept more possession than you had more attempts up blues and for the ladies please suppoour guys by giving him good pussy to eat for tonight man city guys should go and hug transformer he managed the best bayern munich team and the best manchester city team its an honour to defeat man city man city will definitely try and sign kane after that performance manchester city got premiere league trophy you should be proud of your club,"[('best manchester city team', 0.5524), ('outstanding chelsea', 0.5636), ('final chelsea', 0.5659), ('second champions league trophy man city fans', 0.6098), ('good final chelsea', 0.6615)]"
249,chelsea are champions of europe once again congratulations fc city was not at their game today just one game winners take all when will it be my time to celebrate a championship man we havent had any luck at manchester city but i think the future is better and that we will be better with everyones suppo chelsea fc are winners of this years champions league with a 1 0 win over manchester city fc i love seeing man city fans cry it s my daily medicine my weekly energy and my monthly inspiration their loss is the only reason i m still alive i was born to witness and enjoy the failure they have achieved,"[('manchester city fc', 0.5379), ('man city fans', 0.5383), ('chelsea', 0.5646), ('chelsea fc', 0.5772), ('everyones suppo chelsea fc', 0.6182)]"
250,i don t even know what to say boys but congrats to our beautiful team for their unbelievable season we ll be back stronger world has now discovered what manchester city can do in champions league still pep is the best thing ever happen to manchester city football club we will win it next season good night folks we did it champions of europe wow what a match that second half was really intense brilliant defending from chilwell rudiger and azpilicueta we looked really dangerous tonight and man city just couldnt stop us i am grateful to be here and i will always be grateful for the opportunity manchester city gave me manchester city fans and supporters world wide go and listen to ease your mind by wizkid,"[('manchester', 0.4896), ('opportunity manchester city', 0.5137), ('manchester city', 0.5302), ('manchester city football club', 0.5602), ('manchester city fans', 0.6482)]"
