,tweetpositive,keyphrases
127,the total embodiment of a legend at manchester united a unique talent to equal the likes of best law and charlton i used to deliver his sister s milk anderson for greenwood man united getting a great deal his impact has been huge and at just 26 years old i look forward to seeing what bruno will achieve with manchester united over the next few years good morning to all manchester united fans here s some bruno assists to begin your beautiful day with 9 18 of bruno s premier league goals this season have been penalties which people often dis credit him for however he s scored 21 22 penalties taken for manchester united an incredible record since teddy roosevelt is trending on twitter here is one of our favorite quotes by him,"[('premier league goals', 0.3902), ('man united', 0.4058), ('united fans', 0.4114), ('manchester united fans', 0.4377), ('charlton', 0.457)]"
128,i would be so much happier if he went there honestly haha but truthfully imagine a man united cr7 jersey in 2021 he signs players he feels are needed now this is what makes him the very best yes we all know he spends but man he spends right and delivers looking at united and chelsea that will always spend during summer transfers yet they are still behind city in terms of what they do just finished watching this series so good reminds me of some epic times with my cousin laila and the drummer in it is called ayesha manchester united kingdom at 23 the manchester united footballer marcus rashford has become the youngest person ever to top the sunday times givi,"[('manchester', 0.4519), ('manchester united', 0.474), ('man united', 0.4909), ('man united cr7 jersey', 0.4927), ('manchester united footballer marcus rashford', 0.5045)]"
129,manchester united needs a good ball playing cb soon a cdm which is very important like bissouma and a rw asap offload the tired ones and recoup with a new team pogba needs to sign at 23 the manchester united footballer marcus rashford has become the youngest person ever to top the sunday times giving list the striker has donated 20 million to food poverty and community charities a sum greater than his personal wealth welcome to manchester united maria yoooo barcelona guila manchester united por favor man united plays counter attacking its not just that bro tbh man city play a high line possession based football and are very good at it got a good balance yeah and are quick in transitions and recover greatly mind you their defence was also shit last season,"[('rashford', 0.4659), ('guila manchester united por favor man united', 0.4892), ('manchester united', 0.4974), ('man united', 0.5347), ('manchester united footballer marcus rashford', 0.6352)]"
130,cristiano ronaldo has more league goals this season than haaland and mbappe his numbers despite him being 37 next year are still amongst the worlds best manchester united signed zlatan ibrahimovic at 36 no clue why some fans would have a problem with signing him eric cantonas best ever manchester united goals via interested in learning bike maintenance get in touch we have free courses coming soon manchester united kingdom yarmolenko for rashford man united getting a great deal if bielsa retired after sunday it would be like losing a true love devastating but id treasure every moment this man has brought to my football club bielsa has reunited leeds united cristiano ronaldo at his best arsenal vs manchester united 1 3 champi via,"[('ronaldo', 0.451), ('cristiano ronaldo', 0.4698), ('best manchester united', 0.493), ('football club bielsa', 0.5071), ('leeds united cristiano ronaldo', 0.5525)]"
131,playing for manchester united must be so good nowadays especially if you re a limited player from the youth academy amp have a the first positive thing ive read out of asia since ji sung park played for man united a euphoric and emotional feeling thank you for posting this its made my day paul pogba and amad diallo from manchester united holding palestines flag in solidarity after the match is really something beautiful and appreciable much love and respect if harry kane goes 2 man united he stands a chance of winning d super cup if united win d europa league in conclusion harry kane has a good chance of winning his first major trophy if he leaves tottenham dis summer,"[('manchester', 0.4353), ('tottenham dis summer', 0.4488), ('united', 0.4723), ('manchester united', 0.5447), ('man united', 0.5816)]"
132,we agree ronaldo has had a lot of good performances some are almost excellent but nothing reaches 2011 final messi manchester united super quality products bestie my heart she s saying goodbye for good glory glory man united president moon is a leader with goals he was effective in the united nations smaman pres biden recognizes integrity in world leaders ole s man management is good though and a return to united is an homecoming for cr7 no need to do any gragra his former teammates are the current coaches now it is like true love gggmu manchester united is the biggest club in the world despite being in a smaller market then london clubs so is liverpool why bc of the achievements we are big despite our achievements winning enhances the brand the value and the sales,"[('messi', 0.4298), ('ronaldo', 0.4479), ('manchester united', 0.476), ('man united', 0.5114), ('final messi manchester united', 0.5565)]"
133,from the first time i watched him play for spurs he looked to me like a man united player we need to first strengthen the back and the midfield then we can sign him remember this era league titles 3 champions league final appearances in 4 years good times good luck in the europa thing a player held up a shiin tribute of after scoring the tangerines third goal in their play off game against oxford united tonight that was a touching but fitting tribute rip young man manchester united funny baby grow with free p amp p made from 100 soft natural cotton when you plan and set goals dreams come true manchester united kingdom,"[('man united', 0.5447), ('man manchester united', 0.5641), ('united player', 0.604), ('young man manchester united', 0.6566), ('man united player', 0.693)]"
134,thats why i have his photo as my avatar shed blood for leeds united top man best wishes for the future to him and pablo david moyes i couldnt say any more than im hopeful jesse might want to come here thats up to manchester united but hes been a positive signing he has been consistent ever since he left man united i wish him all the best this morning we enjoyed a pe session lead by manchester united foundation yes me too fully vaxxed and raring to go back have also been considering the via dublin option and getting a cheap ryanair flight to liverpool which would save the trip and from manchester a man much beloved here in the united states as well,"[('david moyes', 0.3917), ('leeds united', 0.4226), ('man united', 0.4265), ('hopeful jesse', 0.5335), ('leeds united top man', 0.5397)]"
135,sancho would love to play for man united according to fab unlike liverpool and chelsea we don t need to sell to buy the player bvb would like the deal done before the euros it s all coming together now i couldnt say any more than im hopeful jesse might want to come here thats up to manchester united but hes been a positive signing man united will win the pl if we recruit well returning to manchester united would give cristiano ronaldo the chance to spend a couple of seasons playing a leading role for a club with ambitions of winning every major trophy in what would also be a favourable environment for his family huge congratulations to ainara who won the and competition to research design and map f,"[('ronaldo', 0.3882), ('manchester united', 0.406), ('sancho', 0.4142), ('man united', 0.4648), ('positive signing man united', 0.5474)]"
136,this constant asking if shearer regrets joining manchester united on motd he joined his favourite club at the absolute pinnacle of the entertainers era the best period in nufc s modern history and to work for the most inspirational manager in geordie eyes the world s seen he also capped off a wonderful run of captaining manchester united at every single age level hes played at 17 year old shola shoretire has won manchester united s jimmy murphy young player of the year award mum left looking like elephant man finds miracle cure to swelling on amazon sir alex ferguson hails fantastic manchester united star bruno fernandes che liv city lets win trophies,"[('inspirational manager', 0.426), ('sir alex ferguson', 0.4273), ('manchester united', 0.4721), ('fantastic manchester united star bruno', 0.5151), ('shearer regrets', 0.5756)]"
137,i have said all along that there is a tremendous character in this team we dealt very well with being a man down and the lads deserved the draw john caulfield the perfect transfer window for manchester united tommorows article on manchester united channel is pretty clear and simple summer transfer talks what a career mate absolute legend for what youve done as a player and for all the trophies youve lifted top man as a united fan i was very happy to see you lift the premier league trophy and then the f a cup have a wonderful retirement great see paddy back at the club lovely man loves united blow more young star of our loverble club forever man united one,"[('manchester united channel', 0.4794), ('manchester united', 0.4942), ('united fan', 0.5168), ('manchester united tommorows article', 0.5591), ('man united', 0.5613)]"
138,manchester united are happy with their central striker options before cavanis renewal they were looking at harry kane aviation company 748 air services has increased its service offering by launching two daily flights between nairobi and kisumu these are our core strengths there will be no flight cancellations and delays mr jibril barca has turned to manchester united this fall is epic i couldnt say any more than im hopeful jesse might want to come here thats is a great player and would only help and benefit awb for being here bargain at 15m they look really colorful i like the arsenal one and the manchester united won they look really cool they look very colorful manchester united agree personal terms with jadon sancho we all follow united,"[('cavanis renewal', 0.408), ('manchester', 0.4464), ('united', 0.5343), ('manchester united', 0.5537), ('colorful manchester united', 0.6239)]"
139,this summer cristiano ronaldo at manchester united leo messi at manchester city not bad uhn i consider you an honorable man with an outstanding story of perseverance you define everything that is great about the united states of america and i wish you the very best god bless you trans fer sancho would loved to play for manchester united according to fabrizio ramano if kane goes to manchester city chelsea will land lewandoski manchester united already have edison cavani epl next seasons gotta be so so interesting the replay still remains my favourite united game will we were massive underdogs once again til jimmy gteenhoff stooped to head in the winner happy days indeed for us of the red persuasion manchester we love you alex george best the bes footballer ever to wear a manchester united shi,"[('manchester city chelsea', 0.5361), ('favourite united game', 0.5704), ('manchester united', 0.574), ('manchester united shi', 0.6071), ('manchester united leo messi', 0.6123)]"
140,raphael varane is open to moving to an english club and is one of the top names on manche signed wayne rooney manchester united shiwith coa absolutely fantastic and sourced directly from a signing session with roo good night friends of manchester united will never forget the nuno had a dream at manchester united quarter s will never get to sing that again which makes me sad the bloke did good it s been a blast thanks for the memories incredible work from our man landing 40 1 and 6 1 winners on tonights game between blackpool and oxford united great stato the weekend jadon sancho is manchester uniteds priority and the player would love the opportunity of joining manchester united,"[('manchester united', 0.5029), ('wayne rooney', 0.5157), ('raphael varane', 0.5406), ('manchester uniteds priority', 0.5476), ('wayne rooney manchester united shiwith coa', 0.6455)]"
141,on this day in 2008 manchester united won the champions league after an iconic 6 5 penalty shootout against chelsea glory man united i watch you in the wwf in the wwe i wish you turn president i have the united states of america in the year 2024 be your i have the united state fbe your vice president undertaker or kane i am your biggest fan since i was a little boy now i m a big man frank this man better be the next president of the united states how lovely amp fantastic it will be if asisat oshoala should sign for manchester united manchester united fans really calling maguire best defender in the epl dfkm funniest thing i ve seen in a long while brilliant player since he left manchester united,"[('chelsea glory man united', 0.4523), ('man united', 0.4629), ('united fans', 0.5036), ('manchester united manchester united fans', 0.5304), ('manchester united fans', 0.5324)]"
142,signed wayne rooney manchester united shiwith coa absolutely fantastic and sourced directly from a signing session with rooney so just discovered this new thing a drink in town new to me reckon it might catch on manchester united kingdom when oli burke scored i was like siuuuuu please dont let me down dont let us down and dont let yourself down if you love this club sign the petition the glazer family teamviewer adidas tag heuer cadburys and melitta we want change at manchester united next season we will have a tight title race between these 4 sides i think i back liverpool we have the best record last 12 games with 0 cbs man utd came from behind to beat aston villa 3 1 at villa park and it was the perfect response to chelseas win at manchester city,"[('liverpool', 0.494), ('manchester united kingdom', 0.5068), ('united next season', 0.5182), ('manchester united', 0.5204), ('wayne rooney manchester united shiwith coa', 0.5647)]"
143,harry kane has a chance of winning his first ever major trophy as early as next season if he leaves totenham and joins either manchester united chelsea or manchester city this summer man like true united fan love your content the first cup final i fully remember mainly cause united were in it remember being excited as hell and playing subbuteo on the living room floor whilst watching it with my old man i am a manchester united season ticket holder this is what i ve dreamed of ever since i went to my first game as a kid mad,"[('united fan', 0.4418), ('manchester united', 0.452), ('kane', 0.4717), ('harry kane', 0.4913), ('true united fan', 0.495)]"
144,after a nearly 2 hour hold phone said 30 to 40 minutes jerry v did an outstanding job of turning a negative into a positive he was able to answer all of my questions and book the necessary flights coming and going give that man a raise i m actually so grateful to be a united fan man city and chelsea fans will never understand what it means to suppoa club like ours their s are empty vessels ours is loaded with culture and history whatever happens some manchester united fans dont know how blessed we are that we have a front 3 4 that can play each others position,"[('chelsea fans', 0.4336), ('united fan', 0.4717), ('united fan man city', 0.4806), ('united fans', 0.4954), ('manchester united fans', 0.5115)]"
145,yeah they aren t going to sell a valuable player for peanuts potter has developed a number of players but he s the main standout for me anguissa would be perfect for liverpool think he would for man united too how i wish man united could pick him up for second term because hes more of a mature professional at his prime now without this man we do not get promoted pablo el mago hernandez you are a leeds united legend and always will be manchester united ready to snap up cristiano ronaldo in stunning transfer via salute you all guys meaning we are a lot here man united fan manchester united earn the european glory and they are the champions what a day it was for me a you play for united young man you deserve to be there,"[('united legend', 0.4163), ('leeds united legend', 0.4258), ('man united fan manchester united', 0.4449), ('man united fan', 0.4635), ('man united', 0.4652)]"
146,i followed you because you are manchester united fan believing you are responsible and loyal to your wife i trust god in your life that you are joking with that collaboration stuff man united can sign the perfect foil for fernandes in summer transfer window keep calm and love man united remember my old man taking me to this stood in the stretford end still gives me goose bumps i was lucky to meet him as a 16 year old just before i started army basic training in 1986 totally star struck as he was england and united captain um honestly i would buy cristiano ronaldo tbh cause i think if we had him we would be number 1 on the premier league table i suppomanchester united,"[('manchester united', 0.5085), ('man united', 0.5269), ('united fan', 0.5561), ('manchester united fan', 0.5995), ('love man united', 0.6044)]"
147,thats great news for tobin and for the team im glad she left man united to get the treatment she needed veljko paunovic has been full of praise for the former coach quite apt that we re playing manchester united in nuno s last game on sunday man united officially released their greatest xi of all time and ronaldo was featured you go last forever so long as u de suppomanchester united on this know about man who reintroduced tea to america and made it popular dish on menu across continent and also turned portland into gourmet tea capital of world at man city he wont be indispensable just another luxury addition despite his quality just another kdb who i love btw manchester united forever then a transfer to manchester united cool whoever the insider is well done,"[('suppomanchester united', 0.4021), ('manchester united', 0.4083), ('btw manchester', 0.4363), ('manchester united cool', 0.4378), ('man united', 0.4623)]"
148,kane is arguably best striker after lewa so says i would take son over kane good to see silloths finest recognised for an excellent first season back in the football league what a day it was for me as a supporter what an incredible job he has done funniest quote of the week must be from commercial director mick livesey andy is an amazing guy he is really special and his suppoof the club is huge is this the same man who ruined hereford united and the lives of thousands of fans manchester united should win this final glad you started supporting manchester united,"[('lewa', 0.3566), ('manchester united', 0.3938), ('fans manchester united', 0.4419), ('best striker', 0.4434), ('kane', 0.5631)]"
149,that this is the biggest outpouring of grief from fans at the loss of a manager since fergie stepped down at united is testament to what a great man is amp how grateful we are to have had him with us for 4 years clearly you are manchester united fan good to know united can sign the perfect foil for bruno fernandes in summer transfer window the places weve been to the friends weve made the joy weve had and its all thanks to ma good evening ssg my happy weekend to you and all manchester united fan jah bless a former man united fan patronising a whole fanbase cute,"[('manchester united fan jah', 0.5375), ('united fan', 0.5743), ('manchester united fan', 0.6036), ('man united fan', 0.6118), ('former man united fan', 0.6192)]"
150,it is very visible to the blind that mason greenwood has been fantabulous since he made his first appearance after rising through the academy greenwoods goals have saved manchester united so many times below is the link to the video look what happened to city man they improve way than us good evening manchester united family goodnight he also thought moysey would be perfect at man united wow thats was really manchester united blood man city have won more trophies in the last 2 months than man united have won in the last 3 years its hard to explain how much this goal means in the context of leeds uniteds history and how important this man was to giving leeds a chance in the big time a living legend el mago,"[('leeds', 0.4683), ('man united', 0.4976), ('leeds uniteds', 0.5061), ('academy greenwoods goals', 0.5114), ('leeds uniteds history', 0.605)]"
151,manchester united are still in better position to win it next season than juventus are also they finished behind psg amp leipzig not in a group where 2 teams are guaranteed to go through van der sar s saved it united again the newly crowned champions of england are the new champions of europe may be your club chelsea should help us out sir alex heaps praise on fantastic man united star we re looking at the squad and i hope we re going to strengthen man united that is very good when last did they lift the premier league would brightons yves bissouma be a good signing for manchester united he would love to join manchester united the utmost respect for giannis man,"[('united', 0.4482), ('chelsea', 0.4826), ('manchester united', 0.5215), ('club chelsea', 0.5423), ('man united', 0.5587)]"
152,fabinho came back into dm against arsenal wolves villa man united west brom and burnley and we won all them games which shows how having him back into dm is crucial for us longest time between united games since i was about 10 it was good to be back old trafford football stadium sir matt busby way manchester a true legend of the game i want cristiano ronaldo to retire at manchester united omg im so excited for this just hope its not a temporary glimmer of hope thank you man god bless united states of america wolves vs manchester united 3 points is a must for united via live now people sancho is actually a manchester united player finally liverpool have won the cl city 32 points ahead and champions not a bad window for manchester united,"[('united player', 0.5204), ('manchester united player', 0.5244), ('man united', 0.5379), ('manchester united omg', 0.56), ('arsenal wolves villa man united west brom', 0.5717)]"
153,oh glory manchester united i absolutely stan her fighting for her man the doves were righttt theyll be united and new beginnings pls can any manchester united fan gift me this pls will be very happy manchester united have a great final third structure with depth width anchors and compactness and not only that they a the places weve been to the friends weve made the joy weve had and its all thanks to manchester united football club irwa when they are celebrating his victory manchester united have a great final third structure with depth width anchors and compactness and not only that they are much more dynamic with their movements dynamism against a set defense is also a qualitative confidence thing you see that in the north london derby,"[('manchester united football', 0.5673), ('manchester united football club', 0.5827), ('glory manchester united', 0.6092), ('victory manchester united', 0.611), ('happy manchester united', 0.6127)]"
154,dennis irwin the only manchester united player i admired and the only good player ever played for that rival club what a phenomenal job he s done i would do anything to get harry kane at manchester united anything why manchester united winning the europa league is good news for celtic via watch this alan i bought the film from a great film but it is a revamped version of the 1997 bbc tv film manchester united family tree which you can see through youtube now this is why manchester united football club is the greatest club in the world people who say otherwise don t watch football happy friday episode 42 with is now live we were super excited to explore what its like playing for bris cannot wait to watch sir alex ferguson never give in,"[('manchester united', 0.5448), ('manchester united football club', 0.5667), ('manchester united football', 0.5808), ('manchester united player', 0.5808), ('bbc tv film manchester united family tree', 0.6178)]"
155,like so many fans i cant describe the glowing sense of pride i fe fun fact friday we all have a big interest in spo both local amp international with our lead singer r n n being a massive leeds united fan here he is celebrating stuadallas last minute winner against man city earlier in the season nigeria our own boy just won the man united player of the year award well the greatest player in man united history won ucl world cup and balon d or can t say the same about your unicef ben arfa what a legend of a man lets celebrate the success of our manchester united players happy birthday manchester ship canal,"[('man united player', 0.5321), ('united fan', 0.5392), ('man united', 0.5396), ('pride', 0.5414), ('massive leeds united fan', 0.5485)]"
156,i m a man united fan myself but any fan of the game appreciates what he has done to get wolves in position as an established premier league club whilst being openly passionate about his job jc is the most deserving candidate for 6moty let s go let s be united ssggggg good evening to you ssg my player of the is bruno fenadez the guy change everything in man united am a chelsea fan this is good for manchester united barcelona turning into what we have become post fergie a legend for manchester united i hope martial will improve and maguire will recover fully shoretire relishes winning manchester united best young player award manchester united the reds go marching on on on,"[('manchester united', 0.47), ('chelsea fan', 0.4739), ('united fan', 0.5455), ('man united', 0.5788), ('man united fan', 0.6526)]"
157,two of our best game 3 1 vs arsenal and 4 2 vs man united are won without him shows that we can play a good football without him i prefer cheering the greatest manchester united get your questions and thoughts in below and well do our best to get you heard hearts of oak fans we are on top of the table what s is super about english clubs only manchester united and liverpool is super manchester united should go for jadon he is young and can make a great impact in the team lukas earned a lot of penalties in high school and always converted from the spot even his run up is very much like his namesake from man united keep working for me its manchester united winning the league,"[('manchester united', 0.4491), ('super manchester united', 0.4634), ('man united', 0.5368), ('greatest manchester', 0.5541), ('greatest manchester united', 0.5846)]"
158,manchester united are in love with jadon sancho but say it in fabrizios voice takes us through how ole gunnar solskjaers project has transformed manchester united and how he can take us back to the top of english football i couldn t care if was 50 years old if there was any chance in hell that i could see him in the red of manchester united again i want it to happen if there s a chance then why not he s still highly motivated and is nowhere near the end just yet i m all for it man,"[('manchester', 0.3303), ('ole gunnar solskjaers project', 0.3717), ('jadon', 0.3733), ('manchester united', 0.3988), ('jadon sancho', 0.4333)]"
159,and remember manchester united has mason greenwood i am pretty sure he will be above our expectations he will lead our line just a matter of time we dont need haaland kane or mbappe to be honest rashford greenwood sancho that trio sums up everything shows you what berardi means to this club when he got injured and the club kept him on for another year to sohis treatment out great man who will always be a legend at leeds united i say 90 million plus jesse lingard and he must go to man united cause city is better waiting for haaland really looking forward to this weekend this podcast is very interesting significant insights on the strategy that is being used for harry kane to join manchester,"[('harry kane', 0.4543), ('kane', 0.4715), ('leeds united', 0.4837), ('haaland kane', 0.5022), ('man united', 0.5221)]"
160,edi i told you manchester united is the greatest team in the world while their fans best fans at least w cristiano ronaldo closer than ever to manchester united return manchester united can sign the perfect foil for bruno fernandes in summer transfer window one tiny pull pictured otherwise excellent at 23 the manchester united and england footballer has become the youngest person ever to top the sunday times giving list the striker has donated 20 million to food poverty and community charities good morning citizens last night games were amazing fans back at old trafford mancheste he is such a nice soul that because of his best effoand even during crunches of resources our nation stand united during this thirteen years ago today my greatest night as a football fan my favourite player harry kane to manchester city,"[('manchester', 0.4674), ('manchester city', 0.478), ('old trafford mancheste', 0.4783), ('manchester united return manchester united', 0.5418), ('manchester united', 0.5551)]"
161,our manchester showroom offers a range of modern furniture and accessories for living dining sleeping home office and garden we have to win our best night under nuno was a win vs man united at molineux let s end one of our best managers ever reign by replicating it free sticker in all orders over 5 ex delivery from today til sunday enjoy manchester united kingdom hopefully will be at manchester united next season can t forget his man of the match display at home to united staof 2020 suppoi needed for this amazing man he has raised 100s of thousands for others for cancer research and jack rigby etc lifelong united supporter who now needs our help thankyou we re excited to announce a very special collaboration with,"[('manchester united', 0.4359), ('manchester', 0.4487), ('manchester united kingdom', 0.4533), ('man united', 0.4592), ('manchester showroom', 0.6167)]"
162,becomes first artist with 5 us diamond singles as thats what i like when i was your man hit 10x platinum shoretire wins man united s young player of the year award we look forward to the cup which will also feature and a very special collaboration with brings you this amazing louis van gaal tee liverpool to win man united to win ladies who suppomanchester united are too beautiful trending why manchester united winning the europa league is good news for celtic we hope it can be a positive day and move together manchester united target mauro arambarri has the fastest acceleration in all of la liga and was also included in the leagues most physical xi,"[('united', 0.4689), ('manchester united', 0.5319), ('manchester united target mauro arambarri', 0.5357), ('amazing louis van gaal tee liverpool', 0.5764), ('man united', 0.5853)]"
163,well said eddie pablo hernandez the first player who my boy sang and recognised the man is a legend a gentleman and forever a hero at leeds united all the best to pablo and his family may they march on together in happiness i heard clients love white men am also some cute white man from u k united state of kitgum and i will stachilling at from next month 1st july brilliant words about a brilliant manager big respect for nuno from a manchester united fan marcus rashford and national literacy trust launch child reading initiative but please can marcus or others suppo as we aim to help as many children with their literacy and well being as is possible it s well sis,"[('leeds united', 0.3855), ('manchester united fan marcus rashford', 0.3967), ('manchester united fan', 0.3981), ('united fan', 0.4169), ('eddie pablo hernandez', 0.4731)]"
164,on the 86th minute of his first match for manchester united a star was born anthony martial scored which will be remembered as one of the most iconic debut goals of all time adrien is doing well this season for dc united here s highlights of the best game he s played this season the announcer picked him for the man of the match me neither man going to be a class watch i watched a documentary last night called the united way and it was fantastic it made me wish i could ve watched cantona play at his peak the man was unbelievable best fifa match ever with an ai felt like escaping death that s down to manchester united it s been a good signing and good news for us since he came in january,"[('manchester united', 0.4238), ('iconic debut goals', 0.4521), ('time adrien', 0.4598), ('cantona play', 0.4659), ('anthony martial', 0.4975)]"
165,yesss manchester united kingdom this podcast is very interesting significant insights on the strategy that is being used for harry kane to join manchester united cavani is the best thing that has happened to manchester united since ronaldo and rooney left them class act anyway manchester united winning the premier league next season dont miss the europa league final between manchester united and villarreal on wednesday may 26 at 8pm showing on world hi brian my highlight was express fc picking up a 4 0 win making it 2 points clear of second place vipers timmothy could you please let me know the injury updates for my team man united ok shulms to all listeners of hot 100 9 ok,"[('manchester', 0.5029), ('manchester united', 0.5336), ('manchester united kingdom', 0.534), ('man united', 0.5545), ('yesss manchester united kingdom', 0.5695)]"
166,isn t it time someone outside the mainstream was given a chance casey stoney managed manchester united she s supremely qualified she d be a great shout no saturated but sweet nature manchester united kingdom let s bring this title home next season we knew he was good but had no idea that he was this good we are lucky to have him its true with man united you can only celebrate after hearing the final wiesel my manchester united perfect transfer window expensive window but would immediately make united one of the best teams in europe come to man united please you wanna enjoy the life here cristiano ronaldo has now won every major competition hes played in for man united real madrid and juventus go slowly we are united,"[('united', 0.3984), ('manchester united kingdom', 0.4093), ('manchester united', 0.4423), ('man united real madrid', 0.5009), ('man united', 0.5119)]"
167,you did wind up all the callers but thats what made it so entertaining you couldnt have been more partisan where is paul scholes manchester united i would pick out scholes he is the best midfielder of his generation scholes is a spectacular player who has everything honourable mentions include man city x2 manchester city are ahead of the standing tall always manchester united kingdom this boy is going places i ve told you a few times the love i have for your husband what a man what a player a true paof leeds united history who will never be forgotten why manchester united winning the europa league is good news for,"[('best midfielder', 0.4207), ('manchester', 0.4208), ('manchester city', 0.4221), ('manchester united kingdom', 0.4344), ('manchester united', 0.4525)]"
168,how is paul scholes not in yet manchester united i would pick out scholes he is the best midfielder of his generation scholes is a spectacular player who has everything pep guardiola thank you nuno shola shoretire has been named manchester uniteds young player of the year just 17 years old and the u23s top scorer this season ten years ago this week bramall lane hosted its biggest crowd of the season as met manchester united pogba lingard in the fa youth cup final veljko paunovic has been impressed with his coaching staff this season mejbri picks up major award amid man united debut talk one of the last rainy lockdown walks most picturesque manchester united kingdom secondly i believe they are starters and good for them wateva man united the best,"[('manchester united', 0.5094), ('manchester uniteds', 0.5104), ('man united debut', 0.5107), ('manchester united pogba', 0.5186), ('man united', 0.5426)]"
169,england thats for sure but anything can happen man united are the most interestd in him so probably there one of my favorite memory since i became a man united fan gary neville manchester united s greatest agent elvir boli scores one of fenerbah es most important goals ending uniteds 40 year unbeaten european home record defend more united dominate possession in games apafrom city and chelsea games dont say anything for the sake of your agendas man harry maguire is as good a cb as dias its a no brainer manchester united stars held the palestinian flag after a football match showing great solidarity with the palestinian peo ok good for man united manager,"[('manchester united stars', 0.5447), ('manchester united', 0.5829), ('man united fan gary neville manchester united', 0.6074), ('man united fan', 0.616), ('man united', 0.6199)]"
170,at 23 the manchester united and england footballer marcus rashford has become the youngest person ever to top the sunday times giving list the striker has donated 20 million to food poverty and community charities a sum greater than his at 23 the man united amp england footballer marcus rashford has become the youngest person ever to top the sunday times giving list the striker has donated 20 million to food poverty amp community charities a sum greater than his personal wealth pep guardiola out of everyone at manchester united i would pick out scholes he is the best midfielder of his generation one love man united at 23 the manchester united and england footballer marcus rashford has become the youngest person ever to top the sunday t,"[('rashford', 0.4602), ('youngest person', 0.4988), ('marcus rashford', 0.5004), ('england footballer marcus rashford', 0.581), ('man united amp england footballer marcus rashford', 0.6099)]"
171,congratulations to shola shoretire for winning the under 18 best player of the year at manchester united the one for the future and manchester united wins the world cup winjaldum has been an absolute cracker of a player for liverpool provided key goals on the road to trophies and glory for your club manchester united will go a whole season unbeaten in away matches if they dont lose their last match against wolves invincible the class of 2011 won the fa youth cup for manchester united for the 10th time this is the this man was the pure embodiment of leeds united if a player ever summed up a club this man was the heaof my club man united should go all out for this young promising,"[('manchester united', 0.4331), ('young promising', 0.4356), ('man united', 0.4755), ('club man united', 0.4917), ('club manchester united', 0.4961)]"
172,may 21 is one of the special dates for us manchester united fans i still remember very well this match that took place in moscow even though at that time i only watched it on television i was really moved when edwin van der sar managed to ward off a penalty from nicolas anelka moscow night unforgettable night as a manchester united fan youre all heroes of this great club manchester united congratulations united have one strategy that could allow them to have a big transfer window one thing i love is beating manchester united i m hopeful that jesse lingard might want to come to west ham but that s up to manchester united what a night to be a man united fan respect to the red army ggmu,"[('manchester united fan', 0.5642), ('manchester united fans', 0.5809), ('man united fan', 0.5831), ('great club manchester united congratulations united', 0.5854), ('us manchester united fans', 0.6081)]"
173,this fan hopes that harry maguire gets back fit on time for the uefa europa league final against villarreal on 26th may 2021 manchester united has been my team all along some manchester united fans dont know how blessed we are that we have a front 3 4 that can play each others positions thats a good one at 23 the manchester united and england footballer marcus rashford has become the youngest person ever to top the sunday times giving list the striker has donated 20 million to food poverty and community charities a sum greater than his personal wealth class act we would love to welcome either to manchester we are always talking with airlines about joining mht,"[('manchester', 0.4325), ('manchester united', 0.4657), ('maguire', 0.4681), ('united fans', 0.5198), ('manchester united fans', 0.5553)]"
174,as a manchester united fan even i cant hate gerrard what a player 2005 champions league final was one of the best individual performances ive seen bruno fernandes urges manchester united chiefs to sign napoli star really top player enjoying that winning feeling europa league finalists manchester united have now won seven of their last nine game like so many fans i cant describe the glowing sense of pride i feel everytime i see an interview discussion with him gave us all so many wonderful memories i believe i probably now have the largest collection of colourised manchester united images helping bringing united s paul pogba stunner sparks manchester united comeback victory at west ham this one was super fun got to create some of the artwork for this feature of man utds 2011 youth team,"[('united fan', 0.545), ('feeling europa league finalists manchester united', 0.5745), ('manchester united comeback victory', 0.5791), ('manchester united fan', 0.6054), ('manchester united images', 0.6153)]"
175,what a team this was my favorite moment of season is actually alisons goal against westbrom huge congratulations to ainara who won the and competition to research design and map financing for a product which could be sold in the megastore ainara s prize included two tickets plus travel to watch a manchester united game europa is the place where man u belong go have fun in thursdays football boyz club must be respected i suppoman united but think kane really deserves this he has been outstanding whole season kamaldeen sulemana will succeed at manchester united or liverpool but ajax is the best option nordsjaelland coach you do realize that man united is the most successful club since the inception of the prem league in 92 right what an exciting final that match was lets do this,"[('united', 0.4328), ('liverpool', 0.4495), ('manchester united game europa', 0.5124), ('manchester united', 0.5289), ('man united', 0.5416)]"
176,nuno fully deserves a proper send off on sunday for the great job his done at wolves in his time there even though his wolves side have been poor this season hopefully wolves can end the season on a high by winning for nuno this weekend against man united i know for sure he is the best manchester united player ever one year down with my partner in crime looking forward to the rest manchester united kingdom i still have that video of us chanting who tf are man united during the cl final one of the best days of my life manchester uniteds marcus rashford tops the sunday times giving list the annual measure of philanthropy among the super rich we hope say ole gunnar solskjaer go lift the premier league title as manchester united manager one day,"[('manchester united manager', 0.4422), ('best manchester united', 0.4514), ('best manchester', 0.4539), ('nuno', 0.4744), ('best manchester united player', 0.4863)]"
