,tweetnegative,keyphrases
267,ngolo kante isnt good enough for chelsea same mistake he did against chelsea why should i hate chelsea chelsea had the advantage over leicester what a fucking melt want chelsea to get absolutely peppered by villa i don t even know who i ll suppoin cl final i don t want you guys to win and chelsea also ight fellas told myself after the chelsea game i would rage quit the season i m gonna go ahead resume my rage quitting 45 more minutes to save my tickets and your title ambition you fucking idiots thats the sentimental decisions of zidane that i always talk about why toy with a partnership thats proven itself same thing he did that ruined the match against chelsea,"[('chelsea', 0.4259), ('zidane', 0.4277), ('chelsea game', 0.4302), ('ngolo kante', 0.5388), ('kante', 0.5501)]"
268,declan rice is not a chelsea player supporting and advocating for him more than our current players and by slandering our current players is wrong and frankly a bit weird you re putting a silver spoon in his mouth kane amp sancho is ok but varane has no place in chelsea he messed up the line up against chelsea amp now benching nacho over varane in a do or die situation article lacks balance you go to great length to discuss some bad luck that has worked against us what about our victory against chelsea 2 shots on target flukey goal crystal palace 3 shots on target 3 goals a soft penalty at old trafford how come the claim is misleading,"[('target flukey goal crystal palace', 0.3101), ('soft penalty', 0.3125), ('chelsea', 0.3762), ('chelsea player', 0.4271), ('declan rice', 0.4624)]"
269,not racist but hes got a history of saying racist stuff and has a reputation for being racist among ex chelsea players i suppochelsea you clown and we absolutely shipped you back to madrid fans forget how we hated his guts at chelsea and man city away pls remove chelsea from the list i dunno them this imaturity is disturbing this first half might ve been worse than the one against chelsea would ve been a lot different if the penalty was given don t know if having to order 3 chelsea shirts for next weekend in different sizes is a sign i have put on way too much weight ye its for my home town dundee united not chelsea unfortunately i cant go to chelsea games just yet last time that happened it failed miserably against chelsea,"[('chelsea shirts', 0.4149), ('chelsea', 0.4165), ('madrid fans', 0.4268), ('chelsea games', 0.4312), ('racist', 0.4323)]"
270,it s actually mad that chelsea have made the champions league final and their leading goal scorer in the pl has just sev chelsea ladies stood no chance this is the craziest domination ive seen both in male and female football against city last 2 seasons we were very poor varane was very shaky and everyone saw yet zidane make no chance until the 80 min against chelsea ramos hazard very poor vini on the right very bad yet zidane played hazard for 80 mins and kept ramos throughout the game the same juve that s struggling to make top 4 today and chelsea who were 8th when lampard got sacked if you don t like him i get it but don t deny his coaching credentials,"[('craziest domination', 0.3594), ('champions league', 0.4222), ('chelsea ramos hazard', 0.4332), ('sev chelsea ladies', 0.4812), ('chelsea', 0.4853)]"
271,his last 6months at chelsea was a nightmare for him bro check your facts please dont jinx chelsea bro ill never call pep a takla again you have to focus on yours too and always bear in mind that you can never and ever score chelsea in your history never back to back injuries take a toll on form and fitness especially when a player like him has never really been scarred by injuries so often i wish he remained at chelsea coz he was enjoying his football here but he made his move sad for him and madrid that it didnt work out imagine being a chelsea fan and still not wanting to sign for them,"[('pep', 0.3042), ('chelsea coz', 0.3633), ('chelsea', 0.4045), ('chelsea fan', 0.4242), ('chelsea bro', 0.4603)]"
272,when are madrid fans going to realise that your nothing anymore since ronaldo left you got absolutely slapped by chelsea and now by villarreal who still have a cup final left to play by the way no owner with genuinely earned money will treat a club like a pet project chelsea is backed by an oligarch who loots russia the story of every player at chelsea sad to see the total weirdo then lists some ways to use menstrual blood to create your own personal magic teen vogue responsible for not arsenal fan here and the reds cards and penalties are the memories that he leaves behind in my books shitty transfer considering we let nacho and koscelney go free and then went for a pensioner from chelsea this club is ran by clowns,"[('arsenal', 0.4093), ('arsenal fan', 0.4724), ('madrid', 0.4966), ('chelsea', 0.5137), ('madrid fans', 0.6175)]"
273,varane trained for 3days and zidane bench nacho for him and we are losing blame it on 65 injuries all u want but zidane is the main problem both tactical and selection while benzema is a good player his attacking positioning is very stupid and useless and then that player signs for some other pl club and plays like complete ass zidane got it wrong by even starting varane he did the same with chelsea urg stick the vaccine in your ass chelsea or your mouth since they are basically the same place i don t think we need a cb at all,"[('cb', 0.4203), ('varane', 0.4324), ('complete ass zidane', 0.4451), ('zidane', 0.5375), ('zidane bench nacho', 0.6071)]"
274,he s such a legend as a chelsea fan it s just burned into your brain to hate spurs like they haven t personally done anything to me but you just hate them the first fixture i look at every weekend are spurs to hope they ve lost i know the chels score because i watch them an average not me please i don t give two shits about chelsea zidane and the team couldn t win the most important games this season vs sevilla chelsea and now villareal same thing against chelsea there was so much on the line but the players played with zero intensity hahaha never i ll just be missing the first 2 unfortunately chelsea need to answer for hazard and willian theyre war criminals,"[('chelsea zidane', 0.4002), ('sevilla chelsea', 0.4081), ('chelsea', 0.4257), ('hazard', 0.4588), ('chelsea fan', 0.5399)]"
275,this game genuinely reminds me of the 2nd leg vs chelsea we need to fix up asap i dont even know why youre scared tbh chelsea trash atm amp rmd defence with warner and ziyech and youre worried abt this villarreal attackers not sure why people think chelsea don t need declan rice or another dm we move to a back 4 with kovacic amp jorginho and chelsea will be leaking goals like a leaking faucet you re literally a zionist tory supporting one of the most pro palestinian and anti tory clubs have you lost your mind hahaha vegan meat eater go suppochelsea lad except the one with us and lose 4 1 to chelsea ffs will speak more on it but honestly hes not what chelsea need at all would be a weird transfer,"[('weird transfer', 0.3249), ('chelsea don', 0.4767), ('chelsea', 0.4922), ('chelsea ffs', 0.5067), ('scared tbh chelsea trash atm amp rmd defence', 0.6553)]"
276,hasnt had a job for last few years and no big clubs have approached him i dont hate chelsea i just intensely dislike them people who don t rate rice have created a narrative out of thin air to produce any supporting points for not wanting him at chelsea pensioners fc first david luiz and now willian chelsea are always laughing at us and take us for a clown club should not exist nowhere the young men mentioned in the article were not fully transitioned not on hormone therapy and allowed to compete against young women chelsea is not ignorant zidane has started making decisions we didn t know him for he did this rubbish against chelsea the young and the restless y amp r spoilers chelsea can t trust chloe hate for chelsea is an understatement,"[('young women chelsea', 0.4426), ('ignorant zidane', 0.4544), ('chelsea', 0.4984), ('willian chelsea', 0.5248), ('chelsea pensioners fc first david luiz', 0.5388)]"
277,arteta is still in a job because manager hopping isnt the way to fix arsenals problems were not like chelsea under lampard rice never had a business at chelsea as he is finished already el del chelsea fue lamentable pero esque este va a ser peor y todo por salir empanados y con una actitud lamentable exactly torres was insane at liverpool and had epl experience but his chelsea career was below average the crucial ucl goal he scored against barca made us forgive him his sins luiz deserves respect and all that for what hes done but imagine tweeting absolute dross like this ozil won 4 fa cups at yeah of course chelsea reaches for the bread and knocks over a glass spilling a bit of water oh shit,"[('course chelsea', 0.3905), ('chelsea', 0.3937), ('torres', 0.4405), ('arteta', 0.446), ('chelsea career', 0.519)]"
278,kun never liked his pattern cause it didn t suit his style of play that s the same thing that would happen to kane if he goes there pass and pass but i m chelsea he knows we need a striker and he can play upfront with werner the fight within this squad is completely gone we saw that against chelsea and were seeing it again today zidane is playing this 3 defenders he used against chelsea rubbish i hate chelsea fans not chelsea club now he thinks he s a baller he s been england s worst player and will be playing for chelsea s u23s un why cant you guys just forget about this guy let him rest no coach will choose declan rice over any of the dms chelsea has right now,"[('kun', 0.3394), ('chelsea rubbish', 0.3421), ('kane', 0.3491), ('today zidane', 0.4064), ('zidane', 0.4128)]"
279,i hate liverpool and city too but the hatred i have for chelsea runs deep probably because i am surrounded by so many chelsea fans what a miserable career at rm the guy needs to be back to chelsea where he belongs he made same mistake by starting ramos against chelsea the total weirdo then lists some ways to use menstrual blood to create your own personal magic teen vogue responsible for pushing bs to young minds is a clear and present danger promoting witchcraft i bet hillary had a full blown subscription for chelsea i hate liverpool and city soo much but why wont you hate chelsea lol,"[('many chelsea', 0.5236), ('chelsea lol', 0.557), ('chelsea', 0.5676), ('many chelsea fans', 0.5913), ('chelsea fans', 0.6102)]"
280,its those ronaldo days bruh and i was a fan when he was still there and i saw too much dick riding among my own brothers even now i hate that team bruh right up there with chelsea also i need saurez to win this for what baraca did to him more like the clintons and now billionaire bill gates plus prince edward and god knows how many he flew to pedophile island the clinton family visited him at his ranch including little miss chelsea fresh but ugly meat chelsea is below his level sorry but thats what i think no hate pls 24 hours to just get pissed then,"[('hate', 0.3486), ('little miss chelsea', 0.4404), ('ronaldo days bruh', 0.469), ('ugly meat chelsea', 0.4898), ('chelsea', 0.4929)]"
281,you know klopp and all the senior players would call you out for being a cnt don t you anyone calling any of our players any soof insult doesn t understand liverpool football club and isn t a supporter so go amp suppochelsea or someone more on your level i don t hate chelsea i hate liverpool and city never said i want him at chelsea just didn t like how you tried to make it sound like he s only been good for one year chelsea itself will make you dislike the club making the same mistake by starting varane ahead of nacho brassell will have the last laugh when it all goes to shit for tuchel in a couple of years and chelsea in their desperation turn their lonely eyes to roy,"[('klopp', 0.4052), ('year chelsea', 0.4209), ('chelsea', 0.4345), ('liverpool', 0.463), ('liverpool football club', 0.4673)]"
282,i might have slandered tammy but i have not used non chelsea strikers to slander him just stupid and it causes people to rightfully hate players mike rlly did chelsea dirty this year dkm i dont hate chelsea i just dislike chelsea fans behavior another content item sold on iwc cuck beta loser denial de bruyne is a chelsea reject if they dont have responsibility for patients no harm do chelsea are the worst fan base full stop idc that hes not even on the pitch stone hazard at the end of the game weve been hoodwinked bamboozled and flat out deceived by chelsea do you need a reason for hating chelsea you just hate them for being chelsea zidane has done a lot for us but why does he not learn from past mistakes,"[('chelsea', 0.415), ('chelsea dirty', 0.4403), ('chelsea fans', 0.5017), ('chelsea reject', 0.5554), ('chelsea fans behavior', 0.6057)]"
283,and now nacho is on the bench and varane is out there clearly looking rusty what a nonsense tweet and you hate chelsea psg s failure is psychological the young and the restless spoilers chelsea s hallucinations of adam get worse truly loses mind while locked up ht bro why are you soo against chelsea some of our fans want every top player how fickle minded of them cant trust in our loaned players out or just became a fan to be a plastic if chelsea pays 90m for declan rice i will protest naked from ugbowo to ring road so why the hell did wayne bridge leave chelsea and refuse to shake his hand when they met next,"[('fans', 0.2822), ('varane', 0.2927), ('loaned players', 0.3124), ('chelsea', 0.5001), ('restless spoilers chelsea', 0.6087)]"
284,if you genuinely think that you must be following different kind of morons on this app the only kinda disrespect i kinda see if im looking at it from a chelsea fans perspective is saying foden gt mount that simon doesnt have shame he will be embarrassed tomorrow some of these british journalists just want out of top four and as well not winning the so they can have something to write about between tt and lampard why zz didnt stanacho but did the same mistake like with ramos vs chelsea they want tichel to fail their suppofor a particular former manager comes first before the club we know them they will be disappointed,"[('disrespect', 0.3175), ('chelsea', 0.3407), ('lampard', 0.3863), ('chelsea fans', 0.4543), ('chelsea fans perspective', 0.5344)]"
285,chelsea cheated on me today she let a man at the nail salon do her toes why does she let her sacred feet be touched by anot same shit they played against chelsea must be chelsea fan because only them believe in that wack guy it will be very unwise for the chelsea board to pay a whopping 90m for declan rice when they can get bissouma for much less or take time to have a lil faith in either ampadu or bakayoko united won t get any of them swear the two sides of chelsea twit are always arguing neither side rate the same player british bias at its finest all becos a german replaced an english man this selfish mentality will ruin chelsea fc on day,"[('chelsea', 0.4467), ('chelsea fc', 0.4501), ('chelsea twit', 0.4541), ('chelsea fan', 0.5016), ('chelsea board', 0.522)]"
286,none of the above the guy barely trains on chelsea no room for that in madrid unfollow this fraud baldie old cunt what do you expect from this idiot going all out against chelsea lmao sancho does not want chelsea ismael or maresca but would take wilder given his experience and cv for earning promotions definitely not lampard the worst thing about him was his lack of ability to defend coach defending chelsea were woeful at the back with lampard as coach you talk too much for someone who supports chelsea this feels like chelsea second leg so bad goodluck to city spending over 190m on kane amp rice in one window then lmao besides i doubt pep would be able to cope with his technical deficiencies hello child arsenal is still bigger than chelsea after an abysmal 16 years,"[('chelsea', 0.4304), ('chelsea ismael', 0.4433), ('chelsea lmao sancho', 0.4594), ('chelsea lmao', 0.4857), ('lampard', 0.5211)]"
287,i fear chelsea it s soo sad seeing him like that wish he never left chelsea honestly very bournemouth is always a tough team for chelsea i dont just like that club kane deserves better than what hes been given so far so im not calling him out for it and anybody who does then its wrong but if he goes to chelsea then hell be ill keep muted right now scenes where chelsea miss out on the top 4 and lose the champions league finals i can sense pollutants in the air near kensington and chelsea north ken pollution low 3 chelsea have more pressing issues bro men that lives in the city aside being preferred to be an underdog most of the pundit guys just dont like chelsea and that makes sancho does not want chelsea,"[('champions league', 0.3534), ('chelsea north ken pollution low', 0.3622), ('bournemouth', 0.3732), ('club kane', 0.38), ('chelsea', 0.4803)]"
288,ndidi clear of overpriced rice i hope no one buys him just so west ham know how absurd they are he can always join chelsea or united on a free once his contract expires same mistake at chelsea i watched hornchurch home and away for about 4 years its so sad to see how far theyve fallen since being the chelsea of non league oof chelsea should have sat this one out 100 then they ll complain if he went to city or united and did well chelsea fans are so fickle if pep managed us we wouldn t have signed sterling walker stones or mahrez class gets thrown around like oxygen these days he s not chelsea standard why do you good hate chelsea naw,"[('chelsea', 0.4691), ('chelsea fans', 0.49), ('chelsea standard', 0.4973), ('non league oof chelsea', 0.5676), ('good hate chelsea naw', 0.6043)]"
289,if not that chelsea isn t a serious club we shouldn t be anywhere near varane amp especially not after the season he s having tchouameni isnt even that great btw ppl dont watch him yet think hes good enough for chelsea cuz of some comps if we want immediate success we need proven players rather than talent with a higher ceiling i know chelsea ke bohot matches jinx kare hai muted him after that out of frustration i still don t understand this he did same against chelsea they are clowns they and espn always downplaying chelsea s chances of success pathetic guehis played for chelsea shame helik hasent and probably never will the wording of this post is very odd makes it sound like more than 50 chance chelsea wont finish top 4 thats just not true,"[('chelsea ke bohot', 0.4047), ('chelsea', 0.4346), ('chance chelsea', 0.4959), ('chelsea shame helik hasent', 0.5097), ('chelsea isn', 0.5634)]"
290,this is a lie watch drogba s substitution in his last game for chelsea it s not a negative view of him at all it s a negative view on the whole club not just the coach when ever has a club like chelsea praised failure we used to mock teams for bottling finals and big games i don t want us to go the same way and i don t want our fans to follow it madrid ain t white madrid ain t red madrid is shit i say this but one of them is about to win the trophy but they both lost to chelsea so let me be shameless why in the world do we chelsea fans keep believing in werner honestly cant imagine any genuine chelsea fan abusing frank lampard,"[('chelsea', 0.3974), ('lie watch drogba', 0.492), ('chelsea fans', 0.4962), ('chelsea fan', 0.5086), ('genuine chelsea fan', 0.5716)]"
291,nope not another italian in the chelsea camp to be bashed no thank you sir these chelsea fans are messed in the head smh but this doesn t fit the agenda chelsea doesnt deserve frank lampard chelsea will cut you into pieces chelsea beat real madrid they aint shit we get it you hate chelsea both shit chelsea beat both small banter clubs you would suppome because of the hatred for your noisy neighbors not because of love for chelsea so park well,"[('chelsea', 0.4927), ('frank lampard chelsea', 0.5053), ('agenda chelsea', 0.5326), ('shit chelsea', 0.5461), ('chelsea fans', 0.5564)]"
292,really don t understand why david luiz is getting some kind of cult hero send off as if he s been with us all his career he s had some good moments a lot of shit ones sure he s a lovely bloke but all seems a bit much for a guy whose career will be more remembered at chelsea a we deserved to win the fa cup final we just had bullshit decisions against us chelsea will stress hell out of you you dunno what you are saying atall he is not creative not suitable for possession team like chelsea yeah but chelsea are stingy as well we just efficient i think we go spend that on a striker rather than rice he is not creative and not suitable for possession team like chelsea,"[('fa cup', 0.1927), ('possession team', 0.2072), ('chelsea', 0.3736), ('luiz', 0.4211), ('david luiz', 0.477)]"
293,not even gnf can help now chelsea nobody told me passerine would be this depressing wtf were hated by chelsea fans a lot our wins dey choke dem i dont think all these teams will win pressure means nothing to tuchel that was poor scouting from chelsea god abeg idk how youll do it but let chelsea miss ucl yeah we wouldnt want to lose any of those satanists what youre selling chelsea we dont want any of it if we go 0 3 the failure must be acknowledged many fans are in emotional state that they will better digest the loss than the victory because its the truth arsenal got lucky to win 3 consecutive games against west brom chelsea and palace and delusion about arteta being second best is so annoying to many,"[('west brom chelsea', 0.4598), ('chelsea god', 0.4683), ('chelsea nobody', 0.5075), ('chelsea', 0.5112), ('chelsea fans', 0.5435)]"
294,get some sleep or youll make yourself ill with not sleeping thats down to united and chelsea being terribly managed and pep guardiolas brilliance city cant go and buy kante or bruno fernandes in the same way that bayern could buy haaland and sabitzer if they really wanted to sancho doesnt rate chelsea the gottenburg massacre shall be etched in the women footballing folklore the chelsea pre game and after game chest pumping just adds to the myth ladies if you dont send him nudes at least buy him data so he can watch porn dean smith has a few injury issues to contend with there s no chance of kane to chelsea after this remarks if chelsea wins the champions league i will not watch football in mine life again chelsea fans slandering lampard should read this,"[('lampard', 0.416), ('champions league', 0.4536), ('chelsea pre game', 0.4609), ('chelsea fans', 0.4949), ('chelsea', 0.5066)]"
295,no i have no interest in it i don t even want european footy until we re established in the prem hate the idea of being a franchise club like does chelsea have any kind of identity these days may as well be called west london albion this is a bizarre claim by the former spurs manager exactly i like rice but so many people have been overhyping him and acting as if he s a chelsea player defending him more than our own i m really starting to hate this fanbase it s arsenal levels yup agreed good to have in 25 man squad but not starting for me one concern is that he might become more toxic like when he was left out of the xi at chelsea,"[('arsenal levels', 0.3577), ('arsenal', 0.3712), ('former spurs manager', 0.4115), ('chelsea', 0.432), ('chelsea player', 0.4723)]"
296,age not important to me neither aim is to win now hence why i want ramos but won t happen with this board why are we treating luiz like were sad to lose him he was a car crash of a signing last season then this year hes been better in a poor team overall another poor signing please stop with buying has beens from chelsea now it was never going to happen chelseas top four hopes are now in their own hands but leicester are in real danger of dropping out of the top four late in,"[('chelsea', 0.3398), ('poor signing', 0.3474), ('leicester', 0.35), ('luiz', 0.4171), ('ramos', 0.5081)]"
297,just surprising he has gained weight at chelsea when he was injured he shed all of it and returned to his prime he just cant seem to shake off injuries atm for a player who took most fouls and still played most games over multiple seasons this must be so difficult for him really simon l could have say u are anti chelsea cause isnt lampard ryt god no go shame us chelsea clintons superpower is a lack of self awareness stop disgracing chelsea and stop this sh t it wont even get you likes why do you believe that theres anyone in the club that wants rice at all based on rumours that you dont trust it would have made more sense if you said no one at chelsea wants rice and matt law is just spinning tales,"[('lampard ryt god', 0.3946), ('lampard', 0.3953), ('chelsea', 0.4264), ('anti chelsea', 0.4676), ('anti chelsea cause', 0.4941)]"
298,41 goals in one season and there are certain people who don t want lewandowski at chelsea because he s old absolutely no chance he will go to chelsea so you stop praying as we re talking shit that will never happen and jobs we will never get offered i d turn down the chelsea job too just shut the hell up man rice shouldnt even be an option to consider for chelsea we aim to play cl football regularly amp good football not brexit ball majority of chelsea fans are hoodlums but they fu k any team in thier way in champions league,"[('champions league', 0.3545), ('lewandowski', 0.3834), ('chelsea', 0.4966), ('chelsea fans', 0.5174), ('chelsea job', 0.5276)]"
299,omg this hotel in chelsea nyc has had no towels since we checked in at 9pm it s noon about to have to use a sheet tv doesn t work phone doesn t work no hair dryer as advertised in room been on hold with corporate 1 hr and 5 minutes is this real life you obviously do not know much about the chelsea spurs relationship it does not exist and there will be no business between the clubs especially h kane so dream on chelsea football club is blue but they give stress,"[('hotel', 0.3602), ('football club', 0.3616), ('chelsea football club', 0.5112), ('chelsea nyc', 0.5292), ('chelsea', 0.5453)]"
300,west hams play style is nowhere close to the way chelsea play under tuchel donny van de beek and ziyech were thriving in their system at ajax but arent as effective in two different systems at their new teams also 80 mil is a huge risk camavinga and tchouameni cost 80 together this is why he was such a shit manger chelsea fc should be fighting for titles and not top 4 i dont like this big gap to the first place after spending so much spurs will not sell to chelsea so its not happening feel like leicester are going to draw tomorrow and chelsea will drop points as well making it more painful just can t see spurs being as bad as they have been last few weeks hope i m wrong,"[('chelsea fc', 0.4889), ('west hams', 0.5057), ('shit manger chelsea fc', 0.5115), ('chelsea', 0.5217), ('way chelsea', 0.5757)]"
301,if this were fifa 21 id use chelsea cause they have werner but its not using giroud online is suicide worse jorginho and alonslow jorginho in 2019 was boo d by our home supporters after coming off the bench in a el game vs malm good possibility who do you think you are none of these chelsea journalists even suppochelsea its disgusting chelsea fans triggered i read some ass yesterday some headass was shit talking chelsea green re signing with impact wrestling saying she wanted to leave while knockouts champ and proceeded to talk up tessa blanchard who walked out of impact whilst being world champ its laughable momma didnt raise no dummy huh chelsea chelsea please get this guy at whatever cost making a mistake twice on lukaku will be an habit,"[('worse jorginho', 0.4472), ('chelsea journalists', 0.4674), ('chelsea fans', 0.4808), ('disgusting chelsea', 0.5296), ('disgusting chelsea fans', 0.5675)]"
302,i know i spoke with chelsea earlier and they didn t give a shit too lose to chelsea btw chelsea fans get coconut head failed at chelsea failed at villa jack rodwell mk 2 umm did she not bring this to the ppl chelsea clintons fit is awful chelsea will never buy declan rice can you all quit with the obsession now bayern is definitely not better than city this year lol and i was taking a shot at chelsea not against the bundesliga so calm down every morning then these people dey diss am lewa to chelsea nah i couldnt do it to you brother they are only laying the groundwork for chelsea not to go through i mean whats there to hate about chelsea,"[('ppl chelsea clintons fit', 0.4366), ('chelsea', 0.5936), ('awful chelsea', 0.6511), ('chelsea fans', 0.6657), ('chelsea btw chelsea fans', 0.6983)]"
303,if sancho goes to chelsea i might actually fall into depression again no fucking joke honestly here we go again chelsea twitter turning into accountants and acting as if it s their money in the end it s not my money so i don t care what chelsea do but no way is rice worth 90mil 65mil no more we can do so much better business than pay 90mil for rice and i m sure chelsea bird won t do that anyway lol rice not happening very reliable source for chelsea is chelsea win will you post ass pics,"[('sure chelsea bird', 0.4278), ('chelsea twitter', 0.5289), ('sure chelsea', 0.5659), ('chelsea win', 0.5842), ('chelsea', 0.586)]"
304,injuries are the main if not the only reason for his poor show at madrid hes unfortunate and dont think he has ever faced so many injuries in his career your perception of his poor quality not good enough to play for madrid and chelsea being a small pond is a sep topic are you on the naughty list chelsea fc should be fighting for titles and not top 4 i dont like this big gap to the first place after spending so much and likely to spend more we should be challenging on all fronts next season we really need to sell dead fringe players,"[('many injuries', 0.3655), ('chelsea fc', 0.3713), ('injuries', 0.3756), ('naughty list chelsea fc', 0.3807), ('chelsea', 0.3837)]"
305,i m tired of he s not a chelsea quality very infuriating thing the same dude got us to top 4 last season with his goals but he s no longer good enough do i prefer kane haaland or lukaku yes but he s not a bad player at all and if i may just add if you don t like it you are not chelsea as long it doesnt affect this season we worked too hard to lose football all because of a league that the manager players and fans never got informed in advance about i think most dans would be happy with the punishments since this greed deserves punishing,"[('chelsea', 0.3119), ('lukaku', 0.3501), ('kane', 0.3559), ('kane haaland', 0.4075), ('chelsea quality', 0.4186)]"
306,i really don t get this rice fuss he s good enough for chelsea you really can t win with chelsea fans if he signs for someone else and does well you same people will be saying we shoulda signed him feels dirty near kensington and chelsea north ken pollution low 3 dont pollute her mind legend or no legend koeman shouldnt continue as a coach chelsea have sold out the allocation for the if we get haaland y all getting no one cause there s no ways in hell spurs sells kane to chelsea bro take away his english passpoand chelsea wont even be giving him a second look talk less of paying 40m for him rice ko,"[('english passpoand chelsea', 0.4115), ('legend koeman', 0.4188), ('chelsea bro', 0.4365), ('coach chelsea', 0.4657), ('chelsea fans', 0.5087)]"
307,poor chelsea that s a real insult that your husband ask u to wear extra covering for your face in bed i don t think my husband cares about me if he ask me to wear extra covering for my face at night time there will be a big argument for that obsessed with chelsea yeah man worst of all the bachelor is a chelsea supporter haha i dont hate chelsea i hate chelseas fan confusion chuckle omg im so tired doesn t change the fact that chelsea is arsenal s bitch what could possibly go wrong the young and the restless spoilers chelsea s vengeful return sharon s in danger yes conte demanded him because of he was ucl proven equally as stupid imo chelsea signing kepa for 71m who knows the reason it s stupid,"[('poor chelsea', 0.5599), ('chelseas fan', 0.5679), ('restless spoilers chelsea', 0.6064), ('stupid imo chelsea', 0.6097), ('chelseas fan confusion chuckle omg', 0.6237)]"
308,chelsea must just hurry up and win this stupid cl so we can have money to sign lewandoski and messi if pep was manager of chelsea half our fan base would ve disagreed with most of our signings i feel u bro dw fab said that chelsea aren t even in for sancho yet and liverpool need to sell players to get him if we bottle this i m gonna be so vexed this will age very badly when he joins chelsea really don t get chelsea fans anymore if a manager wants a player get them that player fans get angry about managers not being backed then when they re being backed everyone becomes an accountant nigga acting like he doesn t want him there hey sam check the fucking trophy cabinet,"[('liverpool', 0.3714), ('messi', 0.4195), ('chelsea', 0.4946), ('chelsea aren', 0.5386), ('chelsea fans', 0.5387)]"
309,i better not see chelsea in my dream tonight most of us at chelsea do not want you go to united thanks only the stupid arsenal fans who bought the narrative of chelsea reject hate him ignorant lots you clearly have never met a chelsea fan no is not true you forget chelsea you speak about liverpool strictly wrong you only get struck by lightning if you place yourself in harms way by being outside we are a club that either flirts with relegation or is desperate to jump back to the premier we didn t have time to develop toney and armstrong apafrom cup ties as neither of them were good enough at the time you can t put players out on loan forever unless ur chelsea loooool i didn t even know he kicked ball for chelsea,"[('stupid arsenal fans', 0.5118), ('chelsea', 0.5728), ('ur chelsea loooool', 0.5818), ('chelsea fan', 0.6082), ('chelsea reject', 0.6661)]"
310,premier leagues big six could be fined millions for european super league plot if twitter was a true reflection of fan bases chelsea s would win the title of most deluded yup absolute rat cost us 20m after chelsea cancelled the transfer originally wanker crypto currency lovers a crypto crash wiped out 1 trillion this week heres what happened restless rant shockingly omits affair reveal plus the trouble with tara s date night chilling chelsea chelsea amp leicester city have both been charged for failing to control their players during their last pl i havent been this bored since steven gerrard was buying a house in chelsea after all their shithousery and time wasting from begovic justice was done and thats from a chelsea fan,"[('chelsea fan', 0.437), ('chelsea chelsea', 0.4575), ('chelsea', 0.4823), ('fan bases chelsea', 0.5116), ('european super league plot', 0.5216)]"
311,explain to me why he and chelsea care so much about seemingly were just a sh t trophyless club you still hate chelsea honestly i am tired of talking about who chelsea should sign or shouldnt sign whatever they do i just want trophies i mean shit who else are we gonna put not like we have a strong squad depth like chelsea man city etc only 4000 tickets for wembley that is ridiculous how come chelsea and leicester got double man every former chelsea manager has been a disaster here i dont think i can deal with both united and chelsea fans wanking over rice at the same time you know its hell already this passed couple hours really show how shit both man united and chelsea fans are worse fanbases in the prem,"[('former chelsea manager', 0.4659), ('chelsea manager', 0.4962), ('chelsea man city', 0.5084), ('chelsea', 0.5164), ('chelsea fans', 0.6367)]"
312,and theyll never win anything infront of us chelsea nobody disrespects him he s done a lot of chelsea last year but he s no longer good enough especially in tt s system i m sure he d thrive in west ham or other mid table sides chelsea being robbing scum bags suprised just get rice already i wont forgive chelsea if they miss this opportunity everything went south for him under arteta like many other players including willian who had the most goal contributions among chelsea midfielders just last season in fact his best form was post lockdown i was referring to the league he then made it an all comps argument no lie dickhead gave a chelsea reject a bigger send off than ozil this club reeks of piss worst losing to villarreal,"[('chelsea midfielders', 0.3881), ('mid table sides chelsea', 0.3991), ('chelsea', 0.4184), ('chelsea nobody', 0.4319), ('chelsea reject', 0.5134)]"
313,seriously this is a joke right chelsea clinton did not criticize bill gates for his relationship with a younger woman does she not realize who her father is or his atrocious behavior especially in the white house oh my god you just can t make this stuff up can you fairs g but i aint a chelsea fan why the fk would i want jorginho and aouar plus selecting stats you only want would just confirm your bias chelsea would never buy hazard thats a joke so we aint taking him back you can go suppothat jobless manager its not a matter of choice its the reality some will never play for chelsea im not interested in chelsea current transfer rumors im still suffering from phobia brought by the new signings,"[('chelsea clinton', 0.4259), ('joke right chelsea clinton', 0.5023), ('chelsea fan', 0.5023), ('chelsea', 0.5245), ('bias chelsea', 0.5796)]"
314,nonsense focus on chelsea cause you have no freakin clue what s happened to our players this season united would ruin him chelsea thanks i m gonna stay quiet too because chelsea fans aren t allowed to celebrate goals anymore and chelsea dont need him either even how chelsea won their champions league title no one remembers they played boring football t chelsea must focus on buying a typical nine and stop chasing harry kane thomas tuchel must that nonsense matches are never won on paper god forbid i reject every spirit of varane in chelsea chelsea wont make top four rest,"[('season united', 0.4398), ('chelsea chelsea', 0.4956), ('chelsea', 0.5092), ('chelsea fans', 0.5186), ('chelsea thanks', 0.5273)]"
315,my gp clinic s not participating in the covid vaccine rollout i ve had 4 gp s over the last 3 years because it s so hard to get in to see one none of them have heard of my rare heacondition so i ve had to take the small amount of info amp research that s available to them i don t want any more chelsea legends stepping foot in our dugout can t even think about the champions league as we still have sunday to worry about that he is actually taking piss man and am so sure chelsea aint getting any trophy dis season i saw a chelsea fan yarn that becks is overrated a team which got popularity just 2005,"[('chelsea fan', 0.4249), ('chelsea', 0.4449), ('covid vaccine rollout', 0.454), ('sure chelsea', 0.4604), ('chelsea legends', 0.4968)]"
