,tweetpositive,keyphrases
312,just what we have deserved after there goal we have nothing to lose carry on and give it a go that is what you call a marvelous assist nakambas cross was world class we have settled into this game nicely picking up some nice pockets of space steve sims or derek mountfield would be proud of that one that is our goal of the season hahahahahah okay that s squared it up thank you spurs well done nakamba that is just about the best og i have ever seen sergio reggaeton with the most incredible finish of the season up there with one of our best goals in the past few months that could win our goal of the season tbf best own goal ever brilliant assist for marvellous nakamba,"[('nakambas', 0.4012), ('nakamba', 0.4323), ('marvellous nakamba', 0.4538), ('brilliant assist', 0.4628), ('marvelous assist nakambas cross', 0.5266)]"
313,shanking ell great finish from reguilon who boots into his own goal from nakambas ball in 1 1 karma for the penalty not being given i guess ah haha what a goal go on marvellous redeemed yourself there lad lets go boys fan celebrating in n17 once more a lot better since going behind i ll take that luck reguillon with a wonder goal of an og great assist from nakamba hahaha hahaha what an own goal stunning own goal aston villa always find a way what a goal ahhhh ha ha yessss grealish without a doubt makes this aston villa a much better side with their contro of proceedings chris coleman loves the sound of his own voice don t he what an own goal awesome skill that what a marvellous assist,"[('wonder goal', 0.4315), ('goal ahhhh', 0.4619), ('villa', 0.4887), ('aston villa', 0.515), ('goal aston villa', 0.651)]"
314,what a finish that is sign him up so glad we are not in a relegation scrap right now 1 1 incredible own goal reguilon slices the ball into his own net great own goal five fine finishes against visitors aston villa much better from oli too often he telegraphs shifting it onto his right and hitting it right at the defender i m honestly a better ref than half the english refs around the country aston villa please win arsenal please win wolves please win what a strike steven bergwijn opens the scoring with an exceptional finish that ripples the back of the net the inconsistency is a joy to watch week in week out absolute joke,"[('incredible own goal', 0.4847), ('steven bergwijn', 0.5024), ('incredible own goal reguilon', 0.5477), ('net great own goal', 0.5529), ('strike steven bergwijn', 0.5686)]"
315,what a goal from steven bergwijn that one was absolutely perfect for the returning fans he won the ball up top held of this explains everything cute scoreline in the tottenham aston villa game isn t it if thats kane its a pen and hes fucking cute again another fruitful day here goal tottenham hotspur 1 0 aston villa steven bergwijn that was a great strike if he is in a man united shirt thats given all day long var being consistent as always we do have a brilliant ability of allowing players who havent scored in ages to get on the score sheet fans are back and theres european football to play for a win today would practically secure spurs place in europe because of their superior goal difference,"[('tottenham aston villa', 0.5272), ('aston villa game', 0.5333), ('goal tottenham hotspur', 0.5707), ('tottenham aston villa game', 0.5728), ('aston villa steven bergwijn', 0.6426)]"
316,the aston villa rehab center is up and running once again marvellous defending this side needs totally rebuilding good job it s only pre season now you get a goal you get a goal you get a goal the season can t finish quick enough now love watching 90 minutes of mcginn trying ridiculous passes steven bergwijn fires spurs in front with a brilliant effo well that was a pretty good goal wrong team though bergwijn nicked the ball off nakamba and hits an unstoppable shot into the top corner oh to be able to describe a villa goal like that we will get back into game come on villa another assist for marvelous the midfielder wins the ball hangs onto it well then powers a shot into the top corner and spurs lead,"[('ridiculous passes steven bergwijn fires', 0.4588), ('aston villa', 0.54), ('villa', 0.5469), ('aston villa rehab center', 0.581), ('villa goal', 0.6343)]"
317,what a goal from steven bergwijn that one was absolutely perfect for the returning fans he won the ball up top held off two challenges and half volleyed it into the top right corner from just inside the box beautiful both sides go into tonight s game on the back of wins in their recent respective games crystal palace were 3 2 winners at 1 0 superb goal from bergwijn showing great persistence before firing a shot into the top corner actually loving deles hair amp beard combo i do like the commentary build up to to get you motivated before a game harry kane loves scoring against villa last away game of the season lets go out fighting at least theres no nerves like at this stage last year the sound of fans is incredible,"[('bergwijn', 0.4098), ('recent respective games crystal palace', 0.4148), ('commentary', 0.4696), ('steven bergwijn', 0.4736), ('superb goal', 0.511)]"
318,i sincerely hope we get something but aside from that what a stadium spurs is jusr amazing looking smith on tyrone mings very welcome hes a top player hes had a really good season for us kortney has kept his place as well and weve moved ezri out the best way to end your wednesday is by watching epl watch tottenham vs aston villa at 10 pm only tapmad tv so glad to have back playing for us again have won 3 straight home league games 12 18 vs bottom half this season smith on starting grealish needs must at times hes ready to play i want him to play and well be a better team for that jamie redknapp tyrone mings has done well against harry kane recently,"[('spurs', 0.4085), ('season smith', 0.415), ('tottenham', 0.4156), ('tyrone mings', 0.4669), ('jamie redknapp tyrone mings', 0.4969)]"
319,dean smith on starting jack grealish i just felt it was right i spoke with him how he felt and he felt good up at midnight here for the game please lets compete if love a win but it is spurs love astro none of the sky sports bullshit such a pleasure get the best odds here its here and its beautiful i also have the aston villa goalkeeper more save points would be lovely great 1st season cashy like a duck to water good to see back in the starting line up i see jamie redknapps in the studio tonight giving us his words of wisdom no doubt cant wait they very well might be allowed some family i m not privy to that information so fingers crossed refresh relax and come back stronger for staof the season,"[('dean smith', 0.3814), ('spurs love astro none', 0.3958), ('spurs', 0.3973), ('lovely great 1st season', 0.4019), ('spurs love', 0.4151)]"
320,dont forget tottenham v aston villa today at 6pm good luck king harry kane and king eric dire and all thee players at tottenham hotspur hope you win southampton are lining up reims left back ghislain konan aston villa are quite interested aswell well a couple of games earlier than we wanted but guess we can already talk about what was a great first season for matty cash heres to more of the same next year this is a very good bet but because i m already on asian corners aston villa i won t take a higher stake youve had a great first season and have made the step up from the championship look seamless youve been unbelievable this season matty had good deserved rest and come back stronger next season,"[('asian corners aston villa', 0.4714), ('villa today', 0.4966), ('aston villa', 0.5069), ('tottenham aston villa', 0.5341), ('aston villa today', 0.5979)]"
321,lads lovely premier league slate and two cup finals today kane has dropped the bombshell that all spurs fans were dreading can they put in a few final good performances to change his mind we ve made some awesome spurs bucket hats this season drop us a follow and dm for more been amazing this season looking forward to seeing you improve next season spurs vs aston villa should be interesting there is plenty of action on offer in the this evening who are you backing for a win aston villa to win 5 5 odds risky but its us so worth it history in making a victory on this occasion would be simply amazing to us all villans tottenham hotspur hope to cement their place in the top six as they host aston villa at 18 00,"[('tottenham', 0.4988), ('win aston villa', 0.5335), ('villans tottenham hotspur', 0.5345), ('cup finals today kane', 0.5376), ('next season spurs', 0.5696)]"
322,outstanding young player the future of aston villa am i the only one quite happy to see konsa at rb instead of elmo i m pretty happy seeing nakamba get some minutes too nice pleasant surprise to see jack back in that starting 11 after seeing kante go off and mount get bullied and kicked against leicester there will be nothing sweeter than burnle please listen to this it s funny good luck tonight let s get a win today likes and rt s are appreciated great to see starting his first game in a long time also nice to see starting grealish back as a 10 things we love to see big performance needed tonight if he s to make the england squad next week an absolute must,"[('kante', 0.3866), ('england squad', 0.3914), ('young player', 0.4113), ('aston villa', 0.4187), ('outstanding young player', 0.5115)]"
323,they have been one of the most solid defenses throughout the season and barely conceded more than 2 goals best win 3 1 chelsea best player bukayo saka come on villa lets bag 3pts tonight coach accept my warmest congratulations for defeating the troublesome leicester city there are two hurdles left for you aston villa and most importantly manchester city i pray that the almighty god will give you victory in jesus name amen it was difficult to win many games but i had gained a lot of experiences and learnt great to see grealish back in the xi interesting couple of tweaks from smith just want a good solid performance this eve maybe with a little chuk cameo thrown in too hopefully the points will come off that,"[('troublesome leicester city', 0.434), ('villa', 0.4343), ('chelsea', 0.4514), ('villa lets', 0.4829), ('aston villa', 0.4837)]"
324,so me and our dad will be going to villa park to see one of our teams play this season after all looking forward to being back on monday hello from tottenham looking forward to this game between spurs and aston villa obviously already got the deal signed with kane good business tonight will be the most harry kane game ever penalty late hat trick brilliant link up play with son for a breakaway goal var incident which goes unchecked hobbles off before revealing arsenal shirt but win tonight and spurs w you know what we re winning tonight rosy as we could hope for lets go villa 3 points please andy hinchcliff is on my tv thankfully he s not commentating on our game,"[('tottenham', 0.4396), ('harry kane game', 0.4507), ('villa park', 0.506), ('aston villa', 0.5145), ('villa', 0.5362)]"
325,please i beg we win and hope we can do better than some second halves in the past ahh the setup of last years fixtures when konsa was tossed into rb it worked fairly well hause will be a massive threat for corners so i m looking forward to seeing how this unfolds grealish back is especially pleasing looks like i know my 1 transfer for gw38 a midfield containing grealish is super exciting though him amp mcginn usually link up very well interesting lineup great to see jacky g back konsa at rb is probably to mark son and great to have mings back had a small boost of confidence from this lineup the game means nothing for us really but hopefully we go and showcase ourselves a bit,"[('interesting lineup', 0.2879), ('win', 0.2891), ('midfield', 0.3172), ('hope', 0.3194), ('second halves', 0.3785)]"
326,this would love kesler chuk to stabut a meaningless game vs spurs is so inferior to the biggest game of their career so far in 4 days with a chance of a trophy theyve worked so hard for still great if one of chuk jpb get a run out for 10 15 today tho tbf for debut i like that team tbf dont see a rivalry with i think the season theyve had has been superb and credit to the club as a whole id rather the likes of us leeds everton west ham and leicester stafighting at the top end of the table got no time for the breakaway clubs glory glory aston villa welcoming to everyone and guaranteed to put a smile on your face,"[('glory glory aston villa', 0.3929), ('leicester stafighting', 0.42), ('spurs', 0.4351), ('kesler', 0.4652), ('kesler chuk', 0.5288)]"
327,new blanket completed upon our request ready for the birth im sure claret and blue are the only suitable colours for a baby the beautiful man jack grealish starts for aston villa today chukwuemeka particularly has been our stand out player in the youth cup it would be a big honour for the academy to win it damn a lot of team changes but i think i like the look of it you know interesting to see how it plays out scott rickenbach thinks the big road dog off a loss here is absolutely worth a look in this one you just see the name grealish in the starting 11 and it lifts you interesting selection looking forward to seeing jack back in the starting line up lets do this,"[('sure claret', 0.4112), ('new blanket', 0.4156), ('beautiful man jack grealish', 0.4187), ('aston villa today chukwuemeka', 0.4661), ('suitable colours', 0.482)]"
328,not sure why our best cb is playing rb but excited to see jack back properly chelsea beat leicester city 2 1 goals coming from antonio rudiger and jorginho with a fantastic penalty 3pts we still have one more premier league games away to aston villa good to see marvelous starting hes better than luiz decent lineup i hope we see chukwuemeka come on the pitch for the final 20 though depending on the score finally get to see grealish staagain come on the mighty villa up the villa surprise surprise the king is back interesting team but jack as a 10 what s not to like good to see grealish back in the starting eleven looks like konsa will be playing as a right back with hause and mings in the middle,"[('leicester', 0.3601), ('premier league games', 0.3674), ('premier league', 0.392), ('villa surprise surprise', 0.3956), ('chelsea', 0.4032)]"
329,interesting starting line up tonight good to see jack back but interested to see how he fares given the minimal amount of match time he s had last couple of games yesssss let s go the most exciting fixture tonight is ollie watkins on pre match media duty villas record buy has had a brilliant season and looks a proper pl marksman hell be looking to show spurs what they missed out on after they declared interest in signing him last summer congratulations to everyone who s got tickets for the cup final i think you re in for a real treat much more than villa chelsea and at 7 50 a ticket bargain of the year yes i think chelsea will beat aston villa and leicester will tie with tottenham,"[('aston villa', 0.42), ('watkins', 0.4262), ('ollie watkins', 0.4343), ('villa chelsea', 0.4421), ('tottenham', 0.4478)]"
330,villas main man might have been out for weeks but he still leads the way when it comes to footballs big hitters the striker is in good form landing another max bet last night and he picks his best bets from the 6pm games tottenham has won 6 straight matches when facing aston villa at night tottenham is the favorite given a 66 1 chance to win tyrone mings is back chukwuemekas arrived with jaden philogene bidace tonight is ross barkleys final act in a villa shirt john mcginn and jack grealish first out on the pitch here checking it out mcginn says it was a standout career moment scoring opener here in 2019 carney chukwuemeka winner tonight yes please make sure to come and join the conversation,"[('carney chukwuemeka winner tonight', 0.4767), ('aston villa', 0.4988), ('night tottenham', 0.5035), ('villa shirt john mcginn', 0.5039), ('villa', 0.5354)]"
331,i d love to see chukwuemeka get some minutes today seasons done let s give the star boys a run looking forward to the last couple of games hoping to see youth ahead of barkley starting spot for jg then it s silly season with all the sports journalists again proving their inside track is in fact the outside track as club keeps deals quiet until done fantastic we re going home on monday night cannot wait to be back well done for opening this up come on you young lions question ahead of sunday is the only konsa song we have that one if so can somebody come up with a better one i ll be happy to get it going glad to see supporters back at games but doesnt this give aston villa an advantage ynwa,"[('aston villa', 0.3672), ('young lions', 0.385), ('young lions question', 0.3978), ('konsa song', 0.4045), ('minutes today seasons', 0.4473)]"
332,its matchday against aston villa 10 000 spurs fans will be welcomed back to the stadium vs get your best odds fast at we are only 8 points of 15th and some villa fans going on like smith has done some amazing job looking forward to bringing you all the live sounds and action to your ears on from 5pm whatever the score this evening can we just enjoy these last couple of games this time last year we could only have dreamed of being 11th in the prem we re not fighting for survival so be a fan not a critic we re okay always had a massive love for this shi aston villa gk away 1995 1997,"[('spurs fans', 0.4794), ('villa', 0.4881), ('shi aston villa gk', 0.5696), ('aston villa', 0.575), ('villa fans', 0.6075)]"
333,the excitement next season for the new players yet to experience a full house will be something for them to treasure that is for sure but please take a moment to think about bcfc players who will walk out only to find out that their pa system was much better dont miss great tips amp analysis follow us now lol nice one gotta keep trying going the game sunday so that will make him happy tanguy had an excellent game but will he statoday have you to watch this match at work pray for my clients and a good result dont care but what i do know gary lad you never scored at villa park and i know how much that grates on you so that makes me happy,"[('next season', 0.321), ('excellent game', 0.3329), ('new players', 0.342), ('villa', 0.3644), ('bcfc players', 0.4484)]"
334,for the first time in my life im supporting the great city of birmingham today need aston villa and west brom results west brom burnley aston villa and everton wins would do very nicely tonight we can hope for the first time in my life im supporting the great city of birmingham today need aston villa and west brom results against spurs and west ham for arsenal to get top 6 1992 93 premier league aston villa 2 norwich city 3 what a game what a season norwich finished 3rd best ever league finish otbc future for the villa looks bright aston villa play in birmingham and the brummie accent is delightful regardless of going through years of poor finishes season after season we re still one of england s biggest and most successful clubs,"[('birmingham today', 0.5385), ('aston villa', 0.5485), ('premier league aston villa', 0.5661), ('league aston villa', 0.5785), ('west brom results west brom burnley aston villa', 0.6709)]"
335,we have got aston villa vs chelsea coming up on the weekend and its going to be our first big game back really looking forwards to the game between spurs and aston villa simply because villa will be playing chelsea on sunday and spurs leicester which we have beaten yesterday plenty of action today on nvr but such a shame for eze one of a few non villa players who ive thoroughly enjoyed watching this season got bags of potiental and such a flair player hope he comes back fitter and stronger next year graham potter is and will be a better manager than smith we should go and appoint him great first day at the really great bunch perfect for the summer holiday and maybe a european tour,"[('chelsea', 0.3813), ('non villa players', 0.4206), ('stronger next year graham potter', 0.4313), ('villa', 0.459), ('aston villa', 0.5129)]"
336,that s who we re supporting for the rest of the season as pure as s love for but yeah this season has been great and so have both leeds and aston villa look forward to the next one now thing is man city have been the better overall team but they were always going to be with the depth of squad they had during covid times with fixtures being congested etc personally think leeds west ham aston villa have been most impressive this season love to see jack at no10 tonight with ghazi and traore either side nakamba breaking up play mcginn beside him would be good to win if you buy a ticket for our luke x raffle youll be helping,"[('villa', 0.3741), ('aston villa', 0.4608), ('leeds', 0.4611), ('west ham aston villa', 0.4952), ('leeds west ham', 0.5355)]"
337,secured a seat in k3 for monday you love to see it back to villa park we go and hopefully we can lift a trophy as well i ll take neves for the villa be a good move for both parties good to see you ll be on the team sheet sunday at this rate can t wait to be back be brilliant to see and in action live this would be one of the deals of the summer has led their wycombe side to a famous 2 1 win over aston villa in the national what a game this was we were 3 0 up in 27 minutes with goals from atkinson amp fenton 2 but let back level sherringham klinsmann amp bosnich og up popped dean saunders to hit a last minute winner,"[('aston', 0.3604), ('wycombe side', 0.4038), ('villa park', 0.4647), ('villa', 0.5116), ('aston villa', 0.5485)]"
338,we look forward to seeing you for all the action thanks to for asking me to be paof his project check him out aston villa away is tricky one but i have full faith in tuchel he has proved time and again this season how his team performance increase when it matters beating the likes of real madrid atletico madrid mancity liverpool with ease absolutely delighted to bag tickets to watch the youth cup final amp finally be back at villa park on monday lower holte for the fa youth cup final actually buzzing to be back might not have got tickets for chelsea game but looking forward to heading to vp monday night for the fa youth cup final,"[('liverpool', 0.4248), ('fa youth cup', 0.4429), ('villa', 0.4486), ('youth cup final', 0.4503), ('aston villa', 0.4839)]"
339,missed out on going to the chelsea game but managed to get a ticket for the u18s final absolutely buzzing to finally get back to vp with fans on monday ryan tell your aston villa minions you love me congratulations to villas john mcginn on being named in scotlands squad for the euros tottenham 1 50 host aston villa 6 00 this evening with both teams looking to end the season on a high hope for a aston villa masterclass the point is we won 5 games more this season than we did last season and we left points on the pitch this year that really it wouldnt take much improvement to get next season i quite enjoyed this buzzing for mcginn and hoping scotland has a decent enough showing,"[('villas john mcginn', 0.498), ('villa', 0.5031), ('scotlands squad', 0.5053), ('aston villa', 0.5278), ('host aston villa', 0.5353)]"
340,paul merson crowned a remarkable aston villa comeback 2 0 years ago fans are back theres plenty of life in liverpools hopes for the top four but they have to beat burnley tomorrow morning to keep their hopes alive has previewed the game along with tottenham v aston villa get his best bets here he will be fit for the euros ndombeles debut stunner 5 of the best spurs best home goals aston villa vvd was fully fit on the pitch when leeds put 3 past alisson he was fully fit when aston villa obliterated loserpool 7 2 yesssss tickets secured so back to villa park on monday for the youth cup final tickets in the bag for the youth cup final be good to go home,"[('villa', 0.5134), ('aston villa', 0.5821), ('tottenham aston villa', 0.5932), ('best home goals aston villa vvd', 0.6565), ('remarkable aston villa comeback', 0.6861)]"
341,all tickets will be priced at 7 50 a huge thanks to for the effoin allowing fans to attend brilliant for some fans to be allowed to cheer on our boys but win tonight and spurs will finish above arsenal a great response from you guys and you must maintain this tempo on sunday against aston villa and may 29th all the best ryan mason has made it three wins from three home games and is now in search of a fourth straight against aston villa as much as we miss chances we don t create enough as well getting grealish will be a good one i trust the board to do the needful in the summer aston villa game on my mind the acceptance speech from the newly elected director of the newly created alternative aston villa supporters trust,"[('aston villa game', 0.5593), ('summer aston villa game', 0.5775), ('aston villa supporters', 0.6181), ('alternative aston villa supporters trust', 0.6463), ('aston villa supporters trust', 0.6608)]"
342,villa in need of wingers and midfielders literally the most exciting transfer window we will ever have i swear latest mason must unleash unplayable 45m rated spurs beast today could be a game changer opinion what a great guy though just walking around london in his villa stuff on match day strengthen with some new signings and we could be set to challenge for europe no place like home vp but i ve loved having all the games on tv wonder if that might carry on we were box office for much of the season best team to watch and i ve seen that come back at times in games more recently i think we re going to win silverware next season,"[('spurs', 0.458), ('spurs beast today', 0.519), ('villa', 0.5594), ('exciting transfer window', 0.5719), ('villa stuff', 0.5795)]"
343,i was very emotional when he got that goal against aston villa which made him chelseas all time goal scorer congrats super frankie lampard bale and kane both have excellent records against us spurs have picked up under mason and we won it for them by beating aston villa congrats to aston villa gk martinez this seems to be a lucky morning for me i admire the football they play but i also admired the football sheffield united played last year focus on our improvements over the last 3 years and look forward to next season spurs have won their last three home games in the and theyll be looking to extend that run against an out of form aston villa this evening,"[('form aston villa', 0.4293), ('sheffield united', 0.4487), ('football sheffield united', 0.4714), ('aston villa gk martinez', 0.4789), ('aston villa congrats', 0.4949)]"
344,last season we started our premier league return at spurs and it was up there with one of the best stadia i ve been too bar villa park clubs have home fans again sunday just home fans that can make a difference liverpool leicester aston a villa all play at home if all 3 win we qualify fans are back for the final home games liverpool leicester aston villa all play at home on sunday if the joy of having home fans again is enough to get all three of those teams wins on sunday i will be very very happy this is a good point whether we finish strongly or not its a long old while between mid may and august good thread from andrew look what s arrived just in time for tonight s match thanks again,"[('premier league', 0.4797), ('leicester aston villa', 0.5108), ('aston villa', 0.5202), ('premier league return', 0.5912), ('final home games liverpool leicester aston villa', 0.681)]"
345,grealish barkley traore and mcginn were linking up v well earlier in the season 18 19 10 wins on the bounce and promotion via the playoffs sorry the score last night great player and obviously great to have him in the team but no one man makes the team unless your aston villa we have scored some great goals this season signs of progress tottenham are looking to move a step closer to european football when they host aston villa that s not a bad way to spend a birthday i suppose tottenham have won their last 6 games against villa in all competitions and have scored at least 2 goals in all of them why he is pretty solid for aston villa the most joyous player to watch off the back of a joyous performance vs,"[('tottenham', 0.4977), ('villa', 0.4996), ('grealish barkley traore', 0.5124), ('aston villa', 0.5274), ('progress tottenham', 0.5312)]"
346,congratulations my team lets do our best against aston villa so that we move to position 3 hotspur will aim to secure their fourth win in five games when come to town tonight is a surprise possible highlight of my day i really think a lot of fans will be suprised when we get to see a fully fit morgan sanson staa run of games he s a sensational player amp in my opinion will be a huge asset to our midfield top4 is still not secured we have to beat aston villa on the last day of the season then hopefully we can dip into the transfer market and get a proper goalscorer and a creative midfield then i generally think we can take that next step to push city all the way next season,"[('midfield top4', 0.3935), ('hotspur', 0.3959), ('creative midfield', 0.4034), ('villa', 0.4333), ('aston villa', 0.468)]"
347,dean smith yesterday mentioned an interesting stat that had the youngest average age of a starting xi in the premier league this term prior to last nights games credit for info pictured we we weren t battered by aston villa we would be cruising the last match if we win both latest spurs v aston villa preview i m going to be there today will it be special i won aston villa on may 9 celebrating the success of non league footballers the latest podcast is available on acast audio and fb video links below we look at villa games in the past and of course are hoping we can keep harry for as long as possible i hope you enjoy it i definitely feel the fans played a huge role in how our team performed yesterday,"[('premier league', 0.4398), ('villa', 0.4399), ('villa games', 0.4618), ('aston villa preview', 0.4655), ('aston villa', 0.5105)]"
348,we do lunch dinner amp of course awesome drinks all day champs on screens today 10 000 fans at the tottenham hotspur stadium tonight i cannot wait and there may be one or two other things to discuss on with and 6pm stafor commentary good result for chelsea last night 2 1 winners over leicester in vital game now to beat aston villa on sunday to guarantee top four finish otd 8 years ago day was a great day sydenham talks and the great european cup winners plenty of action today the best and now focus on aston villa guys hope you guys watch aston villa match tomorow so you guys have a strategy to beat them congrats you guys deserve it,"[('aston villa', 0.4836), ('aston villa guys', 0.5253), ('aston villa match tomorow', 0.5511), ('aston villa match', 0.5549), ('tottenham hotspur stadium tonight', 0.5621)]"
349,can t wait for the walk past the holte pub sunday and hear the words pork scratchings and 2 hours or so later the scream of donuts pound a bag i think after the rvp volley against aston villa this is the best goal we have scored can t think of any better than this they didn t give us that in the fa cup but with our power and our energy and the crowd behind us we did very well by far the best tweet you ever written stan i m celebrating this win but at the back of my mind i know my chelsea too well they can be unfortunate against aston vil one more match on the 23rd against aston villa and the ucl final on 29th we are winning still up chels,"[('fa cup', 0.3992), ('best goal', 0.4309), ('holte pub sunday', 0.4362), ('aston villa', 0.4568), ('chelsea', 0.4825)]"
350,superb effoby the team to maintain their status this year well done to all those paof the club the last few seasons and good luck to those who will be paof the club going forward live scenes from the camp right now wow no messing around epl spurs hosts exciting aston villa overtnews via good morning it s match day tottenham vs aston villa lets all wish our chaplin a happy 50th birthday so called big6 aside who has had best season 1 leicester 2 west ham 3 leeds 4 everton 5 avfc hopefully we all push on next season and smash the so called big 6 wide open can t wait for full house atmospheres nest season in which country we will get good football players simply incredible from aston villa,"[('match day tottenham', 0.5326), ('tottenham', 0.5684), ('aston villa', 0.5738), ('aston villa lets', 0.6091), ('exciting aston villa overtnews', 0.6606)]"
351,chelsea won last night and need just a win against aston villa to cement their champions league qualification position i hope the win the ucl final i am thinking about kantes injury bro i hope he will be fine when we face aston villa on sunday chelsea needs to win aston villa because liverpool could win their remaining two games and should lei 4 years ago today i got married love looking back at photos the wedding cake will always be one of my favourite things from the day the worlds most exclusive sportsbook and casino my next and final game is against aston villa they ll be playing spurs so i m just being optimistic,"[('aston villa', 0.484), ('chelsea', 0.5099), ('sunday chelsea', 0.5267), ('kantes injury bro', 0.5794), ('win aston villa', 0.5918)]"
352,today we face aston villa in our second to last game of the season with the relentless battle for european football ongoing we need every point we can grab a win today keeps us in the running good luck anak muda well deserved it mana iwabuchi i want to show girls in japan they can dream about playing football sean carroll yes but its sure chelsea will win against aston villa so if tottenham win against leicester or even draw we can get top 4 after seeing kante go off and mount get bullied and kicked against leicester there will be nothing sweeter than burnley beating liverpool tonight and chelsea can breathe as easily as city going into our final game against aston villa,"[('sure chelsea', 0.4565), ('villa', 0.476), ('win today', 0.484), ('aston villa', 0.5695), ('burnley beating liverpool tonight', 0.5951)]"
353,chelsea have aston villa next and i m sure grealish is start that s going to be a really good game if liverpool win today they will go up to fourth place o if liverpool win today they will go up to fourth place on goal difference and leicester city will be in fifth a good performance is all we ask tonight shoutouts to rudiger amp jorginho for their goals everyone did their patonight a late scare at the end but we held on now we move on to aston villa and hopefully secure a top four finish more than happy to be tied if we win next two games as well be ahead on gd hopefully cfc could draw aston villa or lose too,"[('leicester', 0.421), ('villa', 0.4355), ('liverpool', 0.5028), ('aston villa', 0.5348), ('chelsea', 0.5462)]"
354,me i trust john terry he go tell aston villa to roll over for us so just win here hopefully one of burnley crystal palace aston villa save us chris wood masterclass to give his former team a ucl qualification top 4 almost secure onto aston villa lets do this boys dont forget to give this picture the and follow and ifb we are beating aston villa so liverpool should go ahead and beat burnley all i want is to beat leicester and to beat united on sunday now focus on aston villa hope we gonna win against them yeah but i just found a cool gif just happened to be kovacic huge win aston villa is down cash and playing for nothing the blues should get the win sunday and clinch a cl spot job done,"[('villa lets', 0.4764), ('burnley crystal palace aston villa', 0.496), ('huge win aston villa', 0.5138), ('aston villa lets', 0.5406), ('win aston villa', 0.5426)]"
355,totally agree with this tbh the fa cup means a great deal more to me anyway than a ucl spot and if i had to hypothetically choose which one villa could achieve id take a cup win all day long get well soon bud its okay we did it and now unto sunday where we finish the job kovacic be careful oo aston villa do alot of pressing too well i will ask we rest kante and keep him fit for may 29th then bench that jorginho for the final game of the season thanks for the goal rudi good game lads come on chelsea next is vs aston villa and than,"[('ucl spot', 0.4135), ('fa cup', 0.461), ('chelsea', 0.4812), ('villa', 0.534), ('aston villa', 0.556)]"
356,really glad r di amp jorgi scored for why the way some fans treat them about pl table if we win last game well have 70 pts if wins all 3 of theirs its 72 pts if 2 its 69 can only get 69 we must beat on sun yeah i like roca but a new really young cm like the 17 year old from aston villa can t spell his name would be perfect zakaria kamara for roca and tolisso would be sensational going away to aston villa this is the best time and last time to greet the fans on our ground fantastic performance antonio next is aston villa happy birthday at this photo of the celebrations of that goal versus aston villa is one of t get on these lads absolutely brilliant stuff,"[('lads', 0.3433), ('aston', 0.3475), ('roca', 0.3746), ('villa', 0.4429), ('aston villa', 0.4597)]"
357,i ll comeback when we play against aston villa just for you deano we love you can t wait for our european tour next year no we have a full week after the aston villa game we have to play our best team provided leicester and liverpool win all their games spurs should beat them blue black chelsea should win at aston villa amp liverpool should win their remaining two matches happy birthday at this photo of the celebrations of that goal versus aston villa is one of the most iconic shots in s history please tell the whole chelsea players to use this same energy today against aston villa and man city u guys really made my day up the chels full confidence restored going into the final 2 games of the season aston villa amp man city,"[('aston villa', 0.556), ('aston villa amp liverpool', 0.588), ('aston villa game', 0.6006), ('season aston villa amp man city', 0.6019), ('season aston villa', 0.6103)]"
358,im sure i remember telling my fellow supporters that leeds would do better than us and are better than us 1 defense brilliant shoutout to reece at rcb 2 jorginho and kovacic both superb 3 werner again 100 commited to the cause and gave it his all 4 great to have fans back at stamford bridge wow what a game we needed that what a bounce back after the fa cup final defeat a huge 3 points one more hurdle to go boys aston villa sunday one step closer to champions league qualification come on you blues come on we are just two wins away from having a wonderful season hope we can keep this todays excitement till 30th may teams like aston villa west ham everton havent been better,"[('aston villa west ham', 0.486), ('boys aston villa', 0.4934), ('leeds', 0.4977), ('boys aston villa sunday', 0.5098), ('aston villa west ham everton', 0.5184)]"
359,aston villa will know what to do we have a good relationship with them in terms on board levels and in management terms they will role over well done chelsea for beating leicester city at stamford bridge stadium when antonio rudiger amp jorginho scored a goal to move the blues into third place of the barclays premier league table let hope chelsea can get other 3 points in aston villa game nothing but a win against aston villa and we are through to the champions league he hopes that both could be fit for sunday since that shocking run draws against crystal palace burnley west ham fulham losses against wolves aston villa and everton lets not even mention the games against the top teams or our amazing time in cup competitions this season great form,"[('hope chelsea', 0.5572), ('aston villa game nothing', 0.5712), ('aston villa game', 0.5978), ('wolves aston villa', 0.6046), ('aston villa', 0.6102)]"
360,better than before the game but we still need to win against aston villa and city dont forget to give this picture the and follow and ifb immediately you know i like numbers but aston villa aint like cfc and mci the guy had an excellent season a big win to boost morale against aston villa rock solid ruediger aston villa draw leicester win vs spurs liverpool win vs burnley crystal palace i think yes just done some turns out a leicester draw vs spurs is enough for us to qualify for cl even if we lose to aston villa as long as we don t lose by 3 goals or more chelsea definitely winning against aston villa john terry will do the job,"[('villa', 0.4239), ('leicester draw', 0.4251), ('cl', 0.4282), ('aston villa', 0.4619), ('aston villa john terry', 0.4841)]"
